"state_id","node_id","module_id","flow","name"
274,274,2,8.54335753951303e-05,"IRC"
351,351,2,8.54335753951303e-05,"CXF"
270,270,2,8.54335753951303e-05,"CEM"
356,356,2,8.54335753951303e-05,"UTO"
354,354,2,6.40751815463477e-05,"MHM"
276,276,2,4.27167876975651e-05,"MLY"
318,318,2,4.27167876975651e-05,"GBH"
350,350,2,4.27167876975651e-05,"CEX"
268,268,2,2.13583938487826e-05,"BIG"
3,3,2,0.00516873131140538,"ANC"
317,317,2,0.000320375907731739,"ENA"
314,314,2,0.000213583938487826,"CDV"
378,378,2,0.000192225544639043,"YAK"
321,321,2,0.000128150363092695,"VDZ"
370,370,2,0.000128150363092695,"ADK"
387,387,2,0.000106791969243913,"DRF"
231,231,2,0.00237078171721487,"ADQ"
244,244,2,0.000533959846219564,"ORI"
237,237,2,0.000533959846219564,"KOZ"
243,243,2,0.000448526270824434,"OLH"
232,232,2,0.000427167876975651,"AKK"
236,236,2,0.000320375907731739,"KLN"
241,241,2,0.000192225544639043,"KYK"
240,240,2,0.000170867150790261,"KWP"
246,246,2,0.000106791969243913,"UGI"
233,233,2,0.000106791969243913,"ALZ"
239,239,2,0.000106791969243913,"KPY"
235,235,2,8.54335753951303e-05,"KKB"
242,242,2,8.54335753951303e-05,"KZB"
234,234,2,8.54335753951303e-05,"AOS"
230,230,2,8.54335753951303e-05,"A29"
245,245,2,6.40751815463477e-05,"SYB"
238,238,2,4.27167876975651e-05,"KPR"
227,227,2,0.000704826997009825,"SCC"
313,313,2,0.000704826997009825,"BRW"
211,211,2,0.000363092695429304,"AIN"
224,224,2,0.000363092695429304,"PIZ"
213,213,2,0.000277659120034173,"BTI"
219,219,2,0.000277659120034173,"NUI"
404,404,2,0.000256300726185391,"ATK"
207,207,2,0.000768902178556173,"HOM"
209,209,2,0.000491243058521999,"PGM"
210,210,2,0.000469884664673217,"SOV"
208,208,2,0.000384451089278086,"KEB"
382,382,2,0.000106791969243913,"A23"
384,384,2,0.000512601452370782,"CDB"
388,388,2,0.000491243058521999,"DUT"
440,440,2,0.000213583938487826,"SDP"
396,396,2,0.000170867150790261,"KVC"
424,424,2,0.000149508756941478,"NLG"
433,433,2,8.54335753951303e-05,"KFP"
425,425,2,4.27167876975651e-05,"AKB"
429,429,2,4.27167876975651e-05,"IKO"
436,436,2,4.27167876975651e-05,"KQA"
438,438,2,2.13583938487826e-05,"PML"
278,278,2,0.000256300726185391,"MRI"
449,449,2,0.000128150363092695,"TYE"
447,447,2,8.54335753951303e-05,"BVU"
448,448,2,6.40751815463477e-05,"SKW"
450,450,2,6.40751815463477e-05,"XWA"
355,355,2,0.000128150363092695,"TKJ"
445,445,2,4.27167876975651e-05,"CZN"
446,446,2,4.27167876975651e-05,"HKB"
442,442,2,0.000106791969243913,"STG"
441,441,2,8.54335753951303e-05,"SNP"
286,286,3,0.00963263562580094,"BET"
309,309,3,0.00164459632635626,"WTL"
301,301,3,0.00126014523707817,"OOK"
295,295,3,0.00115335326783426,"KWK"
299,299,3,0.00113199487398548,"NME"
296,296,3,0.00106791969243913,"KWN"
294,294,3,0.00102520290474156,"KUK"
288,288,3,0.00100384451089278,"EEK"
290,290,3,0.00100384451089278,"KKH"
291,291,3,0.00100384451089278,"KKI"
293,293,3,0.000982486117043998,"KPN"
310,310,3,0.000918410935497651,"WWT"
287,287,3,0.000897052541648868,"CYF"
297,297,3,0.000875694147800085,"KWT"
300,300,3,0.000811618966253737,"NUP"
306,306,3,0.000768902178556173,"TNK"
308,308,3,0.000683468603161042,"WNA"
284,284,3,0.00066211020931226,"AKI"
302,302,3,0.000640751815463477,"PKA"
305,305,3,0.000598035027765912,"TLT"
285,285,3,0.000576676633917129,"ATT"
398,398,3,0.000555318240068347,"MYU"
303,303,3,0.000170867150790261,"PTU"
