"node_id","level_1","level_2","level_3","final_module"
117,1,1,29,29
118,1,1,14,14
119,1,1,6,6
120,1,1,9,9
121,1,1,4,4
122,1,1,8,8
123,1,1,16,16
124,1,1,21,21
125,1,1,6,6
126,1,1,2,2
127,1,1,28,28
128,1,1,28,28
129,1,1,7,7
130,1,1,15,15
131,1,1,4,4
132,1,1,21,21
133,1,1,28,28
134,1,1,5,5
135,1,1,13,13
136,1,1,7,7
137,1,1,6,6
138,1,1,1,1
139,1,1,15,15
140,1,1,22,22
141,1,1,1,1
142,1,1,17,17
143,1,1,3,3
144,1,1,12,12
145,1,1,29,29
146,1,1,27,27
147,1,1,6,6
148,1,1,7,7
149,1,1,21,21
150,1,1,11,11
151,1,1,24,24
152,1,1,24,24
153,1,1,5,5
154,1,1,27,27
155,1,1,20,20
156,1,1,22,22
157,1,1,1,1
158,1,1,23,23
159,1,1,3,3
160,1,1,9,9
161,1,1,6,6
162,1,1,17,17
163,1,1,30,30
164,1,1,17,17
165,1,1,5,5
166,1,1,20,20
167,1,1,4,4
168,1,1,1,1
169,1,1,22,22
170,1,1,20,20
171,1,1,18,18
172,1,1,1,1
173,1,1,29,29
174,1,1,30,30
175,1,1,26,26
176,1,1,7,7
177,1,1,9,9
178,1,1,23,23
179,1,1,21,21
180,1,1,16,16
181,1,1,23,23
182,1,1,9,9
183,1,1,21,21
184,1,1,23,23
185,1,1,1,1
186,1,1,21,21
187,1,1,31,31
188,1,1,12,12
189,1,1,25,25
190,1,1,10,10
191,1,1,25,25
192,1,1,22,22
193,1,1,22,22
194,1,1,1,1
195,1,1,23,23
196,1,1,27,27
197,1,1,3,3
198,1,1,9,9
199,1,1,16,16
200,1,1,15,15
201,1,1,6,6
202,1,1,9,9
203,1,1,20,20
204,1,1,8,8
205,1,1,22,22
206,1,1,9,9
207,1,1,23,23
208,1,1,29,29
209,1,1,16,16
210,1,1,31,31
211,1,1,16,16
212,1,1,25,25
213,1,1,30,30
214,1,1,29,29
215,1,1,18,18
216,1,1,30,30
217,1,1,28,28
218,1,1,3,3
219,1,1,29,29
220,1,1,1,1
221,1,1,9,9
222,1,1,30,30
223,1,1,27,27
224,1,1,7,7
225,1,1,31,31
226,1,1,27,27
227,1,1,22,22
228,1,1,28,28
229,1,1,25,25
230,1,1,22,22
231,1,1,31,31
232,1,1,17,17
233,1,1,8,8
234,1,1,22,22
235,1,1,24,24
236,1,1,14,14
237,1,1,17,17
238,1,1,21,21
239,1,1,23,23
240,1,1,30,30
241,1,1,24,24
242,1,1,13,13
243,1,1,19,19
244,1,1,5,5
245,1,1,26,26
246,1,1,18,18
247,1,1,9,9
248,1,1,7,7
249,1,1,11,11
250,1,1,31,31
251,1,1,29,29
252,1,1,23,23
253,1,1,26,26
254,1,1,13,13
255,1,1,24,24
256,1,1,4,4
257,1,1,15,15
258,1,1,20,20
259,1,1,23,23
260,1,1,15,15
261,1,1,20,20
262,1,1,23,23
263,1,1,11,11
264,1,1,21,21
265,1,1,4,4
266,1,1,14,14
267,1,1,17,17
268,1,1,5,5
269,1,1,16,16
270,1,1,28,28
271,1,1,26,26
272,1,1,28,28
273,1,1,11,11
274,1,1,24,24
275,1,1,14,14
276,1,1,30,30
277,1,1,10,10
278,1,1,28,28
279,1,1,31,31
280,1,1,15,15
281,1,1,8,8
282,1,1,11,11
283,1,1,29,29
284,1,1,1,1
285,1,1,30,30
286,1,1,29,29
287,1,1,13,13
288,1,1,24,24
289,1,1,31,31
290,1,1,3,3
291,1,1,25,25
292,1,1,15,15
293,1,1,10,10
294,1,1,24,24
295,1,1,3,3
296,1,1,2,2
297,1,1,5,5
298,1,1,28,28
299,1,1,10,10
300,1,1,1,1
301,1,1,8,8
302,1,1,2,2
303,1,1,13,13
304,1,1,9,9
305,1,1,5,5
306,1,1,28,28
307,1,1,8,8
308,1,1,31,31
309,1,1,25,25
310,1,1,1,1
311,1,1,18,18
312,1,1,28,28
313,1,1,2,2
314,1,1,19,19
315,1,1,25,25
316,1,1,11,11
317,1,1,28,28
318,1,1,1,1
319,1,1,6,6
320,1,1,25,25
321,1,1,28,28
322,1,1,1,1
323,1,1,7,7
324,1,1,7,7
325,1,1,2,2
326,1,1,8,8
327,1,1,1,1
328,1,1,27,27
329,1,1,1,1
330,1,1,29,29
331,1,1,2,2
332,1,1,7,7
333,1,1,9,9
334,1,1,20,20
335,1,1,17,17
336,1,1,31,31
337,1,1,22,22
338,1,1,29,29
339,1,1,30,30
340,1,1,21,21
341,1,1,2,2
342,1,1,11,11
343,1,1,15,15
344,1,1,29,29
345,1,1,13,13
346,1,1,7,7
347,1,1,27,27
348,1,1,11,11
349,1,1,25,25
350,1,1,8,8
351,1,1,5,5
352,1,1,5,5
353,1,1,2,2
354,1,1,11,11
355,1,1,26,26
356,1,1,26,26
357,1,1,21,21
358,1,1,21,21
359,1,1,25,25
360,1,1,9,9
361,1,1,22,22
362,1,1,2,2
363,1,1,3,3
364,1,1,20,20
365,1,1,31,31
366,1,1,1,1
367,1,1,29,29
368,1,1,12,12
369,1,1,6,6
370,1,1,31,31
371,1,1,1,1
372,1,1,25,25
373,1,1,16,16
374,1,1,26,26
375,1,1,24,24
376,1,1,26,26
377,1,1,13,13
378,1,1,9,9
379,1,1,18,18
380,1,1,28,28
381,1,1,19,19
382,1,1,25,25
383,1,1,8,8
384,1,1,3,3
385,1,1,24,24
386,1,1,27,27
387,1,1,31,31
388,1,1,6,6
389,1,1,26,26
390,1,1,21,21
391,1,1,26,26
392,1,1,1,1
393,1,1,13,13
394,1,1,14,14
395,1,1,10,10
396,1,1,20,20
397,1,1,4,4
398,1,1,2,2
399,1,1,18,18
400,1,1,8,8
401,1,1,28,28
402,1,1,3,3
403,1,1,4,4
404,1,1,12,12
405,1,1,12,12
406,1,1,7,7
407,1,1,20,20
408,1,1,20,20
409,1,1,8,8
410,1,1,17,17
411,1,1,10,10
412,1,1,18,18
413,1,1,3,3
414,1,1,7,7
415,1,1,5,5
416,1,1,22,22
417,1,1,1,1
418,1,1,2,2
419,1,1,4,4
420,1,1,4,4
421,1,1,22,22
422,1,1,17,17
423,1,1,26,26
424,1,1,3,3
425,1,1,30,30
426,1,1,16,16
427,1,1,16,16
428,1,1,19,19
429,1,1,6,6
430,1,1,21,21
431,1,1,30,30
432,1,1,11,11
433,1,1,23,23
434,1,1,2,2
435,1,1,10,10
436,1,1,4,4
437,1,1,22,22
438,1,1,7,7
439,1,1,1,1
440,1,1,17,17
441,1,1,8,8
442,1,1,3,3
443,1,1,11,11
444,1,1,1,1
445,1,1,27,27
446,1,1,28,28
447,1,1,18,18
448,1,1,17,17
449,1,1,8,8
450,1,1,10,10
451,1,1,13,13
452,1,1,21,21
453,1,1,6,6
454,1,1,14,14
455,1,1,6,6
456,1,1,25,25
457,1,1,23,23
458,1,1,29,29
459,1,1,7,7
460,1,1,9,9
461,1,1,24,24
462,1,1,3,3
463,1,1,9,9
464,1,1,5,5
465,1,1,31,31
466,1,1,10,10
467,1,1,2,2
468,1,1,7,7
469,1,1,12,12
470,1,1,20,20
471,1,1,15,15
472,1,1,10,10
473,1,1,31,31
474,1,1,20,20
475,1,1,14,14
476,1,1,27,27
477,1,1,1,1
478,1,1,29,29
479,1,1,25,25
480,1,1,14,14
481,1,1,30,30
482,1,1,31,31
483,1,1,29,29
484,1,1,7,7
485,1,1,12,12
486,1,1,21,21
487,1,1,13,13
488,1,1,20,20
489,1,1,16,16
490,1,1,12,12
491,1,1,31,31
492,1,1,19,19
493,1,1,18,18
494,1,1,16,16
495,1,1,8,8
496,1,1,21,21
497,1,1,1,1
498,1,1,22,22
499,1,1,31,31
500,1,1,16,16
501,1,1,12,12
502,1,1,20,20
503,1,1,22,22
504,1,1,6,6
505,1,1,10,10
506,1,1,22,22
507,1,1,11,11
508,1,1,16,16
509,1,1,7,7
510,1,1,31,31
511,1,1,22,22
512,1,1,1,1
513,1,1,10,10
514,1,1,8,8
515,1,1,4,4
516,1,1,22,22
517,1,1,20,20
518,1,1,13,13
519,1,1,31,31
520,1,1,10,10
521,1,1,19,19
522,1,1,11,11
523,1,1,14,14
524,1,1,8,8
525,1,1,28,28
526,1,1,7,7
527,1,1,1,1
528,1,1,20,20
529,1,1,6,6
530,1,1,12,12
531,1,1,27,27
532,1,1,27,27
533,1,1,24,24
534,1,1,1,1
535,1,1,11,11
536,1,1,30,30
537,1,1,8,8
538,1,1,11,11
539,1,1,15,15
540,1,1,26,26
541,1,1,30,30
542,1,1,1,1
543,1,1,16,16
544,1,1,17,17
545,1,1,1,1
546,1,1,9,9
547,1,1,2,2
548,1,1,17,17
549,1,1,28,28
550,1,1,21,21
551,1,1,30,30
552,1,1,3,3
553,1,1,9,9
554,1,1,9,9
555,1,1,6,6
556,1,1,29,29
557,1,1,26,26
558,1,1,14,14
559,1,1,8,8
560,1,1,24,24
561,1,1,4,4
562,1,1,11,11
563,1,1,30,30
564,1,1,20,20
565,1,1,7,7
566,1,1,15,15
567,1,1,17,17
568,1,1,29,29
569,1,1,12,12
570,1,1,19,19
571,1,1,22,22
572,1,1,14,14
573,1,1,8,8
574,1,1,23,23
575,1,1,10,10
576,1,1,22,22
577,1,1,12,12
578,1,1,19,19
579,1,1,13,13
580,1,1,20,20
581,1,1,5,5
582,1,1,5,5
583,1,1,7,7
584,1,1,7,7
585,1,1,18,18
586,1,1,14,14
587,1,1,20,20
588,1,1,2,2
589,1,1,19,19
590,1,1,8,8
591,1,1,30,30
592,1,1,14,14
593,1,1,8,8
594,1,1,25,25
595,1,1,17,17
596,1,1,1,1
597,1,1,27,27
598,1,1,11,11
599,1,1,16,16
600,1,1,8,8
601,1,1,18,18
602,1,1,29,29
603,1,1,21,21
604,1,1,29,29
605,1,1,18,18
606,1,1,19,19
607,1,1,1,1
608,1,1,15,15
609,1,1,21,21
610,1,1,18,18
611,1,1,10,10
612,1,1,24,24
613,1,1,19,19
614,1,1,29,29
615,1,1,17,17
616,1,1,17,17
617,1,1,9,9
618,1,1,6,6
619,1,1,10,10
620,1,1,15,15
621,1,1,19,19
622,1,1,13,13
623,1,1,16,16
624,1,1,9,9
625,1,1,2,2
626,1,1,4,4
627,1,1,28,28
628,1,1,22,22
629,1,1,22,22
630,1,1,10,10
631,1,1,29,29
632,1,1,23,23
633,1,1,23,23
634,1,1,1,1
635,1,1,5,5
636,1,1,29,29
637,1,1,7,7
638,1,1,27,27
639,1,1,11,11
640,1,1,17,17
641,1,1,5,5
642,1,1,28,28
643,1,1,4,4
644,1,1,27,27
645,1,1,20,20
646,1,1,8,8
647,1,1,10,10
648,1,1,18,18
649,1,1,8,8
650,1,1,15,15
651,1,1,28,28
652,1,1,30,30
653,1,1,1,1
654,1,1,8,8
655,1,1,15,15
656,1,1,23,23
657,1,1,7,7
658,1,1,5,5
659,1,1,12,12
660,1,1,20,20
661,1,1,26,26
662,1,1,28,28
663,1,1,2,2
664,1,1,12,12
665,1,1,9,9
666,1,1,1,1
667,1,1,1,1
668,1,1,9,9
669,1,1,22,22
670,1,1,28,28
671,1,1,31,31
672,1,1,8,8
673,1,1,18,18
674,1,1,31,31
675,1,1,24,24
676,1,1,13,13
677,1,1,3,3
678,1,1,30,30
679,1,1,13,13
680,1,1,24,24
681,1,1,11,11
682,1,1,30,30
683,1,1,26,26
684,1,1,2,2
685,1,1,20,20
686,1,1,13,13
687,1,1,10,10
688,1,1,5,5
689,1,1,23,23
690,1,1,1,1
691,1,1,28,28
692,1,1,27,27
693,1,1,31,31
694,1,1,23,23
695,1,1,29,29
696,1,1,11,11
697,1,1,26,26
698,1,1,7,7
699,1,1,31,31
700,1,1,9,9
701,1,1,7,7
702,1,1,24,24
703,1,1,25,25
704,1,1,30,30
705,1,1,14,14
706,1,1,11,11
707,1,1,14,14
708,1,1,26,26
709,1,1,11,11
710,1,1,31,31
711,1,1,18,18
712,1,1,16,16
713,1,1,4,4
714,1,1,14,14
715,1,1,1,1
716,1,1,2,2
717,1,1,25,25
718,1,1,20,20
719,1,1,11,11
720,1,1,9,9
721,1,1,18,18
722,1,1,11,11
723,1,1,9,9
724,1,1,18,18
725,1,1,24,24
726,1,1,21,21
727,1,1,21,21
728,1,1,15,15
729,1,1,26,26
730,1,1,7,7
731,1,1,22,22
732,1,1,26,26
733,1,1,25,25
734,1,1,12,12
735,1,1,14,14
736,1,1,2,2
737,1,1,11,11
738,1,1,25,25
739,1,1,23,23
740,1,1,14,14
741,1,1,14,14
742,1,1,29,29
743,1,1,8,8
744,1,1,28,28
745,1,1,23,23
746,1,1,6,6
747,1,1,4,4
748,1,1,16,16
749,1,1,9,9
750,1,1,15,15
751,1,1,28,28
752,1,1,17,17
753,1,1,13,13
754,1,1,18,18
755,1,1,17,17
756,1,1,13,13
757,1,1,28,28
758,1,1,11,11
759,1,1,3,3
760,1,1,23,23
761,1,1,18,18
762,1,1,18,18
763,1,1,2,2
764,1,1,3,3
765,1,1,19,19
766,1,1,14,14
767,1,1,18,18
768,1,1,18,18
769,1,1,28,28
770,1,1,28,28
771,1,1,19,19
772,1,1,18,18
773,1,1,17,17
774,1,1,14,14
775,1,1,19,19
776,1,1,24,24
777,1,1,3,3
778,1,1,27,27
779,1,1,18,18
780,1,1,1,1
781,1,1,18,18
782,1,1,2,2
783,1,1,27,27
784,1,1,11,11
785,1,1,19,19
786,1,1,14,14
787,1,1,31,31
788,1,1,18,18
789,1,1,12,12
790,1,1,8,8
791,1,1,26,26
792,1,1,11,11
793,1,1,19,19
794,1,1,29,29
795,1,1,17,17
796,1,1,16,16
797,1,1,12,12
798,1,1,16,16
799,1,1,1,1
800,1,1,13,13
801,1,1,18,18
802,1,1,1,1
803,1,1,14,14
804,1,1,19,19
805,1,1,15,15
806,1,1,3,3
807,1,1,10,10
808,1,1,8,8
809,1,1,3,3
810,1,1,22,22
811,1,1,14,14
812,1,1,16,16
813,1,1,6,6
814,1,1,5,5
815,1,1,9,9
816,1,1,17,17
817,1,1,28,28
818,1,1,27,27
819,1,1,24,24
820,1,1,8,8
821,1,1,19,19
822,1,1,25,25
823,1,1,26,26
824,1,1,12,12
825,1,1,17,17
826,1,1,20,20
827,1,1,12,12
828,1,1,25,25
829,1,1,12,12
830,1,1,4,4
831,1,1,23,23
832,1,1,21,21
833,1,1,16,16
834,1,1,20,20
835,1,1,2,2
836,1,1,12,12
837,1,1,7,7
838,1,1,16,16
839,1,1,25,25
840,1,1,29,29
841,1,1,17,17
842,1,1,24,24
843,1,1,5,5
844,1,1,12,12
845,1,1,31,31
846,1,1,8,8
847,1,1,13,13
848,1,1,21,21
849,1,1,31,31
850,1,1,29,29
851,1,1,29,29
852,1,1,30,30
853,1,1,29,29
854,1,1,23,23
855,1,1,7,7
856,1,1,13,13
857,1,1,1,1
858,1,1,30,30
859,1,1,25,25
860,1,1,22,22
861,1,1,24,24
862,1,1,10,10
863,1,1,7,7
864,1,1,23,23
865,1,1,1,1
866,1,1,28,28
867,1,1,14,14
868,1,1,24,24
869,1,1,20,20
870,1,1,20,20
871,1,1,8,8
872,1,1,18,18
873,1,1,10,10
874,1,1,23,23
875,1,1,13,13
876,1,1,10,10
877,1,1,10,10
878,1,1,18,18
879,1,1,9,9
880,1,1,23,23
881,1,1,11,11
882,1,1,11,11
883,1,1,9,9
884,1,1,8,8
885,1,1,25,25
886,1,1,18,18
887,1,1,2,2
888,1,1,30,30
889,1,1,11,11
890,1,1,30,30
891,1,1,18,18
892,1,1,30,30
893,1,1,12,12
894,1,1,29,29
895,1,1,17,17
896,1,1,2,2
897,1,1,1,1
898,1,1,11,11
899,1,1,18,18
900,1,1,12,12
901,1,1,10,10
902,1,1,2,2
903,1,1,24,24
904,1,1,7,7
905,1,1,28,28
906,1,1,18,18
907,1,1,28,28
908,1,1,14,14
909,1,1,9,9
910,1,1,9,9
911,1,1,11,11
912,1,1,8,8
913,1,1,31,31
914,1,1,31,31
915,1,1,25,25
916,1,1,13,13
917,1,1,13,13
918,1,1,25,25
919,1,1,22,22
920,1,1,20,20
921,1,1,18,18
922,1,1,9,9
923,1,1,7,7
924,1,1,9,9
925,1,1,31,31
926,1,1,18,18
927,1,1,17,17
928,1,1,28,28
929,1,1,28,28
930,1,1,31,31
931,1,1,7,7
932,1,1,25,25
933,1,1,20,20
934,1,1,29,29
935,1,1,20,20
936,1,1,11,11
937,1,1,8,8
938,1,1,31,31
939,1,1,25,25
940,1,1,29,29
941,1,1,7,7
942,1,1,25,25
943,1,1,17,17
944,1,1,22,22
945,1,1,11,11
946,1,1,20,20
947,1,1,22,22
948,1,1,29,29
949,1,1,9,9
950,1,1,7,7
951,1,1,17,17
952,1,1,7,7
953,1,1,17,17
954,1,1,17,17
955,1,1,17,17
956,1,1,7,7
957,1,1,8,8
958,1,1,11,11
959,1,1,25,25
960,1,1,2,2
961,1,1,7,7
962,1,1,1,1
963,1,1,1,1
964,1,1,29,29
965,1,1,1,1
966,1,1,9,9
967,1,1,7,7
968,1,1,8,8
969,1,1,8,8
970,1,1,7,7
971,1,1,28,28
972,1,1,20,20
973,1,1,25,25
974,1,1,8,8
975,1,1,22,22
976,1,1,22,22
977,1,1,20,20
978,1,1,20,20
979,1,1,1,1
980,1,1,8,8
981,1,1,11,11
982,1,1,9,9
983,1,1,8,8
984,1,1,22,22
985,1,1,22,22
986,1,1,11,11
987,1,1,20,20
988,1,1,9,9
989,1,1,9,9
990,1,1,20,20
991,1,2,32,32
992,1,2,33,33
993,1,2,34,34
994,1,2,35,35
995,1,2,32,32
996,1,2,36,36
997,1,2,37,37
998,1,2,38,38
999,1,2,37,37
1000,1,2,39,39
1001,1,2,40,40
1002,1,2,41,41
1003,1,2,42,42
1004,1,2,43,43
1005,1,2,35,35
1006,1,2,44,44
1007,1,2,41,41
1008,1,2,36,36
1009,1,2,45,45
1010,1,2,40,40
1011,1,2,46,46
1012,1,2,43,43
1013,1,2,43,43
1014,1,2,37,37
1015,1,2,46,46
1016,1,2,35,35
1017,1,2,44,44
1018,1,2,44,44
1019,1,2,47,47
1020,1,2,48,48
1021,1,2,36,36
1022,1,2,46,46
1023,1,2,38,38
1024,1,2,35,35
1025,1,2,38,38
1026,1,2,45,45
1027,1,2,43,43
1028,1,2,36,36
1029,1,2,35,35
1030,1,2,40,40
1031,1,2,36,36
1032,1,2,42,42
1033,1,2,49,49
1034,1,2,42,42
1035,1,2,37,37
1036,1,2,50,50
1037,1,2,42,42
1038,1,2,41,41
1039,1,2,38,38
1040,1,2,42,42
1041,1,2,47,47
1042,1,2,44,44
1043,1,2,44,44
1044,1,2,41,41
1045,1,2,41,41
1046,1,2,46,46
1047,1,2,51,51
1048,1,2,36,36
1049,1,2,52,52
1050,1,2,53,53
1051,1,2,54,54
1052,1,2,51,51
1053,1,2,33,33
1054,1,2,39,39
1055,1,2,48,48
1056,1,2,33,33
1057,1,2,42,42
1058,1,2,55,55
1059,1,2,37,37
1060,1,2,35,35
1061,1,2,35,35
1062,1,2,51,51
1063,1,2,32,32
1064,1,2,36,36
1065,1,2,53,53
1066,1,2,45,45
1067,1,2,48,48
1068,1,2,55,55
1069,1,2,56,56
1070,1,2,33,33
1071,1,2,48,48
1072,1,2,48,48
1073,1,2,43,43
1074,1,2,51,51
1075,1,2,37,37
1076,1,2,41,41
1077,1,2,36,36
1078,1,2,42,42
1079,1,2,51,51
1080,1,2,40,40
1081,1,2,41,41
1082,1,2,52,52
1083,1,2,33,33
1084,1,2,53,53
1085,1,2,36,36
1086,1,2,46,46
1087,1,2,33,33
1088,1,2,46,46
1089,1,2,50,50
1090,1,2,49,49
1091,1,2,40,40
1092,1,2,55,55
1093,1,2,42,42
1094,1,2,36,36
1095,1,2,48,48
1096,1,2,36,36
1097,1,2,41,41
1098,1,2,54,54
1099,1,2,45,45
1100,1,2,42,42
1101,1,2,33,33
1102,1,2,47,47
1103,1,2,34,34
1104,1,2,34,34
1105,1,2,49,49
1106,1,2,45,45
1107,1,2,44,44
1108,1,2,34,34
1109,1,2,33,33
1110,1,2,34,34
1111,1,2,56,56
1112,1,2,50,50
1113,1,2,35,35
1114,1,2,46,46
1115,1,2,52,52
1116,1,2,36,36
1117,1,2,32,32
1118,1,2,39,39
1119,1,2,34,34
1120,1,2,37,37
1121,1,2,32,32
1122,1,2,36,36
1123,1,2,42,42
1124,1,2,54,54
1125,1,2,47,47
1126,1,2,45,45
1127,1,2,56,56
1128,1,2,49,49
1129,1,2,48,48
1130,1,2,52,52
1131,1,2,52,52
1132,1,2,37,37
1133,1,2,56,56
1134,1,2,54,54
1135,1,2,49,49
1136,1,2,45,45
1137,1,2,38,38
1138,1,2,34,34
1139,1,2,46,46
1140,1,2,51,51
1141,1,2,56,56
1142,1,2,51,51
1143,1,2,36,36
1144,1,2,51,51
1145,1,2,33,33
1146,1,2,43,43
1147,1,2,37,37
1148,1,2,45,45
1149,1,2,40,40
1150,1,2,34,34
1151,1,2,56,56
1152,1,2,43,43
1153,1,2,39,39
1154,1,2,49,49
1155,1,2,45,45
1156,1,2,42,42
1157,1,2,55,55
1158,1,2,52,52
1159,1,2,34,34
1160,1,2,37,37
1161,1,2,46,46
1162,1,2,47,47
1163,1,2,54,54
1164,1,2,49,49
1165,1,2,46,46
1166,1,2,55,55
1167,1,2,35,35
1168,1,2,34,34
1169,1,2,54,54
1170,1,2,47,47
1171,1,2,55,55
1172,1,2,38,38
1173,1,2,55,55
1174,1,2,32,32
1175,1,2,50,50
1176,1,2,41,41
1177,1,2,36,36
1178,1,2,56,56
1179,1,2,43,43
1180,1,2,55,55
1181,1,2,38,38
1182,1,2,48,48
1183,1,2,38,38
1184,1,2,32,32
1185,1,2,38,38
1186,1,2,34,34
1187,1,2,33,33
1188,1,2,49,49
1189,1,2,50,50
1190,1,2,43,43
1191,1,2,42,42
1192,1,2,48,48
1193,1,2,32,32
1194,1,2,35,35
1195,1,2,48,48
1196,1,2,43,43
1197,1,2,53,53
1198,1,2,37,37
1199,1,2,42,42
1200,1,2,35,35
1201,1,2,32,32
1202,1,2,44,44
1203,1,2,49,49
1204,1,2,47,47
1205,1,2,43,43
1206,1,2,39,39
1207,1,2,52,52
1208,1,2,55,55
1209,1,2,33,33
1210,1,2,34,34
1211,1,2,33,33
1212,1,2,52,52
1213,1,2,37,37
1214,1,2,40,40
1215,1,2,47,47
1216,1,2,41,41
1217,1,2,41,41
1218,1,2,33,33
1219,1,2,34,34
1220,1,2,53,53
1221,1,2,53,53
1222,1,2,51,51
1223,1,2,50,50
1224,1,2,47,47
1225,1,2,34,34
1226,1,2,33,33
1227,1,2,48,48
1228,1,2,41,41
1229,1,2,36,36
1230,1,2,48,48
1231,1,2,50,50
1232,1,2,40,40
1233,1,2,45,45
1234,1,2,50,50
1235,1,2,41,41
1236,1,2,47,47
1237,1,2,42,42
1238,1,2,39,39
1239,1,2,53,53
1240,1,2,47,47
1241,1,2,44,44
1242,1,2,51,51
1243,1,2,33,33
1244,1,2,47,47
1245,1,2,40,40
1246,1,2,41,41
1247,1,2,34,34
1248,1,2,39,39
1249,1,2,41,41
1250,1,2,41,41
1251,1,2,43,43
1252,1,2,48,48
1253,1,2,48,48
1254,1,2,45,45
1255,1,2,48,48
1256,1,2,51,51
1257,1,2,45,45
1258,1,2,51,51
1259,1,2,38,38
1260,1,2,43,43
1261,1,2,53,53
1262,1,2,40,40
1263,1,2,38,38
1264,1,2,37,37
1265,1,2,50,50
1266,1,2,33,33
1267,1,2,36,36
1268,1,2,53,53
1269,1,2,39,39
1270,1,2,36,36
1271,1,2,47,47
1272,1,2,50,50
1273,1,2,45,45
1274,1,2,36,36
1275,1,2,34,34
1276,1,2,36,36
1277,1,2,44,44
1278,1,2,53,53
1279,1,2,53,53
1280,1,2,49,49
1281,1,2,43,43
1282,1,2,41,41
1283,1,2,34,34
1284,1,2,46,46
1285,1,2,48,48
1286,1,2,42,42
1287,1,2,44,44
1288,1,2,48,48
1289,1,2,45,45
1290,1,2,33,33
1291,1,2,41,41
1292,1,2,52,52
1293,1,2,50,50
1294,1,2,34,34
1295,1,2,44,44
1296,1,2,50,50
1297,1,2,35,35
1298,1,2,41,41
1299,1,2,47,47
1300,1,2,44,44
1301,1,2,53,53
1302,1,2,38,38
1303,1,2,40,40
1304,1,2,43,43
1305,1,2,55,55
1306,1,2,39,39
1307,1,2,43,43
1308,1,2,33,33
1309,1,2,42,42
1310,1,2,34,34
1311,1,2,36,36
1312,1,2,33,33
1313,1,2,38,38
1314,1,2,39,39
1315,1,2,37,37
1316,1,2,42,42
1317,1,2,39,39
1318,1,2,46,46
1319,1,2,36,36
1320,1,2,37,37
1321,1,2,56,56
1322,1,2,36,36
1323,1,2,37,37
1324,1,2,51,51
1325,1,2,34,34
1326,1,2,41,41
1327,1,2,44,44
1328,1,2,43,43
1329,1,2,49,49
1330,1,2,45,45
1331,1,2,34,34
1332,1,2,37,37
1333,1,2,33,33
1334,1,2,36,36
1335,1,2,44,44
1336,1,2,34,34
1337,1,2,36,36
1338,1,2,49,49
1339,1,2,39,39
1340,1,2,40,40
1341,1,2,35,35
1342,1,2,54,54
1343,1,2,39,39
1344,1,2,39,39
1345,1,2,55,55
1346,1,2,41,41
1347,1,2,56,56
1348,1,2,54,54
1349,1,2,54,54
1350,1,2,51,51
1351,1,2,48,48
1352,1,2,56,56
1353,1,2,53,53
1354,1,2,42,42
1355,1,2,34,34
1356,1,2,42,42
1357,1,2,50,50
1358,1,2,42,42
1359,1,2,41,41
