"node_id","top_modificado","final_modificado","top_oficial","final_oficial"
263,3,47,1,15
264,3,70,1,19
265,1,18,3,86
266,3,5,1,2
267,3,41,2,74
268,3,71,1,12
269,3,72,1,21
270,13,50,3,92
271,3,11,2,73
272,9,73,9,221
273,3,71,1,12
274,2,23,3,99
275,3,11,2,70
276,3,48,1,9
277,1,1,3,87
278,3,21,1,7
279,3,74,2,83
280,3,75,1,43
281,3,11,2,71
282,8,76,4,122
283,3,5,1,2
284,8,64,4,156
285,3,11,2,70
286,2,77,3,101
287,14,78,5,168
288,3,71,1,12
289,8,17,4,121
290,8,39,4,123
291,3,47,1,3
292,11,34,5,166
293,3,11,2,70
294,9,79,9,214
295,11,59,5,165
296,8,25,4,142
297,1,1,3,87
298,6,36,4,127
299,1,18,3,86
300,3,71,1,12
301,3,80,1,39
302,3,5,1,2
303,3,11,2,73
304,14,61,5,167
305,3,72,1,21
306,2,77,3,101
307,2,2,3,88
308,8,25,4,142
309,3,81,1,29
310,3,20,1,17
311,3,47,1,3
312,8,82,4,135
313,3,83,1,14
314,3,13,1,6
315,1,1,3,87
316,6,30,4,129
317,7,84,8,212
318,3,85,1,4
319,3,11,2,73
320,1,86,3,109
321,3,11,2,70
322,1,37,3,106
323,11,59,5,165
324,2,2,3,88
325,8,39,4,123
326,3,44,1,33
327,1,1,3,87
328,3,87,1,5
329,3,81,1,29
330,3,66,1,52
331,3,47,1,3
332,3,5,1,2
333,1,1,3,87
334,2,2,3,88
335,11,59,5,165
336,9,24,9,213
337,3,88,2,71
338,3,70,2,73
339,3,46,1,35
340,3,29,1,56
341,11,59,5,165
342,3,11,2,70
343,1,37,3,106
344,2,77,3,101
345,3,11,2,76
346,3,89,1,36
347,1,37,3,106
348,1,18,3,86
349,1,90,3,112
350,3,44,1,33
351,3,88,2,71
352,4,91,11,236
353,6,30,4,129
354,3,92,1,16
355,3,5,1,2
356,3,93,1,49
357,3,94,1,53
358,1,18,3,86
359,1,18,3,86
360,1,86,3,109
361,3,72,1,21
362,1,18,3,86
363,2,2,3,88
364,14,78,5,168
365,5,95,6,185
366,12,58,4,154
367,1,37,3,106
368,3,11,2,70
369,7,84,8,212
370,4,91,11,233
371,3,80,1,39
372,6,14,4,129
373,3,71,1,12
374,3,96,1,20
375,3,5,1,1
376,1,18,3,86
377,3,20,1,17
378,9,97,9,215
379,10,28,7,194
380,6,36,4,127
381,3,5,1,1
382,5,98,6,188
383,3,99,2,81
384,4,91,11,233
385,3,99,2,81
386,2,100,3,110
387,3,41,2,74
388,1,86,3,109
389,3,4,1,10
390,3,47,1,3
391,3,101,1,32
392,3,102,2,75
393,3,47,1,8
394,1,18,3,86
395,1,18,3,86
396,3,20,1,17
397,5,95,6,185
398,3,103,1,18
399,2,23,3,99
400,3,5,1,1
401,3,5,1,2
402,3,20,1,17
403,1,51,3,100
404,2,100,3,110
405,3,72,1,21
406,13,68,8,206
407,10,28,7,194
408,9,104,9,219
409,12,58,4,154
410,3,74,2,81
411,3,81,1,29
412,3,72,1,21
413,3,105,2,78
414,7,106,8,207
415,1,1,3,87
416,2,77,3,101
417,3,96,1,20
418,2,2,3,89
419,3,47,1,3
420,3,20,1,17
421,2,23,3,99
422,3,88,2,71
423,3,99,2,81
424,8,45,4,132
425,3,20,1,17
426,1,18,3,86
427,1,1,3,87
428,3,11,2,73
429,3,72,1,21
430,1,1,3,87
431,3,85,2,75
432,3,40,1,38
433,10,28,7,194
434,3,20,1,17
435,7,15,8,201
436,8,63,4,126
437,13,68,8,205
438,15,62,4,141
439,3,13,1,6
440,12,58,4,154
441,2,100,3,110
442,3,107,1,34
443,8,108,4,125
444,2,22,3,103
445,3,11,2,77
446,16,109,10,227
447,3,13,1,6
448,1,110,1,59
449,7,106,8,210
450,3,69,1,25
451,12,58,4,151
452,3,111,2,85
453,1,1,3,87
454,6,14,4,130
455,2,100,3,110
456,11,34,5,166
457,1,18,3,86
458,11,34,5,166
459,1,90,3,112
460,8,63,4,126
461,3,13,1,6
462,1,18,3,86
463,1,1,3,87
464,3,47,1,4
465,2,23,3,99
466,1,18,3,86
467,6,14,4,130
468,12,58,4,151
469,2,2,3,88
470,2,77,3,101
471,7,112,8,202
472,3,19,2,80
473,1,18,3,86
474,8,25,2,77
475,3,53,2,77
476,3,20,1,17
477,12,43,6,184
478,3,72,1,21
479,3,113,1,24
480,14,61,5,167
481,11,59,5,165
482,2,114,3,117
483,3,115,1,65
484,3,46,1,35
485,3,53,2,77
486,8,108,4,125
487,3,5,1,1
488,1,1,3,87
489,3,53,2,77
490,3,111,2,85
491,12,49,1,51
492,3,11,2,73
493,7,112,8,202
494,3,8,1,37
495,6,36,4,127
496,3,102,2,75
497,2,31,3,108
498,2,2,3,88
499,2,65,3,107
500,8,116,4,133
501,10,28,7,194
502,3,11,2,70
503,1,1,3,87
504,3,115,1,65
505,5,98,6,182
506,3,71,1,12
507,8,116,4,133
508,3,72,1,21
509,3,88,2,71
510,3,117,1,25
511,1,1,3,87
512,2,10,3,98
513,7,15,8,203
514,3,21,1,7
515,12,118,1,62
516,8,63,4,126
517,8,39,4,123
518,3,88,2,71
519,1,1,3,87
520,3,29,1,56
521,3,5,1,1
522,3,117,1,22
523,3,101,1,32
524,3,93,1,49
525,8,119,4,128
526,8,120,4,134
527,1,121,3,115
528,7,106,8,207
529,3,71,1,12
530,10,122,7,197
531,6,14,4,130
532,6,16,4,148
533,3,94,1,53
534,1,1,3,87
535,8,108,4,125
536,3,72,1,23
537,1,1,3,87
538,1,1,3,87
539,7,123,8,199
540,2,23,3,99
541,8,124,4,131
542,3,88,2,71
543,12,118,1,62
544,1,18,3,86
545,3,125,1,26
546,2,2,3,89
547,8,39,4,123
548,3,75,1,43
549,3,66,1,52
550,1,1,3,87
551,2,65,3,107
552,9,104,9,219
553,1,126,3,118
554,1,18,3,86
555,3,70,1,19
556,16,127,10,231
557,1,54,3,114
558,2,22,3,102
559,1,1,3,87
560,7,106,8,207
561,9,97,9,215
562,14,61,5,167
563,5,128,4,159
564,8,119,4,128
565,8,116,4,157
566,2,65,3,107
567,10,28,7,198
568,3,60,1,13
569,13,129,8,204
570,3,60,1,13
571,3,56,1,19
572,1,1,3,87
573,1,32,3,111
574,1,86,3,109
575,9,24,9,213
576,7,106,8,210
577,13,50,3,92
578,3,102,2,75
579,2,23,3,99
580,8,82,4,135
581,1,18,3,86
582,2,10,3,98
583,3,38,1,14
584,7,106,8,207
585,3,71,1,12
586,11,59,5,165
587,8,76,4,122
588,6,14,4,130
589,8,39,4,123
590,10,33,7,195
591,10,28,7,194
592,8,39,4,123
593,1,1,3,87
594,6,14,4,130
595,7,106,8,210
596,3,88,2,71
597,8,45,4,132
598,3,87,1,5
599,1,1,3,87
600,7,123,8,200
601,7,15,8,201
602,8,130,1,17
603,3,60,1,13
604,7,35,8,209
605,1,18,3,86
606,8,39,4,123
607,2,31,3,108
608,2,31,3,108
609,11,34,5,166
610,3,5,1,2
611,1,18,3,86
612,12,131,4,137
613,3,92,1,16
614,1,32,3,111
615,6,30,4,129
616,1,1,3,87
617,1,1,3,87
618,3,11,2,70
619,6,14,4,130
620,8,39,4,123
621,7,15,8,201
622,11,59,5,165
623,16,132,10,226
624,9,133,9,220
625,8,134,4,144
626,3,135,1,60
627,3,107,1,34
628,3,46,1,35
629,8,119,4,128
630,12,136,6,179
631,11,137,5,169
632,16,109,10,228
633,9,133,9,220
634,3,11,2,70
635,3,11,2,70
636,12,58,4,137
637,3,11,2,70
638,3,11,2,70
639,3,11,2,70
640,3,11,2,70
641,3,11,2,70
642,3,11,2,70
643,3,11,2,70
644,3,11,2,70
645,3,11,2,70
646,8,76,4,124
647,3,11,2,70
648,3,11,2,70
649,3,11,2,70
650,3,11,2,70
651,3,11,2,70
652,3,11,2,70
653,3,11,2,70
654,3,11,2,70
655,3,11,2,70
656,3,11,2,70
657,3,11,2,70
658,3,11,2,70
659,3,11,2,70
660,3,11,2,70
661,3,11,2,70
662,3,69,1,25
663,8,64,4,156
664,3,11,2,70
665,3,11,2,70
666,3,11,2,70
667,8,134,4,144
668,15,138,4,139
669,3,66,1,52
670,3,11,2,70
671,3,11,2,70
672,3,11,2,70
673,3,89,1,36
674,3,11,2,70
675,3,11,2,70
676,3,139,1,14
677,3,11,2,70
678,4,6,11,234
679,3,11,2,70
680,3,60,1,13
681,16,132,10,226
682,3,11,2,70
683,3,11,2,70
684,3,60,1,24
685,5,26,6,180
686,3,11,2,70
687,16,132,10,226
688,3,4,1,10
689,3,11,2,70
690,3,140,1,15
691,3,46,1,35
692,3,3,1,11
693,9,141,9,218
694,9,97,9,215
695,11,137,5,169
696,3,11,2,70
697,3,11,2,70
698,3,142,1,31
699,3,3,1,11
700,12,143,6,181
701,3,11,2,70
702,3,142,1,31
703,3,47,1,4
704,3,55,1,28
705,3,48,1,9
706,3,48,1,9
707,3,48,1,9
708,3,3,1,11
709,3,48,1,9
710,11,144,5,170
711,3,93,1,49
712,3,11,2,70
713,12,136,6,179
714,3,102,2,75
715,3,3,1,11
716,3,145,1,19
717,3,3,1,11
718,3,48,1,9
719,3,47,1,3
720,11,146,5,175
721,3,81,1,29
722,3,135,1,60
723,3,140,1,15
724,3,140,1,15
725,3,60,1,13
726,3,48,1,9
727,3,11,2,79
728,3,47,1,4
729,12,43,7,196
730,3,70,1,19
731,3,4,1,10
732,3,48,1,9
733,8,64,4,156
734,3,105,1,8
735,3,105,1,8
736,3,101,1,28
737,12,147,6,190
738,3,38,1,14
739,12,43,6,184
740,3,105,1,8
741,3,60,1,13
742,5,98,6,184
743,12,148,6,189
744,3,149,1,39
745,3,105,1,8
746,10,28,7,194
747,3,71,1,12
748,3,103,1,18
749,3,74,2,83
750,3,60,1,13
751,10,28,7,194
752,3,47,1,4
753,11,150,5,176
754,3,140,1,15
755,3,21,1,7
756,3,103,1,18
757,9,141,9,218
758,3,60,1,13
759,3,3,1,23
760,3,47,1,4
761,3,3,1,23
762,12,143,6,192
763,3,151,1,68
764,2,2,3,88
765,3,3,1,11
766,3,71,1,12
767,3,3,1,11
768,3,8,1,37
769,3,152,1,41
770,3,60,1,13
771,3,92,1,16
772,10,28,7,194
773,3,71,1,12
774,3,3,1,11
775,3,92,1,16
776,10,28,7,194
777,3,71,1,12
778,3,71,1,12
779,10,28,7,194
780,3,103,1,18
781,3,11,2,70
782,3,55,1,28
783,3,135,1,60
784,3,11,2,70
785,1,27,3,105
786,1,1,3,87
787,3,80,1,39
788,3,125,1,25
789,3,87,1,5
790,3,11,2,70
791,3,11,2,72
792,2,2,3,88
793,7,153,8,208
794,3,11,2,70
795,6,16,4,149
796,3,102,2,75
797,12,49,1,51
798,3,88,2,71
799,3,11,2,72
800,3,60,1,13
801,3,87,1,5
802,2,2,3,88
803,3,154,1,30
804,8,45,4,132
805,3,41,2,74
806,12,118,1,62
807,3,92,1,16
808,11,155,5,173
809,7,153,8,208
810,3,3,1,11
811,3,60,1,13
812,11,155,5,173
813,11,144,5,170
814,10,28,7,194
815,8,76,4,122
816,3,48,1,9
817,9,97,9,215
818,12,143,6,181
819,3,89,1,36
820,3,80,1,39
821,10,28,7,194
822,11,156,5,172
823,3,154,1,30
824,3,3,1,30
825,3,157,1,46
826,3,70,1,19
827,3,53,2,77
828,12,143,6,183
829,3,105,1,23
830,3,157,1,46
831,3,83,1,14
832,3,125,1,26
833,3,87,1,5
834,7,123,8,200
835,3,11,2,70
836,8,76,4,122
837,3,47,1,3
838,3,105,1,8
839,12,148,6,189
840,3,8,1,37
841,12,158,6,191
842,3,11,2,79
843,5,159,6,177
844,3,60,1,13
845,12,143,6,183
846,9,141,9,218
847,1,27,3,105
848,3,160,1,55
849,3,4,1,10
850,2,2,3,88
851,3,161,1,67
852,3,44,1,33
853,3,113,1,24
854,3,8,1,37
855,3,8,1,37
856,5,162,6,178
857,3,113,1,24
858,3,101,1,28
859,3,21,1,7
860,3,3,1,11
861,2,22,3,102
862,3,3,1,11
863,3,60,1,13
864,3,163,1,69
865,3,101,1,32
866,3,11,2,70
867,3,41,2,74
868,3,47,1,3
869,3,11,2,70
870,3,46,1,35
871,13,50,3,92
872,3,11,2,72
873,3,105,1,8
874,3,85,1,4
875,3,60,1,13
876,3,87,1,5
877,3,11,2,70
878,3,47,1,4
879,3,47,1,3
880,3,85,1,4
881,3,41,2,74
882,9,164,9,217
883,15,165,4,163
884,11,144,5,171
885,3,11,2,70
886,3,21,1,7
887,3,3,1,11
888,3,85,1,4
889,3,105,1,8
890,3,166,2,78
891,3,105,1,8
892,3,92,1,16
893,12,158,6,191
894,3,107,1,34
895,3,47,1,3
896,3,60,1,13
897,3,125,1,26
898,3,101,1,32
899,2,22,3,102
900,3,47,1,3
901,3,71,1,12
902,3,87,1,5
903,3,11,2,70
904,12,43,6,184
905,11,34,5,166
906,2,2,3,89
907,12,148,6,189
908,3,47,1,4
909,3,81,1,29
910,3,105,1,8
911,1,37,3,106
912,2,2,3,88
913,2,22,3,102
914,3,125,1,26
915,3,11,2,70
916,2,22,3,102
917,2,10,3,98
918,3,101,1,32
919,8,76,4,122
920,3,11,2,70
921,3,71,1,12
922,3,47,1,3
923,3,21,1,7
924,3,48,1,9
925,16,109,10,227
926,3,11,2,70
927,3,11,2,70
928,3,20,1,17
929,3,157,1,46
930,3,11,2,70
931,12,143,6,183
932,3,92,1,16
933,3,21,1,7
934,3,167,1,63
935,3,47,1,3
936,9,79,9,222
937,3,87,1,5
938,3,113,1,24
939,5,26,6,180
940,3,21,1,7
941,3,11,2,70
942,3,60,1,13
943,3,167,1,63
944,8,168,4,164
945,3,60,1,13
946,3,89,1,36
947,12,143,6,192
948,16,132,10,226
949,3,40,1,38
950,1,1,3,87
951,2,2,3,89
952,3,167,1,63
953,9,164,9,217
954,3,11,2,70
955,9,164,9,217
956,3,81,1,29
957,2,2,3,89
958,3,87,1,5
959,3,21,1,7
960,3,74,2,83
961,3,89,1,36
962,3,157,1,46
963,16,132,10,229
964,3,11,2,70
965,3,140,1,15
966,6,169,4,160
967,3,89,1,36
968,9,164,9,217
969,3,87,1,5
970,3,47,1,3
971,3,80,1,39
972,1,18,3,86
973,5,128,4,159
974,1,170,3,91
975,3,60,1,13
976,12,148,6,189
977,3,47,1,3
978,3,171,2,84
979,2,172,3,119
980,3,11,2,70
981,11,144,5,171
982,3,80,1,39
983,13,50,3,96
984,3,140,1,15
985,3,96,1,20
986,12,173,6,193
987,2,2,3,88
988,3,4,1,10
989,3,66,1,52
990,3,174,1,58
991,3,60,1,13
992,3,38,1,5
993,8,45,4,143
994,1,18,3,86
995,3,103,1,18
996,3,44,1,33
997,3,89,1,36
998,3,113,1,24
999,14,78,5,168
1000,3,70,1,19
1001,3,102,2,75
1002,3,44,1,33
1003,3,175,1,14
1004,2,2,3,89
1005,3,176,1,61
1006,9,24,9,224
1007,3,85,1,4
1008,3,177,1,12
1009,3,69,1,25
1010,3,11,2,70
1011,3,103,1,18
1012,8,120,4,134
1013,3,60,1,13
1014,8,120,4,134
1015,12,58,4,137
1016,3,174,1,58
1017,1,1,3,87
1018,16,109,10,230
1019,12,148,6,189
1020,3,175,1,14
1021,8,178,4,155
1022,3,103,1,18
1023,3,70,1,19
1024,3,75,1,43
1025,3,103,1,18
1026,3,103,1,18
1027,3,87,1,26
1028,3,44,1,33
1029,11,156,5,172
1030,12,143,6,183
1031,9,164,9,217
1032,8,120,4,134
1033,3,12,1,27
1034,3,154,1,30
1035,3,47,1,4
1036,3,13,1,6
1037,3,174,1,58
1038,8,76,4,122
1039,1,170,3,91
1040,8,76,4,122
1041,3,4,1,10
1042,3,125,1,25
1043,3,11,2,70
1044,3,47,1,4
1045,11,59,5,165
1046,3,92,2,72
1047,3,47,1,3
1048,3,11,2,72
1049,3,70,1,19
1050,3,102,2,75
1051,3,101,1,4
1052,7,123,8,200
1053,10,28,7,194
1054,3,87,1,5
1055,3,103,1,18
1056,3,11,2,70
1057,10,122,7,197
1058,11,59,5,165
1059,3,85,2,75
1060,2,2,3,88
1061,3,47,1,3
1062,3,176,1,61
1063,13,50,3,92
1064,1,170,3,91
1065,3,47,1,3
1066,8,178,4,155
1067,3,113,1,24
1068,3,113,1,24
1069,5,159,6,177
1070,10,122,7,197
1071,3,93,1,49
1072,11,59,5,165
1073,11,59,5,165
1074,11,34,5,166
1075,2,2,3,89
1076,2,10,3,98
1077,3,38,1,5
1078,8,120,4,134
1079,3,60,1,13
1080,3,149,1,4
1081,3,113,1,24
1082,3,13,1,6
1083,2,2,3,88
1084,12,147,6,190
1085,3,72,1,21
1086,7,123,8,211
1087,3,103,1,18
1088,2,2,3,88
1089,3,107,1,3
1090,3,47,1,4
1091,11,144,5,170
1092,3,105,1,22
1093,3,179,1,42
1094,3,71,1,12
1095,3,4,1,10
1096,5,95,6,177
1097,11,59,5,165
1098,7,153,8,208
1099,3,60,1,13
1100,3,21,1,7
1101,12,158,6,191
1102,7,153,8,208
1103,3,180,1,37
1104,7,112,8,202
1105,8,52,4,136
1106,3,142,1,31
1107,3,113,1,24
1108,3,72,1,21
1109,3,38,1,14
1110,3,107,1,3
1111,1,1,3,87
1112,8,181,4,147
1113,3,179,1,42
1114,3,60,1,13
1115,3,11,2,73
1116,12,43,7,196
1117,3,8,1,37
1118,8,120,4,134
1119,3,142,1,31
1120,2,2,3,88
1121,3,13,1,6
1122,3,4,1,10
1123,3,48,1,9
1124,2,2,3,89
1125,10,28,7,194
1126,16,132,10,229
1127,11,59,5,165
1128,2,2,3,88
1129,2,2,3,88
1130,9,164,9,217
1131,3,11,2,70
1132,2,2,3,88
1133,3,70,1,19
1134,3,4,1,10
1135,3,60,1,13
1136,3,142,1,31
1137,3,70,1,19
1138,3,175,1,14
1139,3,44,1,33
1140,3,182,1,57
1141,1,170,3,91
1142,11,59,5,165
1143,3,48,1,9
1144,1,110,1,59
1145,3,60,1,13
1146,3,183,1,40
1147,3,125,1,26
1148,6,16,4,149
1149,3,47,1,3
1150,3,13,1,6
1151,3,105,1,22
1152,9,24,9,225
1153,3,12,1,27
1154,3,21,1,7
1155,3,105,1,8
1156,3,20,1,17
1157,3,47,1,8
1158,12,143,6,181
1159,8,76,1,13
1160,3,71,1,12
1161,13,50,3,92
1162,6,16,4,149
1163,11,146,5,175
1164,1,170,3,91
1165,3,85,2,75
1166,3,11,2,72
1167,11,34,5,166
1168,16,127,10,231
1169,3,140,1,15
1170,3,103,1,18
1171,1,1,3,87
1172,3,70,1,19
1173,3,70,1,19
1174,8,82,4,155
1175,3,103,1,18
1176,2,2,3,88
1177,1,170,3,91
1178,12,184,7,196
1179,3,21,1,7
1180,3,81,1,29
1181,3,70,1,19
1182,3,11,2,70
1183,3,21,1,7
1184,3,74,2,83
1185,3,5,1,2
1186,3,142,1,31
1187,3,140,1,15
1188,13,50,3,92
1189,3,142,1,31
1190,11,59,5,165
1191,3,21,1,7
1192,3,85,2,75
1193,3,11,2,70
1194,3,19,2,80
1195,2,2,3,88
1196,11,34,5,166
1197,3,4,1,10
1198,3,105,1,10
1199,3,42,1,48
1200,3,142,1,31
1201,3,85,1,4
1202,12,143,6,183
1203,3,11,2,70
1204,3,60,1,13
1205,12,58,4,137
1206,13,50,3,92
1207,3,85,2,75
1208,3,44,1,33
1209,3,46,1,35
1210,3,11,2,70
1211,10,28,7,194
1212,3,142,1,31
1213,8,39,3,100
1214,2,185,3,120
1215,15,138,4,139
1216,3,186,2,82
1217,3,93,1,49
1218,3,3,1,23
1219,3,38,1,30
1220,3,154,1,30
1221,3,11,2,76
1222,3,105,1,23
1223,2,2,3,88
1224,1,1,3,87
1225,11,59,5,165
1226,3,183,1,40
1227,3,4,1,10
1228,2,2,3,89
1229,3,11,2,70
1230,3,13,1,6
1231,3,92,1,16
1232,3,83,1,14
1233,3,47,1,3
1234,3,88,2,71
1235,3,96,1,20
1236,16,132,10,226
1237,8,120,4,134
1238,3,152,1,41
1239,11,155,5,173
1240,3,187,1,45
1241,13,50,3,97
1242,3,69,1,25
1243,3,105,1,22
1244,3,87,1,5
1245,3,92,1,16
1246,3,125,1,25
1247,1,18,3,86
1248,3,140,1,15
1249,3,125,1,25
1250,3,3,1,23
1251,3,140,9,223
1252,3,38,1,14
1253,3,41,2,74
1254,3,19,2,80
1255,3,152,1,41
1256,12,49,1,51
1257,3,152,1,41
1258,3,180,1,37
1259,3,4,1,10
1260,7,106,8,207
1261,8,63,4,126
1262,3,166,2,78
1263,6,188,4,161
1264,3,107,1,34
1265,3,88,2,71
1266,2,2,3,88
1267,10,122,7,197
1268,1,18,3,86
1269,3,180,1,37
1270,3,81,1,4
1271,3,140,1,15
1272,3,70,2,76
1273,1,86,3,109
1274,12,58,4,137
1275,3,154,1,30
1276,3,92,1,16
1277,14,61,5,167
1278,3,180,1,37
1279,2,77,3,101
1280,12,136,6,179
1281,3,19,2,80
1282,3,154,1,30
1283,3,88,2,71
1284,3,3,1,11
1285,3,11,2,72
1286,3,87,1,5
1287,3,69,1,25
1288,3,47,1,3
1289,8,178,4,155
1290,3,42,1,48
1291,3,60,1,13
1292,3,105,1,23
1293,11,59,5,165
1294,3,96,1,20
1295,3,60,1,13
1296,2,10,3,98
1297,3,186,2,82
1298,3,20,1,17
1299,3,60,1,13
1300,3,96,1,20
1301,3,105,2,78
1302,8,134,4,144
1303,3,48,1,9
1304,11,155,5,173
1305,10,28,7,194
1306,3,69,1,25
1307,3,107,1,3
1308,1,170,3,91
1309,3,47,1,3
1310,14,78,5,168
1311,11,59,5,174
1312,3,179,1,42
1313,3,87,1,5
1314,8,120,4,134
1315,3,177,1,12
1316,11,59,5,165
1317,3,142,1,31
1318,6,169,4,160
1319,3,42,1,48
1320,8,76,4,128
1321,11,59,5,165
1322,1,18,3,86
1323,3,88,2,71
1324,3,41,2,74
1325,3,20,1,17
1326,3,105,2,78
1327,8,63,4,126
1328,3,179,1,42
1329,3,105,1,22
1330,3,72,1,21
1331,3,21,1,7
1332,6,169,4,160
1333,12,43,6,177
1334,3,102,2,75
1335,3,152,1,41
1336,3,154,1,30
1337,3,4,1,10
1338,3,183,1,40
1339,9,104,9,219
1340,3,107,1,5
1341,2,2,3,88
1342,3,4,1,10
1343,3,180,1,37
1344,3,11,2,76
1345,11,137,5,169
1346,3,87,1,5
1347,9,141,9,218
1348,8,63,4,126
1349,3,107,1,34
1350,3,38,1,25
1351,3,87,1,5
1352,8,119,4,128
1353,5,159,6,177
1354,3,4,1,10
1355,1,170,3,91
1356,3,69,1,25
1357,2,77,3,101
1358,3,179,1,42
