"node_id","top_modificado","final_modificado","top_oficial","final_oficial"
115,3,11,1,1
116,3,11,1,1
117,3,11,1,1
118,7,45,4,123
119,3,11,1,1
120,3,11,1,1
121,3,46,2,56
122,3,46,2,56
123,3,11,1,1
124,3,11,1,1
125,3,11,1,1
126,12,34,6,165
127,3,3,7,174
128,3,11,1,1
129,3,47,2,35
130,9,26,10,199
131,3,4,2,38
132,3,48,2,40
133,3,11,1,1
134,3,3,7,174
135,3,11,1,1
136,3,11,1,1
137,3,48,2,40
138,11,49,3,97
139,3,48,2,40
140,12,34,6,165
141,13,50,5,152
142,3,51,7,175
143,3,11,1,1
144,1,52,1,12
145,2,2,3,89
146,7,53,4,116
147,3,51,7,175
148,3,54,2,39
149,7,53,4,116
150,11,55,1,16
151,1,56,1,27
152,3,54,2,35
153,1,18,1,2
154,1,1,1,3
155,5,16,4,136
156,3,11,1,1
157,3,48,2,40
158,2,2,3,89
159,3,5,5,149
160,1,18,1,2
161,9,26,10,199
162,3,5,5,149
163,2,2,3,89
164,3,48,2,40
165,3,21,2,37
166,5,16,4,135
167,3,57,2,48
168,3,58,1,7
169,3,19,2,66
170,1,18,1,2
171,3,5,5,149
172,3,5,5,149
173,1,13,1,4
174,10,28,8,181
175,5,14,4,122
176,3,11,1,12
177,14,59,4,137
178,2,2,3,89
179,12,34,6,165
180,3,5,5,149
181,1,13,1,4
182,1,1,1,3
183,3,19,2,66
184,3,20,2,45
185,3,57,2,48
186,12,60,6,164
187,3,4,2,38
188,3,3,7,174
189,1,18,1,2
190,1,18,1,2
191,1,13,1,4
192,1,18,1,2
193,3,5,5,149
194,3,3,7,174
195,3,21,2,37
196,3,3,7,174
197,3,5,5,149
198,3,21,2,37
199,1,13,1,4
200,3,12,3,91
201,11,61,3,90
202,3,11,1,1
203,3,44,2,54
204,3,21,2,37
205,15,62,5,155
206,10,28,8,181
207,4,6,13,234
208,3,3,7,174
209,3,12,3,91
210,12,60,6,164
211,3,8,2,57
212,7,17,4,112
213,3,5,5,149
214,2,2,3,89
215,16,63,4,129
216,2,2,3,89
217,1,1,1,3
218,10,28,8,181
219,7,64,4,119
220,1,1,1,3
221,7,65,4,141
222,2,2,3,89
223,1,18,1,2
224,3,20,2,45
225,7,17,4,112
226,2,66,5,151
227,2,22,5,158
228,15,62,5,155
229,2,2,3,89
230,3,11,1,1
231,16,63,4,131
232,7,64,4,119
233,3,21,2,37
234,3,67,5,161
235,3,5,5,150
236,3,12,3,91
237,1,13,1,4
238,12,60,6,164
239,2,22,5,157
240,2,22,5,156
241,1,1,1,3
242,7,17,4,112
243,1,1,1,3
244,3,5,5,149
245,15,62,5,155
246,3,68,2,86
247,3,5,5,149
248,7,64,4,119
249,1,18,1,2
250,3,12,3,91
251,3,5,5,150
252,3,20,2,45
253,1,1,1,3
254,12,60,6,164
255,13,69,2,80
256,13,50,5,152
257,1,1,1,3
258,1,13,1,4
259,3,70,2,49
260,1,27,1,14
261,15,62,5,155
262,10,28,8,181
263,3,54,2,42
264,3,71,1,7
265,1,18,1,2
266,3,5,5,150
267,3,41,1,8
268,3,72,2,43
269,3,73,5,153
270,13,50,5,152
271,3,11,1,6
272,8,74,11,221
273,3,72,2,43
274,2,23,3,93
275,3,11,1,1
276,3,48,2,40
277,1,1,1,3
278,3,21,2,37
279,11,75,3,103
280,3,76,2,67
281,3,11,1,1
282,7,77,4,111
283,3,5,5,150
284,7,65,4,141
285,3,11,1,1
286,2,78,3,94
287,15,79,5,160
288,3,72,2,43
289,7,17,4,112
290,7,39,4,114
291,3,54,2,34
292,12,34,6,165
293,3,11,1,1
294,8,80,11,214
295,12,60,6,164
296,7,25,4,133
297,1,1,1,3
298,5,36,4,120
299,1,18,1,2
300,3,72,2,43
301,3,81,2,60
302,3,5,5,149
303,3,11,1,6
304,15,62,5,155
305,3,73,5,159
306,2,78,3,94
307,2,2,3,89
308,7,25,4,133
309,3,82,5,151
310,3,20,2,45
311,3,54,2,34
312,7,83,4,125
313,3,38,2,69
314,1,13,1,4
315,1,1,1,3
316,5,30,4,121
317,6,84,9,196
318,3,85,2,35
319,3,11,1,6
320,1,86,1,18
321,3,11,1,1
322,1,37,1,13
323,12,60,6,164
324,2,2,3,89
325,7,39,4,114
326,3,44,2,54
327,1,1,1,3
328,3,87,2,36
329,3,82,2,61
330,3,67,5,161
331,3,54,2,34
332,3,5,5,150
333,1,1,1,3
334,2,2,3,89
335,12,60,6,164
336,8,24,11,213
337,3,88,1,5
338,3,71,1,6
339,3,46,2,56
340,11,29,7,179
341,12,60,6,164
342,3,11,1,1
343,1,37,1,13
344,2,78,3,94
345,3,11,1,6
346,3,89,1,11
347,1,37,1,13
348,1,18,1,2
349,1,90,1,25
350,3,44,2,54
351,3,88,1,5
352,4,91,13,236
353,5,30,4,121
354,3,92,2,61
355,3,5,5,150
356,3,93,2,73
357,3,94,5,159
358,1,18,1,2
359,1,18,1,2
360,1,86,1,18
361,3,73,5,153
362,1,18,1,2
363,2,2,3,89
364,15,79,5,160
365,5,95,10,201
366,14,96,4,140
367,1,37,1,13
368,3,11,1,1
369,6,84,9,196
370,4,91,13,233
371,3,81,2,60
372,5,14,4,121
373,3,72,2,43
374,3,97,2,41
375,3,5,5,149
376,1,18,1,2
377,3,20,2,45
378,2,98,11,215
379,10,28,8,181
380,5,36,4,120
381,3,5,5,149
382,5,99,3,99
383,3,100,1,19
384,4,91,13,233
385,3,100,1,19
386,2,101,3,102
387,3,41,1,8
388,1,86,1,18
389,3,4,2,38
390,3,54,2,34
391,3,102,2,53
392,3,103,1,9
393,3,54,2,39
394,1,18,1,2
395,1,18,1,2
396,3,20,2,45
397,5,95,10,201
398,3,104,2,46
399,2,23,3,93
400,3,5,5,149
401,3,5,5,150
402,3,20,2,45
403,1,52,1,12
404,2,101,3,102
405,3,73,5,162
406,13,69,2,81
407,10,28,8,181
408,8,105,11,219
409,14,96,4,140
410,11,75,1,19
411,3,82,5,151
412,3,73,5,151
413,3,11,1,15
414,6,106,9,191
415,1,1,1,3
416,2,78,3,94
417,3,97,2,41
418,2,2,3,89
419,3,54,1,5
420,3,20,2,45
421,2,23,3,93
422,3,88,1,5
423,3,100,1,19
424,7,45,4,123
425,3,20,2,45
426,1,18,1,2
427,1,1,1,3
428,3,11,1,6
429,3,73,5,151
430,1,1,1,3
431,3,85,1,9
432,3,40,5,154
433,10,28,8,181
434,3,20,2,45
435,6,15,9,188
436,7,64,4,119
437,13,69,2,80
438,16,63,4,132
439,1,13,1,4
440,14,96,4,140
441,2,101,3,102
442,3,107,2,47
443,7,108,4,117
444,2,22,5,157
445,3,11,1,16
446,17,109,12,227
447,1,13,1,4
448,1,110,1,22
449,6,106,9,195
450,3,70,2,49
451,14,59,4,137
452,3,111,1,32
453,1,1,1,3
454,5,14,4,122
455,2,101,3,102
456,12,34,6,165
457,1,18,1,2
458,12,34,6,165
459,1,90,1,25
460,7,64,4,119
461,1,13,1,4
462,1,18,1,2
463,1,1,1,3
464,3,54,2,35
465,2,23,3,93
466,1,18,1,2
467,5,14,4,122
468,14,59,4,137
469,2,2,3,89
470,2,78,3,94
471,6,112,9,189
472,3,19,1,1
473,1,18,1,2
474,7,25,1,16
475,11,55,1,16
476,3,38,2,44
477,15,113,3,98
478,3,73,5,162
479,3,12,2,38
480,15,62,5,155
481,12,60,6,164
482,2,114,3,109
483,3,115,2,85
484,3,46,2,56
485,11,55,1,16
486,7,108,4,117
487,3,5,5,149
488,1,1,1,3
489,11,55,1,16
490,3,111,1,32
491,11,49,3,97
492,3,11,1,6
493,6,112,9,189
494,3,8,2,57
495,5,36,4,120
496,3,103,1,9
497,2,31,3,95
498,2,2,3,89
499,2,66,3,101
500,7,116,4,126
501,10,28,8,181
502,3,11,1,1
503,1,1,1,3
504,3,115,2,85
505,5,99,10,198
506,3,72,2,43
507,7,116,4,126
508,3,73,5,151
509,3,88,1,5
510,3,117,2,49
511,1,1,1,3
512,2,10,3,92
513,6,15,9,192
514,3,21,2,37
515,9,118,10,208
516,7,64,4,119
517,7,39,4,114
518,3,88,1,5
519,1,1,1,3
520,11,29,7,179
521,3,5,5,149
522,3,117,2,41
523,3,102,5,151
524,3,93,2,73
525,7,119,4,116
526,7,120,4,127
527,1,121,1,28
528,6,106,9,191
529,3,72,2,43
530,10,122,8,184
531,5,14,4,122
532,5,16,4,134
533,3,94,5,159
534,1,1,1,3
535,7,108,4,117
536,3,51,5,151
537,1,1,1,3
538,1,1,1,3
539,6,123,9,186
540,2,23,3,93
541,7,124,4,124
542,3,88,1,5
543,9,118,10,208
544,1,18,1,2
545,3,125,2,59
546,2,2,3,89
547,7,39,4,114
548,3,76,2,67
549,3,67,5,161
550,1,1,1,3
551,2,66,3,101
552,8,105,11,219
553,1,126,1,33
554,1,18,1,2
555,3,71,1,7
556,17,127,12,231
557,1,56,1,27
558,2,22,5,156
559,1,1,1,3
560,6,128,9,191
561,2,98,11,215
562,15,62,5,155
563,5,129,3,99
564,7,119,4,116
565,7,116,4,126
566,2,66,3,101
567,10,28,8,185
568,11,61,3,90
569,13,130,2,79
570,11,61,3,90
571,3,58,1,31
572,1,1,1,3
573,1,32,1,24
574,1,86,1,18
575,8,24,11,213
576,6,106,9,195
577,13,50,5,152
578,3,103,1,9
579,2,23,3,93
580,7,83,4,125
581,1,18,1,2
582,2,10,3,92
583,3,38,2,44
584,6,128,9,191
585,3,72,2,43
586,12,60,6,164
587,7,77,4,111
588,5,14,4,122
589,7,39,4,115
590,10,33,8,182
591,10,28,8,181
592,7,39,4,113
593,1,1,1,3
594,5,14,4,122
595,6,106,9,195
596,3,88,1,5
597,7,45,4,123
598,3,87,2,36
599,1,1,1,3
600,6,123,9,186
601,6,15,9,188
602,7,124,2,45
603,11,61,3,90
604,6,35,9,194
605,1,18,1,2
606,7,39,4,113
607,2,31,3,95
608,2,31,3,95
609,12,34,6,165
610,3,5,5,150
611,1,18,1,2
612,14,131,4,128
613,3,132,2,58
614,1,32,1,24
615,5,30,4,121
616,1,1,1,3
617,1,1,1,3
618,3,11,1,1
619,5,14,4,122
620,7,39,4,113
621,6,15,9,188
622,12,60,6,171
623,17,133,12,226
624,8,134,11,220
625,7,135,4,144
626,3,136,2,82
627,3,107,2,47
628,3,46,2,56
629,7,119,4,116
630,11,137,3,100
631,12,138,6,166
632,17,109,12,228
633,8,134,11,220
634,3,11,1,1
635,3,11,1,1
636,14,131,4,128
637,3,11,1,1
638,3,11,1,1
639,3,11,1,1
640,3,11,1,1
641,3,11,1,1
642,3,11,1,1
643,3,11,1,1
644,3,11,1,1
645,3,11,1,1
646,7,77,4,111
647,3,11,1,1
648,3,11,1,1
649,3,11,1,1
650,3,11,1,1
651,3,11,1,1
652,3,11,1,1
653,3,11,1,1
654,3,11,1,1
655,3,11,1,1
656,3,11,1,1
657,3,11,1,1
658,3,11,1,1
659,3,11,1,1
660,3,11,1,1
661,3,11,1,1
662,3,70,2,49
663,7,65,4,141
664,3,11,1,1
665,3,11,1,1
666,3,11,1,1
667,7,135,4,144
668,16,139,4,130
669,3,67,5,161
670,3,11,1,1
671,3,11,1,1
672,3,11,1,1
673,3,89,1,11
674,3,11,1,1
675,3,11,1,1
676,3,140,2,88
677,3,11,1,1
678,4,6,13,234
679,3,11,1,1
680,11,61,3,90
681,17,133,12,226
682,3,11,1,1
683,3,11,1,1
684,3,12,2,38
685,9,26,10,199
686,3,11,1,1
687,17,133,12,226
688,3,4,2,38
689,3,11,1,1
690,3,141,2,42
691,3,46,2,56
692,3,3,7,174
693,8,142,11,218
694,2,98,11,215
695,12,138,6,166
696,3,11,1,1
697,3,11,1,1
698,3,143,2,52
699,3,3,7,174
700,9,43,10,200
701,3,11,1,1
702,3,143,2,52
703,3,47,2,35
704,3,57,2,48
705,3,48,2,40
706,3,48,2,40
707,3,48,2,40
708,3,3,7,174
709,3,48,2,40
710,12,144,6,167
711,3,93,2,73
712,3,11,1,1
713,11,137,3,98
714,3,103,1,9
715,3,3,7,174
716,3,145,1,30
717,3,3,7,174
718,3,48,2,40
719,3,54,2,34
720,12,146,6,172
721,3,82,2,63
722,3,136,2,82
723,3,141,2,42
724,3,141,2,42
725,11,61,3,90
726,3,48,2,40
727,3,11,1,1
728,3,54,2,35
729,10,122,8,183
730,3,71,1,7
731,3,4,2,38
732,3,48,2,40
733,7,65,4,141
734,3,147,2,39
735,3,147,2,39
736,3,57,2,48
737,9,148,10,209
738,3,140,2,44
739,15,113,3,98
740,3,147,2,39
741,11,61,3,90
742,5,99,3,99
743,9,149,10,206
744,3,150,2,60
745,3,147,2,39
746,10,28,8,181
747,3,72,2,43
748,3,104,2,46
749,11,75,3,103
750,11,61,3,90
751,10,28,8,181
752,3,54,2,35
753,12,151,6,173
754,3,141,2,42
755,3,21,2,37
756,3,104,2,46
757,8,142,11,218
758,11,61,3,90
759,3,51,7,175
760,3,54,2,35
761,3,51,7,175
762,9,152,10,211
763,11,153,3,105
764,2,2,3,89
765,3,3,7,174
766,3,72,2,43
767,3,3,7,174
768,3,8,2,57
769,3,154,2,64
770,11,61,3,90
771,3,92,2,61
772,10,28,8,181
773,3,72,2,43
774,3,3,7,174
775,3,87,2,36
776,10,28,8,181
777,3,72,2,43
778,3,72,2,43
779,10,28,8,181
780,3,104,2,46
781,3,11,1,1
782,3,57,2,48
783,3,136,2,82
784,3,11,1,1
785,1,27,1,14
786,1,1,1,3
787,3,81,2,60
788,3,125,2,49
789,3,87,2,36
790,3,11,1,1
791,3,11,1,1
792,2,2,3,89
793,6,155,9,193
794,3,11,1,1
795,5,16,4,135
796,3,103,1,9
797,11,49,3,97
798,3,88,1,5
799,3,11,1,1
800,11,61,3,90
801,3,87,2,36
802,2,2,3,89
803,3,156,1,10
804,7,45,4,123
805,3,41,1,8
806,9,118,10,208
807,3,92,2,61
808,12,157,6,170
809,6,155,9,193
810,3,3,7,174
811,11,61,3,90
812,12,157,6,170
813,12,144,6,167
814,10,28,8,181
815,7,77,4,111
816,3,48,2,40
817,2,98,11,215
818,9,43,10,200
819,3,89,1,11
820,3,81,2,60
821,10,28,8,181
822,12,158,6,169
823,3,156,1,10
824,3,3,7,177
825,3,159,2,70
826,3,71,1,7
827,11,55,1,16
828,9,152,10,204
829,3,51,7,175
830,3,159,2,70
831,3,38,2,69
832,3,125,2,59
833,3,87,2,36
834,6,128,9,191
835,3,11,1,1
836,7,77,4,111
837,3,54,2,34
838,3,4,2,39
839,9,149,10,206
840,3,8,2,57
841,9,43,10,210
842,3,11,1,1
843,9,160,10,205
844,11,61,3,90
845,9,152,10,204
846,8,142,11,218
847,1,27,1,14
848,3,161,2,76
849,3,4,2,38
850,2,2,3,89
851,3,162,2,87
852,3,44,2,54
853,3,4,2,38
854,3,8,2,57
855,3,8,2,57
856,9,163,9,187
857,3,4,2,38
858,3,57,2,48
859,3,21,2,37
860,3,3,7,174
861,2,22,5,156
862,3,3,7,174
863,11,61,3,90
864,11,164,3,110
865,3,102,2,53
866,3,11,1,1
867,3,41,1,8
868,3,54,2,34
869,3,11,1,1
870,3,46,2,56
871,13,50,5,152
872,3,11,1,1
873,3,11,2,39
874,3,85,2,35
875,11,61,3,90
876,3,87,2,36
877,3,11,1,1
878,3,47,2,35
879,3,54,2,34
880,3,85,2,35
881,3,41,1,8
882,8,165,11,217
883,16,166,4,146
884,12,144,6,168
885,3,11,1,1
886,3,21,2,37
887,3,3,7,174
888,3,85,2,35
889,3,11,2,39
890,3,11,1,15
891,3,147,2,39
892,3,132,2,58
893,9,43,10,210
894,3,107,2,47
895,3,54,2,34
896,11,61,3,90
897,3,125,2,59
898,3,102,2,53
899,2,22,5,156
900,3,54,2,34
901,3,72,2,43
902,3,87,2,36
903,3,11,1,1
904,15,113,3,98
905,12,34,6,165
906,2,2,3,89
907,9,149,10,206
908,3,47,2,35
909,3,82,2,63
910,3,147,2,39
911,1,37,1,13
912,2,2,3,89
913,2,22,5,156
914,3,125,2,59
915,3,11,1,1
916,2,22,5,156
917,2,10,3,106
918,3,102,2,53
919,7,77,4,111
920,3,11,1,1
921,3,72,2,43
922,3,54,2,34
923,3,21,2,37
924,3,48,2,40
925,17,109,12,227
926,3,11,1,1
927,3,11,1,1
928,3,20,2,45
929,3,159,2,70
930,3,11,1,1
931,9,152,10,204
932,3,132,2,58
933,3,21,2,37
934,3,167,2,84
935,3,54,2,34
936,9,152,11,222
937,3,87,2,36
938,3,4,2,38
939,9,26,10,199
940,3,21,2,37
941,3,11,1,1
942,11,61,3,90
943,3,167,2,84
944,7,168,4,148
945,11,61,3,90
946,3,89,1,11
947,9,152,10,211
948,17,133,12,226
949,3,40,5,154
950,1,1,1,3
951,2,2,3,89
952,3,167,2,84
953,8,165,11,217
954,3,11,1,1
955,8,165,11,217
956,3,82,2,63
957,2,2,3,89
958,3,87,2,36
959,3,21,2,37
960,11,75,3,103
961,3,89,1,11
962,3,159,2,70
963,17,133,12,229
964,3,11,1,1
965,3,141,2,42
966,9,169,10,207
967,3,89,1,11
968,8,165,11,217
969,3,87,2,36
970,3,54,2,34
971,3,81,2,60
972,1,18,1,2
973,5,129,3,99
974,1,170,2,50
975,11,61,3,90
976,9,149,10,206
977,3,54,2,34
978,3,171,1,23
979,2,172,3,108
980,3,11,1,1
981,12,144,6,168
982,3,81,2,60
983,13,50,5,163
984,3,141,2,42
985,3,97,2,51
986,9,173,10,212
987,2,2,3,89
988,3,4,2,38
989,3,67,5,161
990,3,174,2,77
991,11,61,3,90
992,3,140,2,36
993,7,45,4,123
994,1,18,1,2
995,3,104,2,46
996,3,44,2,54
997,3,89,1,11
998,3,12,2,38
999,15,79,5,160
1000,3,71,1,7
1001,3,103,1,9
1002,3,44,2,54
1003,3,38,2,75
1004,2,2,3,89
1005,3,175,2,83
1006,8,24,11,224
1007,3,85,2,35
1008,3,176,7,176
1009,3,70,2,49
1010,3,11,1,1
1011,3,104,2,46
1012,7,120,4,127
1013,11,61,3,90
1014,7,120,4,127
1015,14,131,4,128
1016,3,174,2,77
1017,1,1,1,3
1018,17,109,12,230
1019,9,149,10,206
1020,3,38,2,75
1021,15,113,3,98
1022,3,104,2,46
1023,3,71,1,7
1024,3,76,2,67
1025,3,104,2,46
1026,3,104,2,46
1027,3,87,2,51
1028,3,44,2,54
1029,12,158,6,169
1030,9,152,10,204
1031,8,165,11,217
1032,7,120,4,127
1033,3,12,3,91
1034,3,156,1,10
1035,3,4,2,35
1036,1,13,1,4
1037,3,174,2,77
1038,7,77,4,111
1039,1,170,2,50
1040,7,77,4,111
1041,3,4,2,38
1042,3,125,2,49
1043,3,11,1,1
1044,3,54,2,35
1045,12,60,6,164
1046,3,132,1,17
1047,3,54,2,34
1048,3,11,1,1
1049,3,71,1,7
1050,3,103,1,9
1051,3,85,2,35
1052,6,123,9,186
1053,10,28,8,181
1054,3,87,2,36
1055,3,104,2,46
1056,3,11,1,1
1057,10,122,8,184
1058,12,60,6,164
1059,3,85,1,9
1060,2,2,3,89
1061,3,54,2,34
1062,3,175,2,83
1063,13,50,5,152
1064,1,170,2,50
1065,3,54,2,34
1066,15,113,3,98
1067,3,12,2,38
1068,3,12,2,38
1069,9,160,10,205
1070,10,122,8,184
1071,3,93,2,73
1072,12,60,6,164
1073,12,60,6,164
1074,12,34,6,165
1075,2,2,3,89
1076,2,10,3,92
1077,3,140,2,36
1078,7,120,4,127
1079,11,61,3,90
1080,3,150,2,35
1081,3,12,2,38
1082,1,13,1,4
1083,2,2,3,89
1084,9,148,10,209
1085,3,73,5,153
1086,6,123,9,186
1087,3,104,2,46
1088,2,2,3,89
1089,3,107,2,47
1090,3,54,2,35
1091,12,144,6,167
1092,3,147,2,41
1093,3,177,2,65
1094,3,72,2,43
1095,3,4,2,38
1096,5,95,10,203
1097,12,60,6,164
1098,6,155,9,193
1099,11,61,3,90
1100,3,21,2,37
1101,9,43,10,210
1102,6,155,9,193
1103,3,178,2,57
1104,6,112,9,189
1105,7,53,4,116
1106,3,143,2,52
1107,3,12,2,38
1108,3,73,5,153
1109,3,140,2,44
1110,3,107,2,47
1111,1,1,1,3
1112,15,179,3,96
1113,3,177,2,65
1114,11,61,3,90
1115,3,11,1,6
1116,10,122,8,183
1117,3,8,2,57
1118,7,120,4,127
1119,3,143,2,52
1120,2,2,3,89
1121,1,13,1,4
1122,3,4,2,55
1123,3,48,2,40
1124,2,2,3,89
1125,10,28,8,181
1126,17,133,12,229
1127,12,60,6,164
1128,2,2,3,89
1129,2,2,3,89
1130,8,165,11,217
1131,3,11,1,1
1132,2,2,3,89
1133,3,71,1,7
1134,3,4,2,38
1135,11,61,3,90
1136,3,143,2,52
1137,3,71,1,7
1138,3,38,2,75
1139,3,44,2,54
1140,3,174,2,78
1141,1,170,2,50
1142,12,60,6,164
1143,3,48,2,40
1144,1,110,1,22
1145,11,61,3,90
1146,3,180,2,62
1147,3,125,2,59
1148,5,16,4,135
1149,3,54,2,34
1150,1,13,1,4
1151,3,147,2,41
1152,8,24,11,225
1153,3,12,3,91
1154,3,21,2,37
1155,3,147,2,39
1156,3,20,2,45
1157,3,54,2,39
1158,9,43,10,200
1159,7,77,3,90
1160,3,72,2,43
1161,13,50,5,152
1162,5,16,4,135
1163,12,146,6,172
1164,1,170,2,50
1165,3,85,1,9
1166,3,11,1,1
1167,12,34,6,165
1168,17,127,12,231
1169,3,141,2,42
1170,3,104,2,77
1171,1,1,1,3
1172,3,71,1,7
1173,3,71,1,7
1174,15,181,3,96
1175,3,104,2,46
1176,2,2,3,89
1177,1,170,2,50
1178,10,122,8,183
1179,3,21,2,37
1180,3,82,2,63
1181,3,71,1,7
1182,3,11,1,1
1183,3,21,2,37
1184,11,75,3,103
1185,3,5,5,150
1186,3,143,2,52
1187,3,141,2,42
1188,13,50,5,152
1189,3,143,2,52
1190,12,60,6,164
1191,3,21,2,37
1192,3,85,1,9
1193,3,11,1,1
1194,3,182,7,180
1195,2,2,3,89
1196,12,34,6,165
1197,3,92,2,55
1198,3,147,2,55
1199,3,42,2,72
1200,3,143,2,52
1201,3,85,2,35
1202,9,152,10,204
1203,3,11,1,1
1204,11,61,3,90
1205,14,131,4,128
1206,13,50,5,152
1207,3,85,1,9
1208,3,44,2,54
1209,3,46,2,56
1210,3,11,1,1
1211,10,28,8,181
1212,3,143,2,52
1213,7,39,1,12
1214,2,183,3,107
1215,16,139,4,130
1216,3,184,1,21
1217,3,93,2,73
1218,3,51,7,175
1219,3,156,2,44
1220,3,156,1,10
1221,3,11,1,6
1222,3,51,7,175
1223,2,2,3,89
1224,1,1,1,3
1225,12,60,6,164
1226,3,180,2,62
1227,3,92,2,55
1228,2,2,3,89
1229,3,11,1,1
1230,1,13,1,4
1231,3,57,2,48
1232,3,38,2,69
1233,3,54,2,34
1234,3,88,1,5
1235,3,97,2,51
1236,17,133,12,226
1237,7,120,4,127
1238,3,154,2,64
1239,12,157,6,170
1240,3,185,2,68
1241,13,50,5,152
1242,3,70,2,49
1243,3,147,2,41
1244,3,87,2,36
1245,3,57,2,48
1246,3,125,2,49
1247,1,18,1,2
1248,3,141,2,42
1249,3,125,2,59
1250,3,51,7,175
1251,3,141,11,223
1252,3,140,2,44
1253,3,41,1,8
1254,3,182,5,152
1255,3,154,2,64
1256,11,49,3,97
1257,3,154,2,64
1258,3,178,2,57
1259,3,4,2,38
1260,6,128,9,191
1261,7,64,4,119
1262,3,11,1,15
1263,5,186,4,145
1264,3,107,2,47
1265,3,88,1,5
1266,2,2,3,89
1267,10,122,8,184
1268,1,18,1,2
1269,3,178,2,57
1270,3,82,2,63
1271,3,141,2,42
1272,3,71,1,7
1273,1,86,1,18
1274,14,131,4,128
1275,3,156,1,10
1276,3,57,2,48
1277,15,62,5,155
1278,3,178,2,57
1279,2,78,3,94
1280,11,137,3,100
1281,3,182,1,15
1282,3,156,1,10
1283,3,88,1,5
1284,3,3,7,174
1285,3,11,1,1
1286,3,87,2,36
1287,3,70,2,49
1288,3,54,2,34
1289,15,113,3,98
1290,3,42,2,72
1291,11,61,3,90
1292,3,51,7,175
1293,12,60,6,164
1294,3,97,2,51
1295,11,61,3,90
1296,2,10,3,92
1297,3,184,1,21
1298,3,20,2,45
1299,11,61,3,90
1300,3,140,2,44
1301,3,11,1,15
1302,7,135,4,144
1303,3,48,2,40
1304,12,157,6,170
1305,10,28,8,181
1306,3,70,2,49
1307,3,107,2,47
1308,1,170,2,50
1309,3,54,2,34
1310,15,79,5,160
1311,12,60,6,165
1312,3,177,2,65
1313,3,87,2,36
1314,7,120,4,127
1315,3,176,7,176
1316,12,60,6,164
1317,3,143,2,52
1318,9,169,10,207
1319,3,42,2,72
1320,7,77,4,111
1321,12,60,6,164
1322,1,18,1,2
1323,3,88,1,5
1324,3,41,1,8
1325,3,20,2,45
1326,3,11,1,15
1327,7,64,4,119
1328,3,177,2,65
1329,3,147,2,41
1330,3,73,5,153
1331,3,21,2,37
1332,9,169,10,207
1333,9,43,10,197
1334,3,103,1,9
1335,3,154,2,64
1336,6,123,1,10
1337,3,4,2,55
1338,3,180,2,62
1339,8,105,11,219
1340,3,107,2,47
1341,2,2,3,89
1342,3,4,2,55
1343,3,178,2,57
1344,3,11,1,6
1345,12,138,6,166
1346,3,87,2,36
1347,8,142,11,218
1348,7,64,4,119
1349,3,107,2,47
1350,3,156,2,49
1351,3,87,2,36
1352,7,119,4,116
1353,9,160,10,205
1354,3,4,2,38
1355,1,170,2,50
1356,3,70,2,49
1357,2,78,3,94
1358,3,177,2,65
