"node_id","top_modificado","final_modificado","top_oficial","final_oficial"
115,3,11,1,1
116,3,11,1,1
117,3,11,1,1
118,7,45,3,117
119,3,11,1,1
120,3,11,1,1
121,3,46,2,63
122,3,46,2,63
123,3,11,1,1
124,3,11,1,1
125,3,11,1,1
126,12,34,5,159
127,3,3,6,168
128,3,11,1,1
129,3,47,2,38
130,9,26,9,202
131,3,4,2,44
132,3,48,2,42
133,3,11,1,1
134,3,3,6,168
135,3,11,1,1
136,3,11,1,1
137,3,48,2,42
138,11,49,2,88
139,3,48,2,42
140,12,34,5,159
141,13,50,8,196
142,3,3,6,169
143,3,11,1,1
144,1,51,1,26
145,2,2,4,140
146,7,52,3,121
147,3,3,6,169
148,3,53,2,60
149,7,52,3,121
150,11,54,1,15
151,1,55,1,28
152,3,47,2,38
153,1,18,1,2
154,1,1,1,3
155,5,16,3,127
156,3,11,1,1
157,3,48,2,42
158,2,2,4,140
159,3,5,2,35
160,1,18,1,2
161,9,26,9,202
162,3,5,2,35
163,2,2,4,141
164,3,48,2,42
165,3,21,2,41
166,5,16,3,126
167,3,56,2,53
168,3,57,1,6
169,3,58,2,71
170,1,18,1,2
171,3,5,2,35
172,3,5,2,35
173,1,13,2,40
174,10,28,8,192
175,5,14,3,114
176,3,11,1,10
177,7,59,3,108
178,2,2,4,140
179,12,34,5,159
180,3,5,2,35
181,1,13,2,40
182,1,1,1,3
183,3,58,2,71
184,3,20,2,49
185,3,56,2,53
186,12,60,5,158
187,3,4,2,44
188,3,3,6,168
189,1,18,1,2
190,1,18,1,2
191,1,13,2,40
192,1,18,1,2
193,3,5,2,35
194,3,3,6,168
195,3,21,2,41
196,3,3,6,168
197,3,5,2,35
198,3,21,2,41
199,1,13,2,40
200,3,12,2,50
201,11,61,2,47
202,3,11,1,1
203,3,44,2,61
204,3,21,2,41
205,14,62,2,69
206,10,28,8,192
207,4,6,12,232
208,3,3,6,168
209,3,12,2,50
210,12,60,5,158
211,3,8,2,64
212,7,17,3,103
213,3,5,2,35
214,2,2,4,140
215,15,63,4,150
216,2,2,4,140
217,1,1,1,3
218,10,28,8,192
219,7,64,3,111
220,1,1,1,3
221,7,65,3,131
222,2,2,4,141
223,1,18,1,2
224,3,20,2,49
225,7,17,3,103
226,2,66,4,147
227,2,22,4,146
228,14,62,2,69
229,2,2,4,141
230,3,11,1,1
231,15,63,4,150
232,7,64,3,111
233,3,21,2,41
234,3,67,2,89
235,3,5,2,36
236,3,12,2,50
237,1,13,2,40
238,12,60,5,158
239,2,22,4,146
240,2,22,4,145
241,1,1,1,3
242,7,17,3,103
243,1,1,1,3
244,3,5,2,35
245,14,62,2,69
246,3,68,2,98
247,3,5,2,36
248,7,64,3,111
249,1,18,1,2
250,3,12,2,50
251,3,5,2,36
252,3,20,2,49
253,1,1,1,3
254,12,60,5,158
255,13,69,7,190
256,13,50,8,193
257,1,1,1,3
258,1,13,2,40
259,3,70,2,56
260,1,27,1,14
261,14,62,2,69
262,10,28,8,192
263,3,71,2,45
264,3,72,1,6
265,1,18,1,2
266,3,5,2,36
267,3,41,1,7
268,3,73,2,52
269,3,74,2,54
270,13,50,8,193
271,3,11,1,5
272,8,75,10,219
273,3,73,2,52
274,2,23,4,143
275,3,11,1,1
276,3,48,2,42
277,1,1,1,3
278,3,21,2,41
279,11,76,1,23
280,3,77,2,74
281,3,11,1,1
282,7,78,3,104
283,3,5,2,36
284,7,65,3,131
285,3,11,1,1
286,2,79,4,144
287,14,80,2,87
288,3,73,2,52
289,7,17,3,103
290,7,39,3,105
291,3,81,2,37
292,12,34,5,159
293,3,11,1,1
294,8,82,10,216
295,12,60,5,158
296,7,25,3,123
297,1,1,1,3
298,5,36,3,113
299,1,18,1,2
300,3,73,2,52
301,3,83,2,67
302,3,5,2,36
303,3,11,1,5
304,14,62,2,69
305,3,74,2,54
306,2,79,4,144
307,2,2,4,140
308,7,25,3,123
309,3,84,2,58
310,3,20,2,49
311,3,81,2,37
312,7,85,3,118
313,3,86,2,55
314,1,13,2,40
315,1,1,1,3
316,5,30,3,115
317,6,87,7,191
318,3,47,2,38
319,3,11,1,5
320,1,88,1,17
321,3,11,1,1
322,1,37,1,13
323,12,60,5,158
324,2,2,4,140
325,7,39,3,105
326,3,44,2,61
327,1,1,1,3
328,3,89,2,39
329,3,84,2,58
330,3,67,2,89
331,3,81,2,37
332,3,5,2,36
333,1,1,1,3
334,2,2,4,140
335,12,60,5,158
336,8,24,10,215
337,3,90,1,4
338,3,72,1,5
339,3,46,2,63
340,11,29,6,171
341,12,60,5,158
342,3,11,1,1
343,1,37,1,13
344,2,79,4,144
345,3,11,1,5
346,3,91,1,12
347,1,37,1,13
348,1,18,1,2
349,1,92,1,25
350,3,44,2,61
351,3,90,1,4
352,4,93,12,234
353,5,30,3,115
354,3,94,2,46
355,3,5,2,36
356,3,95,2,79
357,3,96,2,90
358,1,18,1,2
359,1,18,1,2
360,1,88,1,17
361,3,74,2,54
362,1,18,1,2
363,2,2,4,140
364,14,80,2,87
365,5,97,7,177
366,7,59,3,109
367,1,37,1,13
368,3,11,1,1
369,6,87,7,191
370,4,93,12,231
371,3,83,2,67
372,5,14,3,115
373,3,73,2,52
374,3,98,2,48
375,3,5,2,35
376,1,18,1,2
377,3,20,2,49
378,2,99,4,149
379,10,28,8,192
380,5,36,3,113
381,3,5,2,35
382,5,100,7,183
383,3,101,1,18
384,4,93,12,231
385,3,101,1,18
386,2,102,4,151
387,3,41,1,7
388,1,88,1,17
389,3,4,2,44
390,3,81,2,37
391,3,103,2,42
392,3,104,1,8
393,3,53,2,60
394,1,18,1,2
395,1,18,1,2
396,3,20,2,49
397,5,97,7,177
398,3,105,2,51
399,2,23,4,143
400,3,5,2,35
401,3,5,2,36
402,3,20,2,49
403,1,51,1,26
404,2,102,4,151
405,3,74,2,86
406,13,69,7,180
407,10,28,8,192
408,8,106,10,218
409,7,59,3,109
410,11,76,1,18
411,3,84,2,58
412,3,74,2,54
413,3,11,1,1
414,6,107,7,182
415,1,1,1,3
416,2,79,4,144
417,3,98,2,48
418,2,2,4,141
419,3,81,2,37
420,3,20,2,49
421,2,23,4,143
422,3,90,1,4
423,3,101,1,18
424,7,45,3,117
425,3,20,2,49
426,1,18,1,2
427,1,1,1,3
428,3,11,1,5
429,3,74,2,54
430,1,1,1,3
431,3,104,1,8
432,3,40,2,66
433,10,28,8,192
434,3,20,2,49
435,6,15,7,175
436,7,64,3,111
437,13,69,7,190
438,15,63,4,150
439,1,13,2,40
440,7,59,3,109
441,2,102,4,151
442,3,108,2,62
443,7,45,3,110
444,2,22,4,146
445,3,11,1,15
446,16,109,11,225
447,1,13,2,40
448,1,110,1,21
449,6,107,7,182
450,3,70,2,65
451,7,59,3,108
452,3,111,1,32
453,1,1,1,3
454,5,14,3,114
455,2,102,4,151
456,12,34,5,159
457,1,18,1,2
458,12,34,5,159
459,1,92,1,25
460,7,64,3,111
461,1,13,2,40
462,1,18,1,2
463,1,1,1,3
464,3,47,2,38
465,2,23,4,143
466,1,18,1,2
467,5,14,3,114
468,7,59,3,108
469,2,2,4,140
470,2,79,4,144
471,6,112,7,181
472,3,19,1,1
473,1,18,1,2
474,7,25,1,15
475,11,54,1,15
476,3,20,2,55
477,10,113,9,206
478,3,74,2,86
479,3,114,2,50
480,14,62,2,69
481,12,60,5,158
482,2,115,4,155
483,3,116,2,97
484,3,46,2,63
485,11,54,1,15
486,7,117,3,110
487,3,5,2,35
488,1,1,1,3
489,11,54,1,15
490,3,111,1,32
491,11,49,2,88
492,3,11,1,5
493,6,112,7,181
494,3,8,2,64
495,5,36,3,113
496,3,104,1,8
497,2,31,4,148
498,2,2,4,140
499,2,66,4,147
500,7,118,3,119
501,10,28,8,192
502,3,11,1,1
503,1,1,1,3
504,3,116,2,97
505,5,100,7,183
506,3,73,2,52
507,7,118,3,119
508,3,74,2,54
509,3,90,1,4
510,3,70,2,65
511,1,1,1,3
512,2,10,4,142
513,6,15,7,184
514,3,21,2,41
515,9,119,9,209
516,7,64,3,111
517,7,39,3,105
518,3,90,1,4
519,1,1,1,3
520,11,29,6,171
521,3,5,2,35
522,3,120,2,43
523,3,103,2,58
524,3,95,2,79
525,7,121,3,112
526,4,122,3,120
527,1,123,1,29
528,6,107,7,182
529,3,73,2,52
530,10,124,8,195
531,5,14,3,114
532,5,16,3,125
533,3,96,2,90
534,1,1,1,3
535,7,117,3,110
536,3,74,2,54
537,1,1,1,3
538,1,1,1,3
539,6,125,7,173
540,2,23,4,143
541,7,126,3,116
542,3,90,1,4
543,9,119,9,209
544,1,18,1,2
545,3,127,2,56
546,2,2,4,141
547,7,39,3,105
548,3,77,2,74
549,3,67,2,89
550,1,1,1,3
551,2,66,4,147
552,8,106,10,218
553,1,128,1,33
554,1,18,1,2
555,3,72,1,6
556,16,129,11,229
557,1,55,1,28
558,2,22,4,145
559,1,1,1,3
560,6,130,7,189
561,2,99,4,149
562,14,62,2,69
563,7,131,9,205
564,7,121,3,112
565,7,118,3,132
566,2,66,4,147
567,10,28,8,199
568,11,61,2,47
569,13,132,7,180
570,11,61,2,47
571,3,57,1,34
572,1,1,1,3
573,1,32,1,24
574,1,88,1,17
575,8,24,10,215
576,6,107,7,182
577,13,50,8,193
578,3,104,1,8
579,2,23,4,143
580,7,85,3,118
581,1,18,1,2
582,2,10,4,142
583,3,38,2,55
584,6,130,7,189
585,3,73,2,52
586,12,60,5,158
587,7,78,3,104
588,5,14,3,114
589,7,39,3,105
590,10,33,8,194
591,10,28,8,192
592,7,39,3,105
593,1,1,1,3
594,5,14,3,114
595,6,107,7,182
596,3,90,1,4
597,7,45,3,117
598,3,89,2,39
599,1,1,1,3
600,6,125,7,173
601,6,15,7,175
602,7,126,2,49
603,11,61,2,47
604,6,35,7,188
605,1,18,1,2
606,7,39,3,105
607,2,31,4,148
608,2,31,4,148
609,12,34,5,159
610,3,5,2,36
611,1,18,1,2
612,7,133,3,137
613,3,94,2,46
614,1,32,1,24
615,5,30,3,115
616,1,1,1,3
617,1,1,1,3
618,3,11,1,1
619,5,14,3,114
620,7,39,3,105
621,6,15,7,175
622,12,60,5,158
623,16,134,11,224
624,8,135,2,83
625,7,136,9,203
626,3,137,2,94
627,3,108,2,62
628,3,46,2,63
629,7,121,3,112
630,11,138,9,203
631,12,139,5,160
632,16,109,11,226
633,8,135,2,83
634,3,11,1,1
635,3,11,1,1
636,7,59,3,107
637,3,11,1,1
638,3,11,1,1
639,3,11,1,1
640,3,11,1,1
641,3,11,1,1
642,3,11,1,1
643,3,11,1,1
644,3,11,1,1
645,3,11,1,1
646,7,78,3,106
647,3,11,1,1
648,3,11,1,1
649,3,11,1,1
650,3,11,1,1
651,3,11,1,1
652,3,11,1,1
653,3,11,1,1
654,3,11,1,1
655,3,11,1,1
656,3,11,1,1
657,3,11,1,1
658,3,11,1,1
659,3,11,1,1
660,3,11,1,1
661,3,11,1,1
662,3,70,2,65
663,7,65,3,131
664,3,11,1,1
665,3,11,1,1
666,3,11,1,1
667,7,136,3,129
668,15,140,4,152
669,3,67,2,89
670,3,11,1,1
671,3,11,1,1
672,3,11,1,1
673,3,91,1,12
674,3,11,1,1
675,3,11,1,1
676,3,141,2,57
677,3,11,1,1
678,4,6,12,232
679,3,11,1,1
680,11,61,2,47
681,16,134,11,224
682,3,11,1,1
683,3,11,1,1
684,11,61,2,50
685,9,26,9,202
686,3,11,1,1
687,16,134,11,224
688,3,4,2,44
689,3,11,1,1
690,3,71,2,45
691,3,46,2,63
692,3,3,6,168
693,8,142,2,93
694,2,99,4,149
695,12,139,5,160
696,3,11,1,1
697,3,11,1,1
698,3,143,2,59
699,3,3,6,168
700,9,43,9,204
701,3,11,1,1
702,3,143,2,59
703,3,47,2,38
704,3,56,2,53
705,3,48,2,42
706,3,48,2,42
707,3,48,2,42
708,3,3,6,168
709,3,48,2,42
710,12,144,5,161
711,3,95,2,79
712,3,11,1,1
713,10,113,9,206
714,3,104,1,8
715,3,3,6,168
716,3,145,1,31
717,3,3,6,168
718,3,48,2,42
719,3,81,2,37
720,12,146,5,166
721,3,84,2,58
722,3,137,2,94
723,3,71,2,45
724,3,71,2,45
725,11,61,2,47
726,3,48,2,42
727,3,11,1,1
728,3,47,2,38
729,10,124,9,207
730,3,72,1,6
731,3,4,2,44
732,3,48,2,42
733,7,65,3,131
734,3,53,2,43
735,3,53,2,43
736,3,103,2,53
737,9,147,9,210
738,3,38,2,57
739,10,113,9,206
740,3,53,2,43
741,11,61,2,47
742,5,100,9,205
743,9,148,9,208
744,3,83,2,67
745,3,53,2,43
746,10,28,8,192
747,3,73,2,52
748,3,105,2,51
749,11,76,1,23
750,11,61,2,50
751,10,28,8,192
752,3,47,2,38
753,12,149,5,167
754,3,71,2,45
755,3,21,2,41
756,3,105,2,51
757,8,142,2,93
758,11,61,2,47
759,3,3,6,169
760,3,47,2,38
761,3,3,6,169
762,9,150,9,213
763,11,151,2,100
764,2,2,4,140
765,3,3,6,168
766,3,152,2,73
767,3,3,6,168
768,3,8,2,64
769,3,153,2,70
770,11,61,2,47
771,3,94,2,46
772,10,28,8,192
773,3,152,2,73
774,3,3,6,168
775,3,94,2,46
776,10,28,8,192
777,3,152,2,73
778,3,152,2,73
779,10,28,8,192
780,3,105,2,51
781,3,11,1,1
782,3,56,2,53
783,3,137,2,94
784,3,11,1,1
785,1,27,1,14
786,1,1,1,3
787,3,83,2,67
788,3,127,2,56
789,3,89,2,39
790,3,11,1,1
791,3,11,1,1
792,2,2,4,140
793,6,154,7,185
794,3,11,1,1
795,5,16,3,126
796,3,104,1,8
797,11,49,2,88
798,3,90,1,4
799,3,11,1,1
800,11,61,2,73
801,3,89,2,39
802,2,2,4,140
803,3,155,1,11
804,7,131,3,117
805,3,41,1,7
806,9,119,9,209
807,3,94,2,46
808,12,156,5,164
809,6,154,7,185
810,3,3,6,168
811,11,61,2,47
812,12,156,5,164
813,12,144,5,161
814,10,28,8,192
815,7,78,3,104
816,3,48,2,42
817,2,99,4,149
818,9,43,9,204
819,3,91,1,12
820,3,83,2,67
821,10,28,8,192
822,12,157,5,163
823,3,155,1,11
824,3,3,6,170
825,3,158,2,77
826,3,72,1,6
827,11,54,1,15
828,9,150,9,201
829,3,120,6,169
830,3,158,2,77
831,3,86,2,55
832,3,127,2,56
833,3,89,2,39
834,6,130,7,189
835,3,11,1,1
836,7,78,3,104
837,3,81,2,37
838,3,53,2,45
839,9,148,9,208
840,3,8,2,64
841,9,43,9,211
842,3,11,1,1
843,9,159,7,186
844,11,61,2,47
845,9,150,9,201
846,8,142,2,93
847,1,27,1,14
848,3,160,2,78
849,3,4,2,44
850,2,2,4,140
851,3,161,2,99
852,3,44,2,61
853,3,114,2,44
854,3,8,2,64
855,3,8,2,64
856,9,162,7,174
857,3,114,2,44
858,3,103,2,53
859,3,21,2,41
860,3,3,6,168
861,2,22,4,145
862,3,3,6,168
863,11,61,2,47
864,11,163,2,102
865,3,103,2,45
866,3,11,1,1
867,3,41,1,7
868,3,81,2,37
869,3,11,1,1
870,3,46,2,63
871,13,50,8,193
872,3,11,1,1
873,3,53,1,10
874,3,47,2,38
875,11,61,2,47
876,3,89,2,39
877,3,11,1,1
878,3,47,2,38
879,3,81,2,37
880,3,47,2,38
881,3,41,1,7
882,8,164,2,82
883,15,165,3,135
884,12,144,5,162
885,3,11,1,1
886,3,21,2,41
887,3,3,6,168
888,3,47,2,38
889,3,53,1,10
890,3,11,1,1
891,3,53,2,43
892,3,94,2,46
893,9,43,9,211
894,3,108,2,62
895,3,81,2,37
896,11,61,2,47
897,3,127,2,56
898,3,103,2,45
899,2,22,4,145
900,3,81,2,37
901,3,73,2,52
902,3,89,2,39
903,3,11,1,1
904,10,113,9,206
905,12,34,5,159
906,2,2,4,141
907,9,148,9,208
908,3,47,2,38
909,3,152,2,73
910,3,53,2,43
911,1,37,1,13
912,2,2,4,140
913,2,22,4,145
914,3,127,2,56
915,3,11,1,1
916,2,22,4,145
917,2,10,4,153
918,3,103,2,45
919,7,78,3,104
920,3,11,1,1
921,3,73,2,52
922,3,81,2,37
923,3,21,2,41
924,3,48,2,42
925,16,109,11,225
926,3,11,1,1
927,3,11,1,1
928,3,20,2,49
929,3,158,2,77
930,3,11,1,1
931,9,150,9,201
932,3,94,2,46
933,3,21,2,41
934,3,166,2,96
935,3,81,2,37
936,9,150,9,201
937,3,89,2,39
938,3,114,2,44
939,9,26,9,202
940,3,21,2,41
941,3,11,1,1
942,11,61,2,47
943,3,166,2,96
944,7,117,3,139
945,11,61,2,50
946,3,91,1,12
947,9,150,9,213
948,16,134,11,224
949,3,40,2,66
950,1,1,1,3
951,2,2,4,141
952,3,166,2,96
953,8,164,2,84
954,3,11,1,1
955,8,164,2,84
956,3,84,2,58
957,2,2,4,141
958,3,89,2,39
959,3,21,2,41
960,11,76,1,23
961,3,91,1,12
962,3,158,2,77
963,16,134,11,227
964,3,11,1,1
965,3,167,2,45
966,9,168,9,201
967,3,91,1,12
968,8,164,2,82
969,3,89,2,39
970,3,81,2,37
971,3,83,2,67
972,1,18,1,2
973,7,131,9,205
974,1,169,1,9
975,11,61,2,47
976,9,148,9,208
977,3,81,2,37
978,3,170,1,22
979,2,171,4,156
980,3,11,1,1
981,12,144,5,162
982,3,83,2,67
983,13,50,8,197
984,3,167,2,45
985,3,98,2,48
986,9,172,9,214
987,2,2,4,140
988,3,4,2,44
989,3,67,2,89
990,3,173,2,76
991,11,61,2,47
992,3,89,2,57
993,7,174,3,124
994,1,18,1,2
995,3,105,2,51
996,3,44,2,61
997,3,91,1,12
998,3,114,2,50
999,14,80,2,87
1000,3,72,1,6
1001,3,104,1,8
1002,3,44,2,61
1003,3,175,2,55
1004,2,2,4,141
1005,3,176,2,95
1006,8,24,10,222
1007,3,47,2,38
1008,3,177,2,85
1009,3,70,2,65
1010,3,11,1,1
1011,3,105,2,51
1012,4,122,3,120
1013,11,61,2,47
1014,4,122,3,120
1015,7,59,3,107
1016,3,173,2,76
1017,1,1,1,3
1018,16,109,11,228
1019,9,148,9,208
1020,3,175,2,55
1021,10,113,3,118
1022,3,105,2,51
1023,3,72,1,6
1024,3,77,2,74
1025,3,105,2,51
1026,3,105,2,51
1027,3,89,2,39
1028,3,44,2,61
1029,12,157,5,163
1030,9,150,9,201
1031,8,164,2,84
1032,4,122,3,120
1033,3,12,2,50
1034,3,155,1,11
1035,3,47,2,38
1036,1,13,2,40
1037,3,173,2,76
1038,7,78,3,104
1039,1,169,1,9
1040,7,78,3,104
1041,3,4,2,44
1042,3,127,2,56
1043,3,11,1,1
1044,3,47,2,38
1045,12,60,5,158
1046,3,94,1,16
1047,3,81,2,37
1048,3,11,1,1
1049,3,72,1,6
1050,3,104,1,8
1051,3,103,2,53
1052,6,125,7,173
1053,10,28,8,192
1054,3,89,2,39
1055,3,105,2,51
1056,3,11,1,1
1057,10,124,8,195
1058,12,60,5,158
1059,3,104,1,8
1060,2,2,4,140
1061,3,81,2,37
1062,3,176,2,95
1063,13,50,8,193
1064,1,169,1,9
1065,3,81,2,37
1066,10,113,3,118
1067,3,114,2,50
1068,3,114,2,50
1069,9,159,7,186
1070,10,124,8,195
1071,3,95,2,79
1072,12,60,5,158
1073,12,60,5,158
1074,12,34,5,159
1075,2,2,4,141
1076,2,10,4,142
1077,3,89,2,57
1078,4,122,3,120
1079,11,61,2,50
1080,3,47,2,38
1081,3,114,2,50
1082,1,13,2,40
1083,2,2,4,140
1084,9,147,9,210
1085,3,74,2,54
1086,6,125,7,173
1087,3,105,2,51
1088,2,2,4,140
1089,3,81,2,37
1090,3,47,2,38
1091,12,144,5,161
1092,3,120,2,43
1093,3,178,2,72
1094,3,152,2,73
1095,3,4,2,44
1096,5,97,7,179
1097,12,60,5,158
1098,6,154,7,185
1099,11,61,2,47
1100,3,21,2,41
1101,9,43,9,211
1102,6,154,7,185
1103,3,179,2,64
1104,6,112,7,181
1105,7,52,3,121
1106,3,143,2,59
1107,3,114,2,50
1108,3,74,2,54
1109,3,38,2,57
1110,3,81,2,37
1111,1,1,1,3
1112,7,180,3,122
1113,3,178,2,72
1114,11,61,2,47
1115,3,11,1,5
1116,10,124,9,207
1117,3,8,2,64
1118,4,122,3,120
1119,3,143,2,59
1120,2,2,4,140
1121,1,13,2,40
1122,3,4,2,43
1123,3,48,2,42
1124,2,2,4,141
1125,10,28,8,192
1126,16,134,11,227
1127,12,60,5,158
1128,2,2,4,140
1129,2,2,4,140
1130,8,164,2,84
1131,3,11,1,1
1132,2,2,4,140
1133,3,72,1,6
1134,3,4,2,44
1135,11,61,2,47
1136,3,143,2,59
1137,3,72,1,6
1138,3,175,2,55
1139,3,44,2,61
1140,3,181,2,76
1141,1,169,1,9
1142,12,60,5,158
1143,3,48,2,42
1144,1,110,1,21
1145,11,61,2,47
1146,3,182,2,68
1147,3,127,2,56
1148,5,16,3,126
1149,3,81,2,37
1150,1,13,2,40
1151,3,120,2,43
1152,8,24,10,223
1153,3,12,2,50
1154,3,21,2,41
1155,3,53,2,43
1156,3,20,2,49
1157,3,53,2,60
1158,9,43,9,204
1159,7,78,2,47
1160,3,73,2,52
1161,13,50,8,193
1162,5,16,3,126
1163,12,146,5,166
1164,1,169,1,9
1165,3,104,1,8
1166,3,11,1,1
1167,12,34,5,159
1168,16,129,11,229
1169,3,71,2,45
1170,3,105,2,51
1171,1,1,1,3
1172,3,72,1,6
1173,3,72,1,6
1174,7,85,3,118
1175,3,105,2,51
1176,2,2,4,140
1177,1,169,1,9
1178,10,124,9,207
1179,3,21,2,41
1180,3,84,2,73
1181,3,72,1,6
1182,3,11,1,1
1183,3,21,2,41
1184,11,76,1,23
1185,3,5,2,36
1186,3,143,2,59
1187,3,71,2,45
1188,13,50,8,193
1189,3,143,2,59
1190,12,60,5,158
1191,3,21,2,41
1192,3,104,1,8
1193,3,11,1,1
1194,3,19,6,172
1195,2,2,4,140
1196,12,34,5,159
1197,3,4,2,43
1198,3,53,2,43
1199,3,42,2,80
1200,3,143,2,59
1201,3,47,2,38
1202,9,150,9,204
1203,3,11,1,1
1204,11,61,2,47
1205,7,59,3,107
1206,13,50,8,193
1207,3,104,1,8
1208,3,44,2,61
1209,3,46,2,63
1210,3,11,1,1
1211,10,28,8,192
1212,3,143,2,59
1213,7,39,1,10
1214,2,183,4,157
1215,15,140,4,152
1216,3,184,1,20
1217,3,95,2,79
1218,3,3,6,169
1219,3,38,2,57
1220,3,155,1,11
1221,3,11,1,5
1222,3,120,6,169
1223,2,2,4,140
1224,1,1,1,3
1225,12,60,5,158
1226,3,182,2,68
1227,3,4,2,43
1228,2,2,4,141
1229,3,11,1,1
1230,1,13,2,40
1231,3,94,2,46
1232,3,86,2,55
1233,3,81,2,37
1234,3,90,1,4
1235,3,98,2,48
1236,16,134,11,224
1237,4,122,3,120
1238,3,153,2,70
1239,12,156,5,164
1240,3,185,2,75
1241,13,50,8,198
1242,3,70,2,65
1243,3,120,2,43
1244,3,89,2,39
1245,3,94,2,46
1246,3,127,2,56
1247,1,18,1,2
1248,3,167,2,45
1249,3,127,2,56
1250,3,3,6,169
1251,3,167,10,221
1252,3,38,2,57
1253,3,41,1,7
1254,3,19,8,193
1255,3,153,2,70
1256,11,49,2,88
1257,3,153,2,70
1258,3,179,2,64
1259,3,4,2,44
1260,6,130,7,189
1261,7,64,3,111
1262,3,11,1,1
1263,5,186,3,134
1264,3,108,2,62
1265,3,90,1,4
1266,2,2,4,140
1267,10,124,8,195
1268,1,18,1,2
1269,3,179,2,64
1270,3,47,2,38
1271,3,71,2,45
1272,3,72,1,6
1273,1,88,1,17
1274,7,59,3,107
1275,3,155,1,11
1276,3,94,2,46
1277,14,62,2,69
1278,3,179,2,64
1279,2,79,4,144
1280,11,138,9,203
1281,3,19,6,172
1282,3,155,1,11
1283,3,90,1,4
1284,3,3,6,168
1285,3,11,1,1
1286,3,89,2,39
1287,3,70,2,65
1288,3,81,2,37
1289,10,113,3,118
1290,3,42,2,80
1291,11,61,2,47
1292,3,120,6,169
1293,12,60,5,158
1294,3,98,2,78
1295,11,61,2,47
1296,2,10,4,142
1297,3,184,1,20
1298,3,20,2,49
1299,11,61,2,47
1300,3,98,2,57
1301,3,11,1,1
1302,7,136,3,129
1303,3,48,2,42
1304,12,156,5,164
1305,10,28,8,192
1306,3,70,2,65
1307,3,81,2,37
1308,1,169,1,9
1309,3,81,2,37
1310,14,80,2,87
1311,12,60,5,165
1312,3,178,2,72
1313,3,89,2,39
1314,4,122,3,120
1315,3,177,2,85
1316,12,60,5,158
1317,3,143,2,59
1318,9,168,9,212
1319,3,42,2,80
1320,7,78,3,112
1321,12,60,5,158
1322,1,18,1,2
1323,3,90,1,4
1324,3,41,1,7
1325,3,20,2,49
1326,3,11,1,1
1327,7,64,3,111
1328,3,178,2,72
1329,3,120,2,43
1330,3,74,2,54
1331,3,21,2,41
1332,9,168,9,212
1333,9,43,9,200
1334,3,104,1,8
1335,3,153,2,70
1336,3,155,1,11
1337,3,4,2,43
1338,3,182,2,68
1339,8,106,10,218
1340,3,81,2,39
1341,2,2,4,140
1342,3,4,2,43
1343,3,179,2,64
1344,3,11,1,5
1345,12,139,5,160
1346,3,89,2,39
1347,8,142,10,220
1348,7,64,3,111
1349,3,108,2,62
1350,3,38,2,56
1351,3,89,2,39
1352,7,121,3,112
1353,9,159,7,186
1354,3,4,2,44
1355,1,169,1,9
1356,3,70,2,65
1357,2,79,4,144
1358,3,178,2,72
