"node_id","top_modificado","final_modificado","top_oficial","final_oficial"
115,3,11,1,1
116,3,11,1,1
117,3,11,1,1
118,7,45,4,122
119,3,11,1,1
120,3,11,1,1
121,3,46,2,58
122,3,46,2,58
123,3,11,1,1
124,3,11,1,1
125,3,11,1,1
126,11,34,6,169
127,3,3,7,178
128,3,11,1,1
129,3,47,2,37
130,9,26,10,209
131,3,4,2,42
132,3,48,2,41
133,3,11,1,1
134,3,3,7,178
135,3,11,1,1
136,3,11,1,1
137,3,48,2,41
138,3,49,3,103
139,3,48,2,41
140,11,34,6,169
141,12,50,5,158
142,3,3,7,179
143,3,11,1,1
144,1,51,1,27
145,2,2,3,88
146,7,52,4,117
147,3,3,7,179
148,3,53,2,40
149,7,52,4,117
150,3,54,1,15
151,1,55,1,29
152,3,47,2,37
153,1,18,1,2
154,1,1,1,3
155,5,16,4,143
156,3,11,1,1
157,3,48,2,41
158,2,2,3,88
159,3,5,5,156
160,1,18,1,2
161,9,26,10,209
162,3,5,5,156
163,2,2,3,89
164,3,48,2,41
165,3,21,2,39
166,5,16,4,142
167,3,56,2,49
168,3,57,1,7
169,3,19,2,66
170,1,18,1,2
171,3,5,5,156
172,3,5,5,156
173,3,13,1,4
174,10,28,9,202
175,5,14,4,121
176,3,11,1,8
177,13,58,4,128
178,2,2,3,88
179,11,34,6,169
180,3,5,5,156
181,3,13,1,4
182,1,1,1,3
183,3,19,2,66
184,3,20,2,45
185,3,56,2,49
186,11,59,6,168
187,3,4,2,42
188,3,3,7,178
189,1,18,1,2
190,1,18,1,2
191,3,13,1,4
192,1,18,1,2
193,3,5,5,156
194,3,3,7,178
195,3,21,2,39
196,3,3,7,178
197,3,5,5,156
198,3,21,2,39
199,3,13,1,4
200,3,12,3,92
201,3,60,3,91
202,3,11,1,1
203,3,44,2,56
204,3,21,2,39
205,13,61,5,162
206,10,28,9,202
207,4,6,13,242
208,3,3,7,178
209,3,12,3,92
210,11,59,6,168
211,3,8,2,73
212,7,17,4,112
213,3,5,5,156
214,2,2,3,88
215,14,62,4,131
216,2,2,3,88
217,1,1,1,3
218,10,28,9,202
219,7,63,4,120
220,1,1,1,3
221,7,64,4,147
222,2,2,3,89
223,1,18,1,2
224,3,20,2,45
225,7,17,4,112
226,2,65,3,99
227,2,22,3,98
228,13,61,5,162
229,2,2,3,89
230,3,11,1,1
231,14,62,4,133
232,7,63,4,120
233,3,21,2,39
234,3,66,5,165
235,3,5,5,157
236,3,12,3,92
237,3,13,1,4
238,11,59,6,168
239,2,22,3,97
240,2,22,3,96
241,1,1,1,3
242,7,17,4,112
243,1,1,1,3
244,3,5,5,156
245,13,61,5,162
246,3,67,2,86
247,3,5,5,157
248,7,63,4,120
249,1,18,1,2
250,3,12,3,92
251,3,5,5,157
252,3,20,2,45
253,1,1,1,3
254,11,59,6,168
255,12,68,8,196
256,12,50,5,158
257,1,1,1,3
258,3,13,1,4
259,3,69,2,50
260,1,27,1,13
261,13,61,5,162
262,10,28,9,202
263,3,53,2,44
264,3,70,1,7
265,1,18,1,2
266,3,5,5,157
267,3,41,1,9
268,3,71,2,48
269,3,72,5,159
270,12,50,5,158
271,3,11,1,6
272,8,73,11,229
273,3,71,2,48
274,2,23,3,93
275,3,11,1,1
276,3,48,2,41
277,1,1,1,3
278,3,21,2,39
279,3,74,3,105
280,3,75,2,70
281,3,11,1,1
282,7,76,4,116
283,3,5,5,157
284,7,64,4,147
285,3,11,1,1
286,2,77,3,95
287,13,78,5,163
288,3,71,2,48
289,7,17,4,112
290,7,39,4,115
291,3,53,2,36
292,11,34,6,169
293,3,11,1,1
294,8,79,11,222
295,11,59,6,168
296,7,25,4,136
297,1,1,1,3
298,5,36,2,68
299,1,18,1,2
300,3,71,2,48
301,3,80,2,62
302,3,5,5,157
303,3,11,1,6
304,13,61,5,162
305,3,72,5,159
306,2,77,3,95
307,2,2,3,88
308,7,25,4,136
309,3,81,5,160
310,3,20,2,45
311,3,53,2,36
312,7,82,4,130
313,3,83,2,53
314,3,13,1,4
315,1,1,1,3
316,5,30,4,123
317,6,84,8,201
318,3,47,2,37
319,3,11,1,6
320,1,85,1,17
321,3,11,1,1
322,1,37,1,12
323,11,59,6,168
324,2,2,3,88
325,7,39,4,115
326,3,44,2,56
327,1,1,1,3
328,3,86,2,38
329,3,81,2,60
330,3,66,5,165
331,3,53,2,36
332,3,5,5,157
333,1,1,1,3
334,2,2,3,88
335,11,59,6,168
336,8,24,11,221
337,3,87,1,5
338,3,70,1,6
339,3,46,2,58
340,3,29,7,183
341,11,59,6,168
342,3,11,1,1
343,1,37,1,12
344,2,77,3,95
345,3,11,1,6
346,3,88,1,8
347,1,37,1,12
348,1,18,1,2
349,1,89,1,26
350,3,44,2,56
351,3,87,1,5
352,4,90,13,244
353,5,30,4,123
354,3,91,2,60
355,3,5,5,157
356,3,92,2,80
357,3,93,5,166
358,1,18,1,2
359,1,18,1,2
360,1,85,1,17
361,3,72,5,159
362,1,18,1,2
363,2,2,3,88
364,13,78,5,163
365,5,94,8,188
366,13,95,4,145
367,1,37,1,12
368,3,11,1,1
369,6,84,8,201
370,4,90,13,241
371,3,80,2,62
372,5,14,4,123
373,3,71,2,48
374,3,96,2,43
375,3,5,5,156
376,1,18,1,2
377,3,20,2,45
378,2,97,11,223
379,10,28,9,202
380,5,36,2,68
381,3,5,5,156
382,5,98,8,191
383,3,99,1,20
384,4,90,13,241
385,3,99,1,20
386,2,100,3,104
387,3,41,1,9
388,1,85,1,17
389,3,4,2,42
390,3,53,2,36
391,3,101,2,54
392,3,102,1,10
393,3,53,2,76
394,1,18,1,2
395,1,18,1,2
396,3,20,2,45
397,5,94,8,188
398,3,103,2,47
399,2,23,3,93
400,3,5,5,156
401,3,5,5,157
402,3,20,2,45
403,1,51,1,27
404,2,100,3,104
405,3,72,5,164
406,12,68,8,197
407,10,28,9,202
408,8,104,11,227
409,13,95,4,145
410,3,74,1,20
411,3,81,5,160
412,3,72,5,160
413,3,105,1,14
414,6,106,8,190
415,1,1,1,3
416,2,77,3,95
417,3,96,2,43
418,2,2,3,89
419,3,53,2,36
420,3,20,2,45
421,2,23,3,93
422,3,87,1,5
423,3,99,1,20
424,7,45,4,122
425,3,20,2,45
426,1,18,1,2
427,1,1,1,3
428,3,11,1,6
429,3,72,5,160
430,1,1,1,3
431,3,102,1,10
432,3,40,5,161
433,10,28,9,202
434,3,20,2,45
435,6,15,8,186
436,7,63,4,120
437,12,68,8,196
438,14,62,4,134
439,3,13,1,4
440,13,95,4,145
441,2,100,3,104
442,3,107,2,57
443,7,108,4,126
444,2,22,3,97
445,3,11,1,15
446,15,109,12,235
447,3,13,1,4
448,1,110,1,23
449,6,106,8,200
450,3,69,2,50
451,13,58,4,128
452,3,111,1,34
453,1,1,1,3
454,5,14,4,121
455,2,100,3,104
456,11,34,6,169
457,1,18,1,2
458,11,34,6,169
459,1,89,1,26
460,7,63,4,120
461,3,13,1,4
462,1,18,1,2
463,1,1,1,3
464,3,47,2,37
465,2,23,3,93
466,1,18,1,2
467,5,14,4,121
468,13,58,4,128
469,2,2,3,88
470,2,77,3,95
471,6,112,8,187
472,3,19,2,66
473,1,18,1,2
474,7,25,1,15
475,3,54,1,15
476,3,20,2,53
477,10,113,3,101
478,3,72,5,164
479,3,114,2,46
480,13,61,5,162
481,11,59,6,168
482,2,115,3,109
483,3,116,2,85
484,3,46,2,58
485,3,54,1,15
486,7,108,4,129
487,3,5,5,156
488,1,1,1,3
489,3,54,1,15
490,3,111,1,34
491,3,49,3,103
492,3,11,1,6
493,6,112,8,187
494,3,8,2,73
495,5,36,2,68
496,3,102,1,10
497,2,31,3,100
498,2,2,3,88
499,2,65,3,99
500,7,117,4,124
501,10,28,9,202
502,3,11,1,1
503,1,1,1,3
504,3,116,2,85
505,5,98,8,191
506,3,71,2,48
507,7,117,4,124
508,3,72,5,160
509,3,87,1,5
510,3,118,2,63
511,1,1,1,3
512,2,10,3,94
513,6,15,8,194
514,3,21,2,39
515,9,119,10,216
516,7,63,4,120
517,7,39,4,115
518,3,87,1,5
519,1,1,1,3
520,3,29,7,183
521,3,5,5,156
522,3,118,2,63
523,3,101,2,54
524,3,92,2,80
525,7,120,4,117
526,4,121,4,127
527,1,122,1,30
528,6,106,8,190
529,3,71,2,48
530,10,123,9,205
531,5,14,4,121
532,5,16,4,141
533,3,93,5,166
534,1,1,1,3
535,7,108,4,129
536,3,72,7,179
537,1,1,1,3
538,1,1,1,3
539,6,124,8,185
540,2,23,3,93
541,7,125,4,125
542,3,87,1,5
543,9,119,10,216
544,1,18,1,2
545,3,126,2,61
546,2,2,3,89
547,7,39,4,115
548,3,75,2,70
549,3,66,5,165
550,1,1,1,3
551,2,65,3,99
552,8,104,11,227
553,1,127,1,35
554,1,18,1,2
555,3,70,1,7
556,15,128,12,239
557,1,55,1,29
558,2,22,3,96
559,1,1,1,3
560,6,106,8,190
561,2,97,11,223
562,13,61,5,162
563,5,129,3,101
564,7,120,4,117
565,7,117,4,124
566,2,65,3,99
567,10,28,9,206
568,3,60,3,91
569,12,130,8,195
570,3,60,3,91
571,3,57,1,33
572,1,1,1,3
573,1,32,1,25
574,1,85,1,17
575,8,24,11,221
576,6,106,8,200
577,12,50,5,158
578,3,102,1,10
579,2,23,3,93
580,7,82,4,130
581,1,18,1,2
582,2,10,3,94
583,3,38,1,2
584,6,106,8,190
585,3,71,2,48
586,11,59,6,168
587,7,76,4,116
588,5,14,4,121
589,7,39,4,114
590,10,33,9,203
591,10,28,9,202
592,7,39,4,113
593,1,1,1,3
594,5,14,4,121
595,6,106,8,200
596,3,87,1,5
597,7,45,4,122
598,3,86,2,38
599,1,1,1,3
600,6,124,8,185
601,6,15,8,186
602,7,125,2,45
603,3,60,3,91
604,6,35,8,199
605,1,18,1,2
606,7,39,4,113
607,2,31,3,100
608,2,31,3,100
609,11,34,6,169
610,3,5,5,157
611,1,18,1,2
612,13,131,4,144
613,3,91,2,59
614,1,32,1,25
615,5,30,4,123
616,1,1,1,3
617,1,1,1,3
618,3,11,1,1
619,5,14,4,121
620,7,39,4,113
621,6,15,8,186
622,11,59,6,168
623,15,132,12,234
624,8,133,11,228
625,7,134,4,137
626,3,135,2,76
627,3,107,2,57
628,3,46,2,58
629,7,120,4,117
630,3,136,3,102
631,11,137,6,170
632,15,109,12,236
633,8,133,11,228
634,3,11,1,1
635,3,11,1,1
636,13,131,4,144
637,3,11,1,1
638,3,11,1,1
639,3,11,1,1
640,3,11,1,1
641,3,11,1,1
642,3,11,1,1
643,3,11,1,1
644,3,11,1,1
645,3,11,1,1
646,7,76,4,153
647,3,11,1,1
648,3,11,1,1
649,3,11,1,1
650,3,11,1,1
651,3,11,1,1
652,3,11,1,1
653,3,11,1,1
654,3,11,1,1
655,3,11,1,1
656,3,11,1,1
657,3,11,1,1
658,3,11,1,1
659,3,11,1,1
660,3,11,1,1
661,3,11,1,1
662,3,69,2,50
663,7,64,4,147
664,3,11,1,1
665,3,11,1,1
666,3,11,1,1
667,7,134,4,137
668,14,138,4,132
669,3,66,5,165
670,3,11,1,1
671,3,11,1,1
672,3,11,1,1
673,3,88,1,8
674,3,11,1,1
675,3,11,1,1
676,3,139,2,52
677,3,11,1,1
678,4,6,13,242
679,3,11,1,1
680,3,60,3,91
681,15,132,12,234
682,3,11,1,1
683,3,11,1,1
684,3,60,3,91
685,9,26,10,209
686,3,11,1,1
687,15,132,12,234
688,3,4,2,42
689,3,11,1,1
690,3,140,2,44
691,3,46,2,58
692,3,3,7,178
693,8,141,11,226
694,2,97,11,223
695,11,137,6,170
696,3,11,1,1
697,3,11,1,1
698,3,142,2,55
699,3,3,7,178
700,9,43,10,210
701,3,11,1,1
702,3,142,2,55
703,3,47,2,37
704,3,56,2,49
705,3,48,2,41
706,3,48,2,41
707,3,48,2,41
708,3,3,7,178
709,3,48,2,41
710,11,143,6,171
711,3,92,2,80
712,3,11,1,1
713,3,136,3,102
714,3,102,1,10
715,3,3,7,178
716,3,144,1,32
717,3,3,7,178
718,3,48,2,41
719,3,53,2,36
720,11,145,6,176
721,3,81,2,71
722,3,135,2,76
723,3,140,2,44
724,3,140,2,44
725,3,60,3,91
726,3,48,2,41
727,3,11,1,1
728,3,47,2,37
729,10,123,9,204
730,3,70,1,7
731,3,4,2,42
732,3,48,2,41
733,7,64,4,147
734,3,105,2,40
735,3,105,2,40
736,3,101,2,49
737,9,146,10,217
738,3,38,2,52
739,10,113,3,101
740,3,105,2,40
741,3,60,3,91
742,5,98,3,101
743,9,147,10,214
744,3,80,2,62
745,3,105,2,40
746,10,28,9,202
747,3,71,2,48
748,3,103,2,47
749,3,74,3,105
750,3,60,3,91
751,10,28,9,202
752,3,47,2,37
753,11,148,6,177
754,3,140,2,44
755,3,21,2,39
756,3,103,2,47
757,8,141,11,226
758,3,60,3,91
759,3,3,7,179
760,3,47,2,37
761,3,3,7,179
762,9,149,10,219
763,3,150,3,106
764,2,2,3,88
765,3,3,7,178
766,3,151,2,74
767,3,3,7,178
768,3,8,2,73
769,3,152,2,67
770,3,60,3,91
771,3,91,2,60
772,10,28,9,202
773,3,151,2,74
774,3,3,7,178
775,3,91,2,38
776,10,28,9,202
777,3,151,2,74
778,3,151,2,74
779,10,28,9,202
780,3,103,2,47
781,3,11,1,1
782,3,56,2,49
783,3,135,3,93
784,3,11,1,1
785,1,27,1,13
786,1,1,1,3
787,3,80,2,62
788,3,126,2,50
789,3,86,2,38
790,3,11,1,1
791,3,11,1,1
792,2,2,3,88
793,6,153,10,212
794,3,11,1,1
795,5,16,4,142
796,3,102,1,10
797,3,49,3,103
798,3,87,1,5
799,3,11,1,1
800,3,60,3,91
801,3,86,2,38
802,2,2,3,88
803,3,154,1,11
804,7,45,4,122
805,3,41,1,9
806,9,119,10,216
807,3,91,2,60
808,11,155,6,174
809,6,153,10,212
810,3,3,7,178
811,3,60,3,91
812,11,155,6,174
813,11,143,6,171
814,10,28,9,202
815,7,76,4,118
816,3,48,2,41
817,2,97,11,223
818,9,43,10,210
819,3,88,1,8
820,3,80,2,62
821,10,28,9,202
822,11,156,6,173
823,3,154,1,11
824,3,3,7,181
825,3,157,2,78
826,3,70,1,7
827,3,54,1,15
828,9,149,10,211
829,3,105,7,179
830,3,157,2,78
831,3,83,2,53
832,3,126,2,61
833,3,86,2,38
834,6,124,8,190
835,3,11,1,1
836,7,76,4,135
837,3,53,2,36
838,3,105,2,40
839,9,147,10,214
840,3,8,2,73
841,9,43,10,218
842,3,11,1,1
843,9,158,10,213
844,3,60,3,91
845,9,149,10,211
846,8,141,11,226
847,1,27,1,13
848,3,159,2,81
849,3,4,2,65
850,2,2,3,88
851,3,160,2,87
852,3,44,2,56
853,3,114,2,46
854,3,8,2,73
855,3,8,2,73
856,9,161,10,207
857,3,114,2,46
858,3,101,2,49
859,3,21,2,39
860,3,3,7,178
861,2,22,3,96
862,3,3,7,178
863,3,60,3,91
864,3,162,3,108
865,3,101,2,54
866,3,11,1,1
867,3,41,1,9
868,3,53,2,36
869,3,11,1,1
870,3,46,2,58
871,12,50,5,158
872,3,11,1,1
873,3,105,1,1
874,3,47,2,37
875,3,60,3,91
876,3,86,2,38
877,3,11,1,1
878,3,47,2,37
879,3,53,2,36
880,3,47,2,37
881,3,41,1,9
882,8,163,11,225
883,14,164,4,149
884,11,143,6,172
885,3,11,1,1
886,3,21,2,39
887,3,3,7,178
888,3,47,2,37
889,3,105,1,1
890,3,165,1,14
891,3,105,2,40
892,3,91,2,59
893,9,43,10,218
894,3,107,2,57
895,3,53,2,36
896,3,60,3,91
897,3,126,2,61
898,3,101,2,54
899,2,22,3,96
900,3,53,2,36
901,3,71,2,48
902,3,86,2,38
903,3,11,1,1
904,10,113,3,101
905,11,34,6,169
906,2,2,3,89
907,9,147,10,214
908,3,47,2,37
909,3,151,2,74
910,3,105,2,40
911,1,37,1,12
912,2,2,3,88
913,2,22,3,96
914,3,126,2,61
915,3,11,1,1
916,2,22,3,96
917,2,10,3,107
918,3,101,2,54
919,7,76,4,135
920,3,11,1,1
921,3,71,2,48
922,3,53,2,36
923,3,21,2,39
924,3,48,2,41
925,15,109,12,235
926,3,11,1,1
927,3,11,1,1
928,3,20,2,45
929,3,157,2,78
930,3,11,1,1
931,9,149,10,211
932,3,91,2,59
933,3,21,2,39
934,3,166,2,84
935,3,53,2,36
936,9,149,11,230
937,3,86,2,38
938,3,114,2,46
939,9,26,10,209
940,3,21,2,39
941,3,11,1,1
942,3,60,3,91
943,3,166,2,84
944,7,167,4,155
945,3,60,3,91
946,3,88,1,8
947,9,149,10,219
948,15,132,12,234
949,3,40,5,161
950,1,1,1,3
951,2,2,3,89
952,3,166,2,84
953,8,163,11,225
954,3,11,1,1
955,8,163,11,225
956,3,81,2,71
957,2,2,3,89
958,3,86,2,38
959,3,21,2,39
960,3,74,3,105
961,3,88,1,8
962,3,157,2,78
963,15,132,12,237
964,3,11,1,1
965,3,140,2,44
966,9,168,10,215
967,3,88,1,8
968,8,163,11,225
969,3,86,2,38
970,3,53,2,36
971,3,80,2,62
972,1,18,1,2
973,5,129,3,101
974,1,169,2,51
975,3,60,3,91
976,9,147,10,214
977,3,53,2,36
978,3,170,1,24
979,2,171,3,110
980,3,11,1,1
981,11,143,6,172
982,3,80,2,62
983,12,50,5,167
984,3,140,2,44
985,3,96,2,43
986,9,172,10,220
987,2,2,3,88
988,3,4,2,65
989,3,66,5,165
990,3,173,2,75
991,3,60,3,91
992,3,38,2,52
993,7,45,4,122
994,1,18,1,2
995,3,103,2,47
996,3,44,2,56
997,3,88,1,8
998,3,114,2,46
999,13,78,5,163
1000,3,70,1,7
1001,3,102,1,10
1002,3,44,2,56
1003,3,174,2,53
1004,2,2,3,89
1005,3,175,2,83
1006,8,24,11,232
1007,3,47,2,37
1008,3,176,7,180
1009,3,69,2,50
1010,3,11,1,1
1011,3,103,2,47
1012,4,121,4,127
1013,3,60,3,91
1014,4,121,4,127
1015,13,131,4,128
1016,3,173,2,75
1017,1,1,1,3
1018,15,109,12,238
1019,9,147,10,214
1020,3,174,2,53
1021,10,113,4,146
1022,3,103,2,47
1023,3,70,1,7
1024,3,75,2,70
1025,3,103,2,47
1026,3,103,2,47
1027,3,86,2,38
1028,3,44,2,56
1029,11,156,6,173
1030,9,149,10,211
1031,8,163,11,225
1032,4,121,4,127
1033,3,12,3,92
1034,3,154,1,11
1035,3,47,2,37
1036,3,13,1,4
1037,3,173,2,75
1038,7,76,4,119
1039,1,169,2,51
1040,7,76,4,135
1041,3,4,2,42
1042,3,126,2,50
1043,3,11,1,1
1044,3,47,2,37
1045,11,59,6,168
1046,3,91,1,16
1047,3,53,2,36
1048,3,11,1,1
1049,3,70,1,7
1050,3,102,1,10
1051,3,101,2,38
1052,6,124,8,185
1053,10,28,9,202
1054,3,86,2,38
1055,3,103,2,47
1056,3,11,1,1
1057,10,123,9,205
1058,11,59,6,168
1059,3,102,1,10
1060,2,2,3,88
1061,3,53,2,36
1062,3,175,2,83
1063,12,50,5,158
1064,1,169,2,51
1065,3,53,2,36
1066,10,113,4,146
1067,3,114,2,46
1068,3,114,2,46
1069,9,158,10,213
1070,10,123,9,205
1071,3,92,2,80
1072,11,59,6,168
1073,11,59,6,168
1074,11,34,6,169
1075,2,2,3,89
1076,2,10,3,94
1077,3,38,2,52
1078,4,121,4,127
1079,3,60,3,91
1080,3,47,2,37
1081,3,114,2,46
1082,3,13,1,4
1083,2,2,3,88
1084,9,146,10,217
1085,3,72,5,159
1086,6,124,8,185
1087,3,103,2,47
1088,2,2,3,88
1089,3,107,2,36
1090,3,47,2,37
1091,11,143,6,171
1092,3,105,2,40
1093,3,177,2,69
1094,3,151,2,74
1095,3,4,2,42
1096,5,94,8,198
1097,11,59,6,168
1098,6,153,10,212
1099,3,60,3,91
1100,3,21,2,39
1101,9,43,10,218
1102,6,153,10,212
1103,3,178,2,77
1104,6,112,8,187
1105,7,52,4,117
1106,3,142,2,55
1107,3,114,2,46
1108,3,72,5,159
1109,3,38,2,52
1110,3,107,2,36
1111,1,1,1,3
1112,7,179,4,140
1113,3,177,2,69
1114,3,60,3,91
1115,3,11,1,6
1116,10,123,9,204
1117,3,8,2,73
1118,4,121,4,127
1119,3,142,2,55
1120,2,2,3,88
1121,3,13,1,4
1122,3,4,2,42
1123,3,48,2,41
1124,2,2,3,89
1125,10,28,9,202
1126,15,132,12,237
1127,11,59,6,168
1128,2,2,3,88
1129,2,2,3,88
1130,8,163,11,225
1131,3,11,1,1
1132,2,2,3,88
1133,3,70,1,7
1134,3,4,2,42
1135,3,60,3,91
1136,3,142,2,55
1137,3,70,1,7
1138,3,174,2,53
1139,3,44,2,56
1140,3,180,2,75
1141,1,169,2,51
1142,11,59,6,168
1143,3,48,2,41
1144,1,110,1,23
1145,3,60,3,91
1146,3,181,2,64
1147,3,126,2,61
1148,5,16,4,142
1149,3,53,2,36
1150,3,13,1,4
1151,3,105,2,40
1152,8,24,11,233
1153,3,12,3,92
1154,3,21,2,39
1155,3,105,2,40
1156,3,20,2,45
1157,3,53,2,76
1158,9,43,10,210
1159,7,76,3,91
1160,3,71,2,48
1161,12,50,5,158
1162,5,16,4,142
1163,11,145,6,176
1164,1,169,2,51
1165,3,102,1,10
1166,3,11,1,1
1167,11,34,6,169
1168,15,128,12,239
1169,3,140,2,44
1170,3,103,2,47
1171,1,1,1,3
1172,3,70,1,7
1173,3,70,1,7
1174,7,82,4,146
1175,3,103,2,47
1176,2,2,3,88
1177,1,169,2,51
1178,10,123,9,204
1179,3,21,2,39
1180,3,81,2,74
1181,3,70,1,7
1182,3,11,1,1
1183,3,21,2,39
1184,3,74,3,105
1185,3,5,5,157
1186,3,142,2,55
1187,3,140,2,44
1188,12,50,5,158
1189,3,142,2,55
1190,11,59,6,168
1191,3,21,2,39
1192,3,102,1,10
1193,3,11,1,1
1194,3,182,7,184
1195,2,2,3,88
1196,11,34,6,169
1197,3,4,2,42
1198,3,105,2,42
1199,3,42,2,79
1200,3,142,2,55
1201,3,47,2,37
1202,9,149,10,211
1203,3,11,1,1
1204,3,60,3,91
1205,13,131,4,128
1206,12,50,5,158
1207,3,102,1,10
1208,3,44,2,56
1209,3,46,2,58
1210,3,11,1,1
1211,10,28,9,202
1212,3,142,2,55
1213,7,39,4,114
1214,2,183,3,111
1215,14,138,4,132
1216,3,184,1,22
1217,3,92,2,80
1218,3,3,7,179
1219,3,38,2,52
1220,3,154,1,11
1221,3,11,1,6
1222,3,105,7,179
1223,2,2,3,88
1224,1,1,1,3
1225,11,59,6,168
1226,3,181,2,64
1227,3,4,2,42
1228,2,2,3,89
1229,3,11,1,1
1230,3,13,1,4
1231,3,91,2,49
1232,3,83,2,53
1233,3,53,2,36
1234,3,87,1,5
1235,3,96,2,43
1236,15,132,12,234
1237,4,121,4,127
1238,3,152,2,67
1239,11,155,6,174
1240,3,185,2,72
1241,12,50,5,158
1242,3,69,2,50
1243,3,105,2,40
1244,3,86,2,46
1245,3,91,2,49
1246,3,126,2,50
1247,1,18,1,2
1248,3,140,2,44
1249,3,126,2,61
1250,3,3,7,179
1251,3,140,11,231
1252,3,38,2,52
1253,3,41,1,9
1254,3,182,5,158
1255,3,152,2,67
1256,3,49,3,103
1257,3,152,2,67
1258,3,178,2,77
1259,3,4,2,65
1260,6,106,8,190
1261,7,63,4,120
1262,3,165,1,14
1263,5,186,1,19
1264,3,107,2,57
1265,3,87,1,5
1266,2,2,3,88
1267,10,123,9,205
1268,1,18,1,2
1269,3,178,2,77
1270,3,47,2,71
1271,3,140,2,44
1272,3,70,1,7
1273,1,85,1,17
1274,13,131,4,144
1275,3,154,1,11
1276,3,91,2,49
1277,13,61,5,162
1278,3,178,2,77
1279,2,77,3,95
1280,3,136,3,102
1281,3,182,1,14
1282,3,154,1,11
1283,3,87,1,5
1284,3,3,7,178
1285,3,11,1,1
1286,3,86,2,38
1287,3,69,2,50
1288,3,53,2,36
1289,10,113,4,146
1290,3,42,2,79
1291,3,60,3,91
1292,3,105,7,179
1293,11,59,6,168
1294,3,96,2,43
1295,3,60,3,91
1296,2,10,3,94
1297,3,184,1,22
1298,3,20,2,45
1299,3,60,3,91
1300,3,96,2,52
1301,3,105,1,14
1302,7,134,4,137
1303,3,48,2,41
1304,11,155,6,174
1305,10,28,9,202
1306,3,69,2,50
1307,3,107,2,36
1308,1,169,2,51
1309,3,53,2,36
1310,13,78,5,163
1311,11,59,6,175
1312,3,177,2,69
1313,3,86,2,38
1314,4,121,4,127
1315,3,176,7,180
1316,11,59,6,168
1317,3,142,2,55
1318,9,168,10,215
1319,3,42,2,79
1320,7,76,4,152
1321,11,59,6,168
1322,1,18,1,2
1323,3,87,1,5
1324,3,41,1,9
1325,3,20,2,45
1326,3,105,1,14
1327,7,63,4,120
1328,3,177,2,69
1329,3,105,2,40
1330,3,72,5,159
1331,3,21,2,39
1332,9,168,10,215
1333,9,43,10,208
1334,3,102,1,10
1335,3,152,2,67
1336,3,154,1,11
1337,3,4,2,42
1338,3,181,2,64
1339,8,104,11,227
1340,3,107,2,38
1341,2,2,3,88
1342,3,4,2,42
1343,3,178,2,77
1344,3,11,1,6
1345,11,137,6,170
1346,3,86,2,46
1347,8,141,11,226
1348,7,63,4,120
1349,3,107,2,57
1350,3,38,2,50
1351,3,86,2,38
1352,7,120,4,117
1353,9,158,10,213
1354,3,4,2,65
1355,1,169,2,51
1356,3,69,2,50
1357,2,77,3,95
1358,3,177,2,69
