"node_id","top_modificado","final_modificado","top_oficial","final_oficial"
115,3,11,1,1
116,3,11,1,1
117,3,11,1,1
118,7,45,3,102
119,3,11,1,1
120,3,11,1,1
121,3,46,2,64
122,3,46,2,64
123,3,11,1,1
124,3,11,1,1
125,3,11,1,1
126,11,34,6,160
127,3,3,2,37
128,3,11,1,1
129,3,47,2,32
130,9,26,9,192
131,3,4,2,38
132,3,48,2,35
133,3,11,1,1
134,3,3,2,37
135,3,11,1,1
136,3,11,1,1
137,3,48,2,35
138,3,49,2,39
139,3,48,2,35
140,11,34,6,160
141,12,50,5,145
142,3,3,2,49
143,3,11,1,1
144,1,51,1,23
145,2,2,4,128
146,7,52,3,111
147,3,3,2,49
148,3,53,2,32
149,7,52,3,111
150,3,54,1,13
151,1,55,1,25
152,3,47,2,32
153,1,18,1,2
154,1,1,1,3
155,5,16,7,181
156,3,11,1,1
157,3,48,2,35
158,2,2,4,128
159,3,5,5,143
160,1,18,1,2
161,9,26,9,192
162,3,5,5,143
163,2,2,4,129
164,3,48,2,35
165,3,21,2,36
166,5,16,7,181
167,3,56,2,57
168,3,57,1,6
169,3,19,2,69
170,1,18,1,2
171,3,5,5,143
172,3,5,5,143
173,3,13,2,34
174,10,28,8,185
175,5,14,7,170
176,3,11,1,7
177,7,58,3,110
178,2,2,4,128
179,11,34,6,160
180,3,5,5,143
181,3,13,2,34
182,1,1,1,3
183,3,19,2,69
184,3,20,2,43
185,3,56,2,57
186,11,59,6,159
187,3,4,2,38
188,3,3,2,37
189,1,18,1,2
190,1,18,1,2
191,3,13,2,34
192,1,18,1,2
193,3,5,5,143
194,3,3,2,37
195,3,21,2,36
196,3,3,2,37
197,3,5,5,143
198,3,21,2,36
199,3,13,2,34
200,3,12,2,56
201,3,60,2,39
202,3,11,1,1
203,3,44,2,62
204,3,21,2,36
205,13,61,5,149
206,10,28,8,185
207,4,6,13,237
208,3,3,2,37
209,3,12,2,56
210,11,59,6,159
211,3,8,2,63
212,7,17,3,99
213,3,5,5,143
214,2,2,4,128
215,14,62,4,134
216,2,2,4,128
217,1,1,1,3
218,10,28,8,185
219,7,63,3,105
220,1,1,1,3
221,7,64,3,116
222,2,2,4,129
223,1,18,1,2
224,3,20,2,43
225,7,17,3,99
226,2,65,5,148
227,2,22,5,152
228,13,61,5,149
229,2,2,4,129
230,3,11,1,1
231,14,62,4,134
232,7,63,3,105
233,3,21,2,36
234,3,66,5,156
235,3,5,5,144
236,3,12,2,56
237,3,13,2,34
238,11,59,6,159
239,2,22,5,151
240,2,22,5,150
241,1,1,1,3
242,7,17,3,99
243,1,1,1,3
244,3,5,5,143
245,13,61,5,149
246,3,67,2,96
247,3,5,5,144
248,7,63,3,105
249,1,18,1,2
250,3,12,2,56
251,3,5,5,144
252,3,20,2,43
253,1,1,1,3
254,11,59,6,159
255,12,68,2,88
256,12,50,5,145
257,1,1,1,3
258,3,13,2,34
259,3,69,2,50
260,1,27,1,10
261,13,61,5,149
262,10,28,8,186
263,3,70,2,32
264,3,71,1,6
265,1,18,1,2
266,3,5,5,144
267,3,41,1,8
268,3,72,2,42
269,3,73,5,146
270,12,50,5,145
271,3,11,1,5
272,8,74,11,223
273,3,72,2,42
274,2,23,4,131
275,3,11,1,1
276,3,48,2,35
277,1,1,1,3
278,3,21,2,36
279,3,75,1,19
280,3,76,2,72
281,3,11,1,1
282,7,77,3,100
283,3,5,5,144
284,7,64,3,116
285,3,11,1,1
286,2,78,4,132
287,13,79,5,154
288,3,72,2,42
289,7,17,3,99
290,7,39,3,101
291,3,80,2,32
292,11,34,6,160
293,3,11,1,1
294,8,81,11,219
295,11,59,6,159
296,7,25,3,112
297,1,1,1,3
298,5,36,7,169
299,1,18,1,2
300,3,72,2,42
301,3,82,2,65
302,3,5,5,144
303,3,11,1,5
304,13,61,5,149
305,3,73,5,153
306,2,78,4,132
307,2,2,4,128
308,7,25,3,112
309,3,83,2,53
310,3,20,2,43
311,3,80,2,32
312,7,84,3,107
313,3,85,2,54
314,3,13,2,34
315,1,1,1,3
316,5,30,7,171
317,6,86,10,217
318,3,47,2,51
319,3,11,1,5
320,1,87,1,14
321,3,11,1,1
322,1,37,1,9
323,11,59,6,159
324,2,2,4,128
325,7,39,3,101
326,3,44,2,62
327,1,1,1,3
328,3,88,2,33
329,3,83,2,53
330,3,66,5,156
331,3,80,2,32
332,3,5,5,144
333,1,1,1,3
334,2,2,4,128
335,11,59,6,159
336,8,24,11,218
337,3,89,1,4
338,3,71,1,5
339,3,46,2,64
340,3,29,2,86
341,11,59,6,159
342,3,11,1,1
343,1,37,1,9
344,2,78,4,132
345,3,11,1,5
346,3,90,1,7
347,1,37,1,9
348,1,18,1,2
349,1,91,1,21
350,3,44,2,62
351,3,89,1,4
352,4,92,13,239
353,5,30,7,171
354,3,93,2,45
355,3,5,5,144
356,3,94,2,78
357,3,95,5,153
358,1,18,1,2
359,1,18,1,2
360,1,87,1,14
361,3,73,5,146
362,1,18,1,2
363,2,2,4,128
364,13,79,5,154
365,5,96,7,172
366,7,58,3,115
367,1,37,1,9
368,3,11,1,1
369,6,86,10,217
370,4,92,13,236
371,3,82,2,65
372,5,14,7,171
373,3,72,2,42
374,3,97,2,41
375,3,5,5,143
376,1,18,1,2
377,3,20,2,43
378,2,98,11,220
379,10,28,8,185
380,5,36,7,169
381,3,5,5,143
382,5,99,7,177
383,3,100,1,15
384,4,92,13,236
385,3,100,1,15
386,2,101,4,136
387,3,41,1,8
388,1,87,1,14
389,3,4,2,38
390,3,80,2,32
391,3,102,2,35
392,3,103,2,67
393,3,53,2,32
394,1,18,1,2
395,1,18,1,2
396,3,20,2,43
397,5,96,7,172
398,3,104,2,44
399,2,23,4,131
400,3,5,5,143
401,3,5,5,144
402,3,20,2,43
403,1,51,1,23
404,2,101,4,136
405,3,73,5,155
406,12,68,2,89
407,10,28,8,185
408,8,105,11,222
409,7,58,3,115
410,3,75,1,15
411,3,83,2,53
412,3,73,5,148
413,3,11,1,12
414,6,106,10,212
415,1,1,1,3
416,2,78,4,132
417,3,97,2,41
418,2,2,4,129
419,3,80,2,32
420,3,20,2,43
421,2,23,4,131
422,3,89,1,4
423,3,100,1,15
424,7,45,3,102
425,3,20,2,43
426,1,18,1,2
427,1,1,1,3
428,3,11,1,5
429,3,73,5,148
430,1,1,1,3
431,3,103,2,51
432,3,40,5,147
433,10,28,8,185
434,3,20,2,43
435,6,15,10,209
436,7,63,3,105
437,12,68,2,88
438,14,62,4,134
439,3,13,2,34
440,7,58,3,115
441,2,101,4,136
442,3,107,2,47
443,7,108,3,104
444,2,22,5,151
445,3,11,1,13
446,15,109,12,229
447,3,13,2,34
448,1,110,1,18
449,6,106,10,215
450,3,69,2,50
451,7,58,3,110
452,3,111,1,29
453,1,1,1,3
454,5,14,7,170
455,2,101,4,136
456,11,34,6,160
457,1,18,1,2
458,11,34,6,160
459,1,91,1,21
460,7,63,3,105
461,3,13,2,34
462,1,18,1,2
463,1,1,1,3
464,3,47,2,32
465,2,23,4,131
466,1,18,1,2
467,5,14,7,170
468,7,58,3,110
469,2,2,4,128
470,2,78,4,132
471,6,112,10,210
472,3,19,2,69
473,1,18,1,2
474,7,25,1,13
475,3,54,1,13
476,3,20,2,54
477,13,113,9,196
478,3,73,5,155
479,3,114,2,48
480,13,61,5,149
481,11,59,6,159
482,2,115,4,140
483,3,116,2,95
484,3,46,2,64
485,3,54,1,13
486,7,108,3,120
487,3,5,5,143
488,1,1,1,3
489,3,54,1,13
490,3,111,1,29
491,3,49,9,193
492,3,11,1,5
493,6,112,10,210
494,3,8,2,63
495,5,36,7,169
496,3,103,2,67
497,2,31,4,133
498,2,2,4,128
499,2,65,4,135
500,7,117,3,109
501,10,28,8,185
502,3,11,1,1
503,1,1,1,3
504,3,116,2,95
505,5,99,7,177
506,3,72,2,42
507,7,117,3,109
508,3,73,5,148
509,3,89,1,4
510,3,69,2,66
511,1,1,1,3
512,2,10,4,130
513,6,15,10,211
514,3,21,2,36
515,9,118,9,201
516,7,63,3,105
517,7,39,3,101
518,3,89,1,4
519,1,1,1,3
520,3,29,2,86
521,3,5,5,143
522,3,119,2,66
523,3,102,2,53
524,3,94,2,78
525,7,120,3,106
526,7,121,3,102
527,1,122,1,26
528,6,106,10,212
529,3,72,2,42
530,10,123,8,188
531,5,14,7,170
532,5,16,7,180
533,3,95,5,153
534,1,1,1,3
535,7,108,3,120
536,3,73,5,148
537,1,1,1,3
538,1,1,1,3
539,6,124,10,207
540,2,23,4,131
541,7,125,3,107
542,3,89,1,4
543,9,118,9,201
544,1,18,1,2
545,3,126,2,55
546,2,2,4,129
547,7,39,3,101
548,3,76,2,72
549,3,66,5,156
550,1,1,1,3
551,2,65,4,135
552,8,105,11,222
553,1,127,1,30
554,1,18,1,2
555,3,71,1,6
556,15,128,12,233
557,1,55,1,25
558,2,22,5,150
559,1,1,1,3
560,6,106,10,212
561,2,98,11,220
562,13,61,5,149
563,5,129,7,176
564,7,120,3,106
565,7,117,3,118
566,2,65,4,135
567,10,28,8,189
568,3,60,2,39
569,12,130,2,87
570,3,60,2,39
571,3,57,1,31
572,1,1,1,3
573,1,32,1,22
574,1,87,1,14
575,8,24,11,218
576,6,106,10,215
577,12,50,5,145
578,3,103,2,67
579,2,23,4,131
580,7,84,3,108
581,1,18,1,2
582,2,10,4,130
583,3,38,1,2
584,6,106,10,212
585,3,72,2,42
586,11,59,6,159
587,7,77,3,100
588,5,14,7,170
589,7,39,3,101
590,10,33,8,187
591,10,28,8,185
592,7,39,3,101
593,1,1,1,3
594,5,14,7,170
595,6,106,10,215
596,3,89,1,4
597,7,45,3,102
598,3,88,2,33
599,1,1,1,3
600,6,124,10,207
601,6,15,10,209
602,7,131,2,43
603,3,60,2,39
604,6,35,10,214
605,1,18,1,2
606,7,39,3,101
607,2,31,4,133
608,2,31,4,133
609,11,34,6,160
610,3,5,5,144
611,1,18,1,2
612,7,132,9,204
613,3,133,2,41
614,1,32,1,22
615,5,30,7,184
616,1,1,1,3
617,1,1,1,3
618,3,11,1,1
619,5,14,7,170
620,7,39,3,101
621,6,15,10,209
622,11,59,6,159
623,15,134,12,230
624,8,135,2,81
625,7,136,3,121
626,3,137,2,91
627,3,107,2,47
628,3,46,2,64
629,7,120,3,106
630,3,138,2,83
631,11,139,6,161
632,15,109,12,229
633,8,135,2,81
634,3,11,1,1
635,3,11,1,1
636,7,58,9,193
637,3,11,1,1
638,3,11,1,1
639,3,11,1,1
640,3,11,1,1
641,3,11,1,1
642,3,11,1,1
643,3,11,1,1
644,3,11,1,1
645,3,11,1,1
646,7,77,3,103
647,3,11,1,1
648,3,11,1,1
649,3,11,1,1
650,3,11,1,1
651,3,11,1,1
652,3,11,1,1
653,3,11,1,1
654,3,11,1,1
655,3,11,1,1
656,3,11,1,1
657,3,11,1,1
658,3,11,1,1
659,3,11,1,1
660,3,11,1,1
661,3,11,1,1
662,3,69,2,50
663,7,64,3,116
664,3,11,1,1
665,3,11,1,1
666,3,11,1,1
667,7,136,3,121
668,14,140,4,137
669,3,66,5,156
670,3,11,1,1
671,3,11,1,1
672,3,11,1,1
673,3,90,1,7
674,3,11,1,1
675,3,11,1,1
676,3,141,2,61
677,3,11,1,1
678,4,6,13,237
679,3,11,1,1
680,3,60,2,39
681,15,134,12,230
682,3,11,1,1
683,3,11,1,1
684,3,60,2,48
685,9,26,9,192
686,3,11,1,1
687,15,134,12,230
688,3,4,2,38
689,3,11,1,1
690,3,70,2,40
691,3,46,2,64
692,3,3,2,37
693,8,142,2,90
694,2,98,11,220
695,11,139,6,161
696,3,11,1,1
697,3,11,1,1
698,3,143,2,60
699,3,3,2,37
700,9,43,9,194
701,3,11,1,1
702,3,143,2,60
703,3,47,2,32
704,3,56,2,57
705,3,48,2,35
706,3,48,2,35
707,3,48,2,35
708,3,3,2,37
709,3,48,2,35
710,11,144,6,162
711,3,94,2,78
712,3,11,1,1
713,3,138,9,196
714,3,103,2,67
715,3,3,2,37
716,3,145,1,28
717,3,3,2,37
718,3,48,2,35
719,3,80,2,32
720,11,146,6,167
721,3,83,2,53
722,3,137,2,91
723,3,70,2,40
724,3,70,2,40
725,3,60,2,39
726,3,48,2,35
727,3,11,1,1
728,3,47,2,32
729,10,123,9,197
730,3,71,1,6
731,3,4,2,38
732,3,48,2,35
733,7,64,3,116
734,3,53,2,46
735,3,53,2,46
736,3,102,2,57
737,9,147,9,202
738,3,38,2,61
739,13,113,2,36
740,3,53,2,46
741,3,60,2,39
742,5,99,7,176
743,9,148,9,199
744,3,82,2,65
745,3,53,2,46
746,10,28,8,185
747,3,72,2,42
748,3,104,2,44
749,3,75,1,19
750,3,60,2,39
751,10,28,8,185
752,3,47,2,32
753,11,149,6,168
754,3,70,2,40
755,3,21,2,36
756,3,104,2,44
757,8,142,2,90
758,3,60,2,39
759,3,3,2,49
760,3,47,2,32
761,3,3,2,49
762,9,150,9,205
763,3,151,5,158
764,2,2,4,128
765,3,3,2,37
766,3,152,2,75
767,3,3,2,37
768,3,8,2,63
769,3,153,2,70
770,3,60,2,39
771,3,93,2,45
772,10,28,8,185
773,3,152,2,75
774,3,3,2,37
775,3,93,2,45
776,10,28,8,185
777,3,152,2,75
778,3,152,2,75
779,10,28,8,185
780,3,104,2,44
781,3,11,1,1
782,3,56,2,57
783,3,137,2,91
784,3,11,1,1
785,1,27,1,10
786,1,1,1,3
787,3,82,2,65
788,3,126,2,50
789,3,88,2,33
790,3,11,1,1
791,3,11,1,1
792,2,2,4,128
793,6,154,10,213
794,3,11,1,1
795,5,16,7,180
796,3,103,2,67
797,3,49,2,39
798,3,89,1,4
799,3,11,1,1
800,3,60,2,39
801,3,88,2,33
802,2,2,4,128
803,3,155,2,59
804,7,45,3,102
805,3,41,1,8
806,9,118,9,201
807,3,93,2,45
808,11,156,6,165
809,6,154,10,213
810,3,3,2,37
811,3,60,2,39
812,11,156,6,165
813,11,144,6,162
814,10,28,8,185
815,7,77,3,100
816,3,48,2,35
817,2,98,11,220
818,9,43,9,194
819,3,90,1,7
820,3,82,2,65
821,10,28,8,185
822,11,157,6,164
823,3,155,2,59
824,3,3,2,59
825,3,158,2,55
826,3,71,1,6
827,3,54,1,13
828,9,150,9,195
829,3,119,2,41
830,3,158,2,55
831,3,85,2,54
832,3,126,2,55
833,3,88,2,33
834,6,124,10,207
835,3,11,1,1
836,7,77,3,100
837,3,80,2,32
838,3,53,2,40
839,9,148,9,199
840,3,8,2,63
841,9,43,9,203
842,3,11,1,1
843,9,159,9,198
844,3,60,2,39
845,9,150,9,195
846,8,142,2,90
847,1,27,1,10
848,3,133,2,85
849,3,4,2,38
850,2,2,4,128
851,3,160,2,46
852,3,44,2,62
853,3,114,2,48
854,3,8,2,63
855,3,8,2,63
856,9,161,9,190
857,3,114,2,48
858,3,102,2,57
859,3,21,2,36
860,3,3,2,37
861,2,22,5,150
862,3,3,2,37
863,3,60,2,39
864,3,162,2,97
865,3,102,2,40
866,3,11,1,1
867,3,41,1,8
868,3,80,2,32
869,3,11,1,1
870,3,46,2,64
871,12,50,5,145
872,3,11,1,1
873,3,53,1,1
874,3,47,2,51
875,3,60,2,39
876,3,88,2,33
877,3,11,1,1
878,3,47,2,32
879,3,80,2,32
880,3,47,2,51
881,3,41,1,8
882,8,163,2,80
883,14,164,3,122
884,11,144,6,163
885,3,11,1,1
886,3,21,2,36
887,3,3,2,37
888,3,47,2,51
889,3,53,1,1
890,3,11,1,12
891,3,53,2,46
892,3,93,2,45
893,9,43,9,203
894,3,107,2,47
895,3,80,2,32
896,3,60,2,39
897,3,126,2,55
898,3,102,2,40
899,2,22,5,150
900,3,80,2,32
901,3,72,2,42
902,3,88,2,33
903,3,11,1,1
904,13,113,9,196
905,11,34,6,160
906,2,2,4,129
907,9,148,9,199
908,3,47,2,32
909,3,152,2,75
910,3,53,2,46
911,1,37,1,9
912,2,2,4,128
913,2,22,5,150
914,3,126,2,55
915,3,11,1,1
916,2,22,5,150
917,2,10,4,139
918,3,102,2,40
919,7,77,3,100
920,3,11,1,1
921,3,72,2,42
922,3,80,2,32
923,3,21,2,36
924,3,48,2,35
925,15,109,12,229
926,3,11,1,1
927,3,11,1,1
928,3,20,2,43
929,3,158,2,55
930,3,11,1,1
931,9,150,9,195
932,3,93,2,45
933,3,21,2,36
934,3,165,2,93
935,3,80,2,32
936,9,150,11,225
937,3,88,2,33
938,3,114,2,48
939,9,26,9,192
940,3,21,2,36
941,3,11,1,1
942,3,60,2,39
943,3,165,2,93
944,7,166,3,127
945,3,60,2,39
946,3,90,1,7
947,9,150,9,205
948,15,134,12,230
949,3,40,5,147
950,1,1,1,3
951,2,2,4,129
952,3,165,2,93
953,8,163,2,80
954,3,11,1,1
955,8,163,2,80
956,3,83,2,53
957,2,2,4,129
958,3,88,2,33
959,3,21,2,36
960,3,75,1,19
961,3,90,1,7
962,3,158,2,55
963,15,134,12,231
964,3,11,1,1
965,3,70,2,40
966,9,167,9,200
967,3,90,1,7
968,8,163,2,82
969,3,88,2,33
970,3,80,2,32
971,3,82,2,65
972,1,18,1,2
973,5,129,7,176
974,1,168,2,52
975,3,60,2,39
976,9,148,9,199
977,3,80,2,32
978,3,169,1,20
979,2,170,4,141
980,3,11,1,1
981,11,144,6,163
982,3,82,2,65
983,12,50,5,157
984,3,70,2,40
985,3,171,2,58
986,9,172,9,206
987,2,2,4,128
988,3,4,2,38
989,3,66,5,156
990,3,173,2,74
991,3,60,2,39
992,3,38,2,33
993,7,45,3,113
994,1,18,1,2
995,3,104,2,44
996,3,44,2,62
997,3,90,1,7
998,3,114,2,48
999,13,79,5,154
1000,3,71,1,6
1001,3,103,2,67
1002,3,44,2,62
1003,3,174,2,54
1004,2,2,4,129
1005,3,175,2,92
1006,8,24,11,227
1007,3,47,2,51
1008,3,176,2,42
1009,3,69,2,50
1010,3,11,1,1
1011,3,104,2,44
1012,7,121,3,102
1013,3,60,2,39
1014,7,121,3,102
1015,7,58,3,110
1016,3,173,2,74
1017,1,1,1,3
1018,15,109,12,232
1019,9,148,9,199
1020,3,174,2,54
1021,13,113,3,124
1022,3,104,2,44
1023,3,71,1,6
1024,3,76,2,72
1025,3,104,2,44
1026,3,104,2,44
1027,3,177,2,58
1028,3,44,2,62
1029,11,157,6,164
1030,9,150,9,195
1031,8,163,2,80
1032,7,121,3,102
1033,3,12,2,56
1034,3,155,2,59
1035,3,47,2,32
1036,3,13,2,34
1037,3,173,2,74
1038,7,77,3,100
1039,1,168,2,52
1040,7,77,3,100
1041,3,4,2,38
1042,3,126,2,50
1043,3,11,1,1
1044,3,47,2,32
1045,11,59,6,159
1046,3,93,1,1
1047,3,80,2,32
1048,3,11,1,1
1049,3,71,1,6
1050,3,103,2,67
1051,3,102,2,51
1052,6,124,10,207
1053,10,28,8,185
1054,3,88,2,33
1055,3,104,2,44
1056,3,11,1,1
1057,10,123,8,188
1058,11,59,6,159
1059,3,103,1,11
1060,2,2,4,128
1061,3,80,2,32
1062,3,175,2,92
1063,12,50,5,145
1064,1,168,2,52
1065,3,80,2,32
1066,13,113,3,124
1067,3,114,2,48
1068,3,114,2,48
1069,9,159,9,198
1070,10,123,8,188
1071,3,94,2,78
1072,11,59,6,159
1073,11,59,6,159
1074,11,34,6,160
1075,2,2,4,129
1076,2,10,4,130
1077,3,38,2,33
1078,7,121,3,102
1079,3,60,2,39
1080,3,47,2,32
1081,3,114,2,48
1082,3,13,2,34
1083,2,2,4,128
1084,9,147,9,202
1085,3,73,5,146
1086,6,124,10,216
1087,3,104,2,44
1088,2,2,4,128
1089,3,80,2,47
1090,3,47,2,32
1091,11,144,6,162
1092,3,119,2,41
1093,3,178,2,71
1094,3,152,2,75
1095,3,4,2,38
1096,5,96,7,174
1097,11,59,6,159
1098,6,154,10,213
1099,3,60,2,39
1100,3,21,2,36
1101,9,43,9,203
1102,6,154,10,213
1103,3,179,2,63
1104,6,112,10,210
1105,7,52,3,111
1106,3,143,2,60
1107,3,114,2,48
1108,3,73,5,146
1109,3,38,2,61
1110,3,80,2,47
1111,1,1,1,3
1112,13,180,3,126
1113,3,178,2,71
1114,3,60,2,39
1115,3,11,1,5
1116,10,123,9,197
1117,3,8,2,63
1118,7,121,3,102
1119,3,143,2,60
1120,2,2,4,128
1121,3,13,2,34
1122,3,4,2,38
1123,3,48,2,35
1124,2,2,4,129
1125,10,28,8,186
1126,15,134,12,231
1127,11,59,6,159
1128,2,2,4,128
1129,2,2,4,128
1130,8,163,2,80
1131,3,11,1,1
1132,2,2,4,128
1133,3,71,1,6
1134,3,4,2,38
1135,3,60,2,39
1136,3,143,2,60
1137,3,71,1,6
1138,3,174,2,54
1139,3,44,2,62
1140,3,181,2,74
1141,1,168,2,52
1142,11,59,6,159
1143,3,48,2,35
1144,1,110,1,18
1145,3,60,2,39
1146,3,182,2,68
1147,3,126,2,55
1148,5,16,7,181
1149,3,80,2,32
1150,3,13,2,34
1151,3,119,2,41
1152,8,24,11,228
1153,3,12,2,56
1154,3,21,2,36
1155,3,53,2,46
1156,3,20,2,43
1157,3,53,2,32
1158,9,43,9,194
1159,7,77,2,39
1160,3,72,2,42
1161,12,50,5,145
1162,5,16,7,181
1163,11,146,6,167
1164,1,168,2,52
1165,3,103,1,11
1166,3,11,1,1
1167,11,34,6,160
1168,15,128,12,233
1169,3,70,2,40
1170,3,104,2,44
1171,1,1,1,3
1172,3,71,1,6
1173,3,71,1,6
1174,13,183,3,108
1175,3,104,2,44
1176,2,2,4,128
1177,1,168,2,52
1178,10,123,9,197
1179,3,21,2,36
1180,3,83,2,53
1181,3,71,1,6
1182,3,11,1,1
1183,3,21,2,36
1184,3,75,1,19
1185,3,5,5,144
1186,3,143,2,60
1187,3,70,2,40
1188,12,50,5,145
1189,3,143,2,60
1190,11,59,6,159
1191,3,21,2,36
1192,3,103,1,11
1193,3,11,1,1
1194,3,184,2,49
1195,2,2,4,128
1196,11,34,6,160
1197,3,4,2,38
1198,3,53,2,46
1199,3,42,2,77
1200,3,143,2,60
1201,3,47,2,51
1202,9,150,9,195
1203,3,11,1,1
1204,3,60,2,39
1205,7,58,3,110
1206,12,50,5,145
1207,3,103,1,11
1208,3,44,2,62
1209,3,46,2,64
1210,3,11,1,1
1211,10,28,8,185
1212,3,143,2,60
1213,7,39,1,7
1214,2,185,4,142
1215,14,140,4,137
1216,3,186,1,17
1217,3,94,2,78
1218,3,3,2,49
1219,3,38,2,59
1220,3,155,2,59
1221,3,11,1,5
1222,3,119,2,49
1223,2,2,4,128
1224,1,1,1,3
1225,11,59,6,159
1226,3,182,2,68
1227,3,4,2,38
1228,2,2,4,129
1229,3,11,1,1
1230,3,13,2,34
1231,3,93,2,45
1232,3,85,2,54
1233,3,80,2,32
1234,3,89,1,4
1235,3,177,2,58
1236,15,134,12,230
1237,7,121,3,102
1238,3,153,2,70
1239,11,156,6,165
1240,3,187,2,73
1241,12,50,5,145
1242,3,69,2,50
1243,3,119,2,41
1244,3,88,2,33
1245,3,93,2,45
1246,3,126,2,50
1247,1,18,1,2
1248,3,70,2,40
1249,3,126,2,55
1250,3,3,2,49
1251,8,24,11,226
1252,3,38,2,61
1253,3,41,1,8
1254,3,184,5,145
1255,3,153,2,70
1256,3,49,2,39
1257,3,153,2,70
1258,3,179,2,63
1259,3,4,2,38
1260,6,106,10,212
1261,7,63,3,105
1262,3,11,1,12
1263,5,188,7,182
1264,3,107,2,47
1265,3,89,1,4
1266,2,2,4,128
1267,10,123,8,188
1268,1,18,1,2
1269,3,179,2,63
1270,3,47,2,53
1271,3,70,2,40
1272,3,71,1,6
1273,1,87,1,14
1274,7,58,9,193
1275,3,155,2,59
1276,3,93,2,45
1277,13,61,5,149
1278,3,179,2,63
1279,2,78,4,132
1280,3,138,2,83
1281,3,184,1,12
1282,3,155,2,59
1283,3,89,1,4
1284,3,3,2,37
1285,3,11,1,1
1286,3,88,2,33
1287,3,69,2,50
1288,3,80,2,32
1289,13,113,3,124
1290,3,42,2,77
1291,3,60,2,39
1292,3,119,2,49
1293,11,59,6,159
1294,3,133,2,58
1295,3,60,2,39
1296,2,10,4,130
1297,3,186,1,17
1298,3,20,2,43
1299,3,60,2,39
1300,3,38,2,61
1301,3,11,1,12
1302,7,136,3,121
1303,3,48,2,35
1304,11,156,6,165
1305,10,28,8,186
1306,3,69,2,50
1307,3,80,2,47
1308,1,168,2,52
1309,3,80,2,32
1310,13,79,5,154
1311,11,59,6,166
1312,3,178,2,71
1313,3,88,2,33
1314,7,121,3,102
1315,3,176,2,42
1316,11,59,6,159
1317,3,143,2,60
1318,9,167,9,200
1319,3,42,2,77
1320,7,77,3,106
1321,11,59,6,159
1322,1,18,1,2
1323,3,89,1,4
1324,3,41,1,8
1325,3,20,2,43
1326,3,11,1,12
1327,7,63,3,105
1328,3,178,2,71
1329,3,119,2,41
1330,3,73,5,146
1331,3,21,2,46
1332,9,167,9,200
1333,9,43,9,191
1334,3,103,2,67
1335,3,153,2,70
1336,3,155,2,59
1337,3,4,2,38
1338,3,182,2,68
1339,8,105,11,222
1340,3,80,2,47
1341,2,2,4,128
1342,3,4,2,38
1343,3,179,2,63
1344,3,11,1,5
1345,11,139,6,161
1346,3,88,2,33
1347,8,142,11,224
1348,7,63,3,105
1349,3,107,2,47
1350,3,38,2,50
1351,3,88,2,33
1352,7,120,3,106
1353,9,159,9,198
1354,3,4,2,38
1355,1,168,2,52
1356,3,69,2,50
1357,2,78,4,132
1358,3,178,2,71
