"node_id","top_modificado","final_modificado","top_oficial","final_oficial"
115,3,11,1,1
116,3,11,1,1
117,3,11,1,1
118,7,45,4,132
119,3,11,1,1
120,3,11,1,1
121,3,46,2,62
122,3,46,2,62
123,3,11,1,1
124,3,11,1,1
125,3,11,1,1
126,11,34,5,161
127,3,3,6,170
128,3,11,1,1
129,3,47,2,37
130,9,26,10,215
131,3,4,2,41
132,3,48,2,39
133,3,11,1,1
134,3,3,6,170
135,3,11,1,1
136,3,11,1,1
137,3,48,2,39
138,10,49,3,107
139,3,48,2,39
140,11,34,5,161
141,12,50,7,183
142,3,3,6,171
143,3,11,1,1
144,1,51,1,26
145,2,2,3,98
146,7,52,4,139
147,3,3,6,171
148,3,47,2,53
149,7,52,4,139
150,3,53,1,13
151,1,54,1,28
152,3,47,2,37
153,1,18,1,2
154,1,1,1,3
155,5,16,4,147
156,3,11,1,1
157,3,48,2,39
158,2,2,3,98
159,3,5,2,33
160,1,18,1,2
161,9,26,10,215
162,3,5,2,33
163,2,2,3,99
164,3,48,2,39
165,3,21,2,38
166,5,16,4,146
167,3,55,2,47
168,3,56,1,8
169,3,19,2,73
170,1,18,1,2
171,3,5,2,33
172,3,5,2,33
173,3,13,1,4
174,10,28,7,175
175,5,14,4,131
176,3,11,1,6
177,13,57,4,126
178,2,2,3,98
179,11,34,5,161
180,3,5,2,33
181,3,13,1,4
182,1,1,1,3
183,3,19,2,73
184,3,20,2,38
185,3,55,2,47
186,11,58,5,160
187,3,4,2,41
188,3,3,6,170
189,1,18,1,2
190,1,18,1,2
191,3,13,1,4
192,1,18,1,2
193,3,5,2,33
194,3,3,6,170
195,3,21,2,38
196,3,3,6,170
197,3,5,2,33
198,3,21,2,38
199,3,13,1,4
200,3,12,3,102
201,3,59,3,101
202,3,11,1,1
203,3,44,2,60
204,3,21,2,38
205,13,60,11,226
206,10,28,7,175
207,4,6,13,241
208,3,3,6,170
209,3,12,3,102
210,11,58,5,160
211,3,8,2,63
212,7,17,4,122
213,3,5,2,33
214,2,2,3,98
215,14,61,4,140
216,2,2,3,98
217,1,1,1,3
218,10,28,7,175
219,7,62,4,130
220,1,1,1,3
221,7,63,4,149
222,2,2,3,99
223,1,18,1,2
224,3,20,2,52
225,7,17,4,122
226,3,64,2,88
227,3,22,2,77
228,13,60,11,226
229,2,2,3,99
230,3,11,1,1
231,14,61,4,142
232,7,62,4,130
233,3,21,2,38
234,3,65,2,84
235,3,5,2,34
236,3,12,3,102
237,3,13,1,4
238,11,58,5,160
239,3,22,2,76
240,3,22,2,75
241,1,1,1,3
242,7,17,4,122
243,1,1,1,3
244,3,5,2,33
245,13,60,11,226
246,3,66,2,95
247,3,5,2,34
248,7,62,4,130
249,1,18,1,2
250,3,12,3,102
251,3,5,2,34
252,3,20,2,52
253,1,1,1,3
254,11,58,5,160
255,12,67,7,180
256,12,50,7,176
257,1,1,1,3
258,3,13,1,4
259,3,68,2,49
260,1,27,1,12
261,13,60,11,226
262,10,28,7,175
263,3,47,2,40
264,3,69,1,8
265,1,18,1,2
266,3,5,2,34
267,3,41,1,9
268,3,70,2,43
269,3,71,2,46
270,12,50,7,176
271,3,11,1,7
272,8,72,9,208
273,3,70,2,43
274,2,23,3,103
275,3,11,1,1
276,3,48,2,39
277,1,1,1,3
278,3,21,2,38
279,3,73,3,113
280,3,74,2,72
281,3,11,1,1
282,7,75,4,121
283,3,5,2,34
284,7,63,4,149
285,3,11,1,1
286,2,76,3,105
287,13,77,11,227
288,3,70,2,43
289,7,17,4,122
290,7,39,4,123
291,3,47,2,35
292,11,34,5,161
293,3,11,1,1
294,8,78,9,201
295,11,58,5,160
296,7,25,4,144
297,1,1,1,3
298,5,36,2,70
299,1,18,1,2
300,3,70,2,43
301,3,79,2,67
302,3,5,2,34
303,3,11,1,7
304,13,60,11,226
305,3,80,2,46
306,2,76,3,105
307,2,2,3,98
308,7,25,4,144
309,3,81,2,55
310,3,20,2,53
311,3,47,2,35
312,7,82,4,138
313,3,83,2,50
314,3,13,1,4
315,1,1,1,3
316,5,30,4,134
317,6,84,8,199
318,3,85,2,37
319,3,11,1,7
320,1,86,1,15
321,3,11,1,1
322,1,37,1,11
323,11,58,5,160
324,2,2,3,98
325,7,39,4,123
326,3,44,2,60
327,1,1,1,3
328,3,87,2,36
329,3,81,2,55
330,3,65,2,84
331,3,47,2,35
332,3,5,2,34
333,1,1,1,3
334,2,2,3,98
335,11,58,5,160
336,8,24,9,200
337,3,88,1,5
338,3,69,1,8
339,3,46,2,62
340,3,29,6,173
341,11,58,5,160
342,3,11,1,1
343,1,37,1,11
344,2,76,3,105
345,3,11,1,7
346,3,89,1,6
347,1,37,1,11
348,1,18,1,2
349,1,90,1,25
350,3,44,2,60
351,3,88,1,5
352,4,91,13,243
353,5,30,4,134
354,3,92,2,44
355,3,5,2,34
356,3,93,2,81
357,3,80,2,85
358,1,18,1,2
359,1,18,1,2
360,1,86,1,15
361,3,71,2,46
362,1,18,1,2
363,2,2,3,98
364,13,77,11,227
365,5,94,8,192
366,13,95,4,127
367,1,37,1,11
368,3,11,1,1
369,6,84,8,199
370,4,91,13,240
371,3,79,2,67
372,5,14,4,134
373,3,70,2,43
374,3,96,2,59
375,3,5,2,33
376,1,18,1,2
377,3,20,2,54
378,2,97,9,202
379,10,28,7,175
380,5,36,2,70
381,3,5,2,33
382,5,98,8,189
383,3,99,1,18
384,4,91,13,240
385,3,99,1,18
386,2,100,3,112
387,3,41,1,9
388,1,86,1,15
389,3,4,2,41
390,3,47,2,35
391,3,101,2,39
392,3,102,1,10
393,3,47,2,53
394,1,18,1,2
395,1,18,1,2
396,3,20,2,54
397,5,94,8,192
398,3,103,2,45
399,2,23,3,103
400,3,5,2,33
401,3,5,2,34
402,3,20,3,115
403,1,51,1,26
404,2,100,3,112
405,3,104,2,46
406,12,67,7,181
407,10,28,7,175
408,8,105,9,206
409,13,95,4,127
410,3,73,1,18
411,3,81,2,55
412,3,71,2,46
413,3,106,1,14
414,6,107,8,194
415,1,1,1,3
416,2,76,3,105
417,3,96,2,59
418,2,2,3,99
419,3,47,2,35
420,3,20,2,54
421,2,23,3,103
422,3,88,1,5
423,3,99,1,18
424,7,45,4,132
425,3,20,2,54
426,1,18,1,2
427,1,1,1,3
428,3,11,1,7
429,3,71,2,46
430,1,1,1,3
431,3,85,2,37
432,3,40,2,65
433,10,28,7,175
434,3,20,2,54
435,6,15,8,187
436,7,62,4,130
437,12,67,7,180
438,14,61,4,143
439,3,13,1,4
440,13,95,4,127
441,2,100,3,112
442,3,108,2,61
443,7,109,4,129
444,3,22,2,76
445,3,11,1,13
446,15,110,12,234
447,3,13,1,4
448,1,111,1,22
449,6,107,8,194
450,3,68,2,49
451,13,57,4,126
452,3,112,1,31
453,1,1,1,3
454,5,14,4,131
455,2,100,3,112
456,11,34,5,161
457,1,18,1,2
458,11,34,5,161
459,1,90,1,25
460,7,62,4,130
461,3,13,1,4
462,1,18,1,2
463,1,1,1,3
464,3,47,2,52
465,2,23,3,103
466,1,18,1,2
467,5,14,4,131
468,13,57,4,126
469,2,2,3,98
470,2,76,3,105
471,6,113,8,191
472,3,19,1,21
473,1,18,1,2
474,7,25,1,13
475,3,53,1,13
476,3,20,2,54
477,10,114,3,109
478,3,104,2,46
479,3,115,2,48
480,13,60,11,226
481,11,58,5,160
482,2,116,3,119
483,3,117,2,94
484,3,46,2,62
485,3,53,1,13
486,7,109,4,129
487,3,5,2,33
488,1,1,1,3
489,3,53,1,13
490,3,112,1,31
491,10,49,3,107
492,3,11,1,7
493,6,113,8,191
494,3,8,2,63
495,5,36,2,70
496,3,102,1,10
497,2,31,3,106
498,2,2,3,98
499,3,64,3,111
500,7,118,4,136
501,10,28,7,175
502,3,11,1,1
503,1,1,1,3
504,3,117,2,94
505,5,98,8,190
506,3,70,2,43
507,7,118,4,136
508,3,71,2,46
509,3,88,1,5
510,3,119,2,49
511,1,1,1,3
512,2,10,3,104
513,6,15,8,195
514,3,21,2,38
515,9,120,10,219
516,7,62,4,130
517,7,39,4,123
518,3,88,1,5
519,1,1,1,3
520,3,29,6,173
521,3,5,2,33
522,3,119,2,42
523,3,101,2,55
524,3,93,2,81
525,7,121,4,133
526,7,122,4,137
527,1,123,1,29
528,6,107,8,194
529,3,70,2,43
530,10,124,7,182
531,5,14,4,131
532,5,16,4,145
533,3,80,2,85
534,1,1,1,3
535,7,109,4,129
536,3,71,6,171
537,1,1,1,3
538,1,1,1,3
539,6,125,8,186
540,2,23,3,103
541,7,126,4,135
542,3,88,1,5
543,9,120,10,219
544,1,18,1,2
545,3,127,2,66
546,2,2,3,99
547,7,39,4,123
548,3,74,2,72
549,3,65,2,84
550,1,1,1,3
551,3,64,3,111
552,8,105,9,206
553,1,128,1,32
554,1,18,1,2
555,3,69,2,52
556,15,129,12,238
557,1,54,1,28
558,3,22,2,75
559,1,1,1,3
560,6,130,8,198
561,2,97,9,202
562,13,60,11,226
563,5,131,3,108
564,7,121,4,133
565,7,118,4,151
566,3,64,3,111
567,10,28,7,175
568,3,59,3,101
569,12,132,7,179
570,3,59,3,101
571,3,56,1,8
572,1,1,1,3
573,1,32,1,24
574,1,86,1,15
575,8,24,9,200
576,6,107,8,194
577,12,50,7,176
578,3,102,1,10
579,2,23,3,103
580,7,82,4,138
581,1,18,1,2
582,2,10,3,104
583,3,38,2,50
584,6,130,8,198
585,3,70,2,43
586,11,58,5,160
587,7,75,4,121
588,5,14,4,131
589,7,39,4,123
590,10,33,7,177
591,10,28,7,175
592,7,39,4,123
593,1,1,1,3
594,5,14,4,131
595,6,107,8,194
596,3,88,1,5
597,7,45,4,132
598,3,87,2,36
599,1,1,1,3
600,6,125,8,186
601,6,15,8,187
602,7,126,2,54
603,3,59,3,101
604,6,35,8,197
605,1,18,1,2
606,7,39,4,123
607,2,31,3,106
608,2,31,3,106
609,11,34,5,161
610,3,5,2,34
611,1,18,1,2
612,13,133,4,157
613,3,92,2,44
614,1,32,1,24
615,5,30,4,134
616,1,1,1,3
617,1,1,1,3
618,3,11,1,1
619,5,14,4,131
620,7,39,4,123
621,6,15,8,187
622,11,58,5,160
623,15,134,12,233
624,8,135,9,207
625,7,136,4,153
626,3,137,2,93
627,3,108,2,61
628,3,46,2,62
629,7,121,4,133
630,10,138,3,110
631,11,139,5,162
632,15,110,12,235
633,8,135,9,207
634,3,11,1,1
635,3,11,1,1
636,13,133,4,125
637,3,11,1,1
638,3,11,1,1
639,3,11,1,1
640,3,11,1,1
641,3,11,1,1
642,3,11,1,1
643,3,11,1,1
644,3,11,1,1
645,3,11,1,1
646,7,75,4,121
647,3,11,1,1
648,3,11,1,1
649,3,11,1,1
650,3,11,1,1
651,3,11,1,1
652,3,11,1,1
653,3,11,1,1
654,3,11,1,1
655,3,11,1,1
656,3,11,1,1
657,3,11,1,1
658,3,11,1,1
659,3,11,1,1
660,3,11,1,1
661,3,11,1,1
662,3,68,2,49
663,7,63,4,149
664,3,11,1,1
665,3,11,1,1
666,3,11,1,1
667,7,136,4,153
668,14,140,4,141
669,3,65,2,84
670,3,11,1,1
671,3,11,1,1
672,3,11,1,1
673,3,89,1,6
674,3,11,1,1
675,3,11,1,1
676,3,141,2,57
677,3,11,1,1
678,4,6,13,241
679,3,11,1,1
680,3,59,3,101
681,15,134,12,233
682,3,11,1,1
683,3,11,1,1
684,3,59,2,48
685,9,26,10,215
686,3,11,1,1
687,15,134,12,233
688,3,4,2,41
689,3,11,1,1
690,3,142,2,40
691,3,46,2,62
692,3,3,6,170
693,8,143,9,205
694,2,97,9,202
695,11,139,5,162
696,3,11,1,1
697,3,11,1,1
698,3,144,2,58
699,3,3,6,170
700,9,43,10,217
701,3,11,1,1
702,3,144,2,58
703,3,47,2,37
704,3,55,2,47
705,3,48,2,39
706,3,48,2,39
707,3,48,2,39
708,3,3,6,170
709,3,48,2,39
710,11,145,5,163
711,3,93,2,81
712,3,11,1,1
713,10,114,3,109
714,3,102,1,10
715,3,3,6,170
716,3,146,1,8
717,3,3,6,170
718,3,48,2,39
719,3,47,2,35
720,11,147,5,168
721,3,81,2,55
722,3,137,2,93
723,3,142,2,40
724,3,142,2,40
725,3,59,3,101
726,3,48,2,39
727,3,11,1,1
728,3,47,2,37
729,10,124,7,178
730,3,69,1,8
731,3,4,2,41
732,3,48,2,39
733,7,63,4,149
734,3,106,2,42
735,3,106,2,42
736,3,55,2,47
737,9,148,10,220
738,3,38,2,57
739,10,114,3,109
740,3,106,2,42
741,3,59,3,101
742,5,98,3,108
743,9,149,10,218
744,3,150,2,67
745,3,106,2,42
746,10,28,7,175
747,3,70,2,43
748,3,103,2,45
749,3,73,3,113
750,3,59,3,101
751,10,28,7,175
752,3,47,2,37
753,11,151,5,169
754,3,142,2,40
755,3,21,2,38
756,3,103,2,45
757,8,143,9,205
758,3,59,3,101
759,3,3,6,171
760,3,47,2,37
761,3,3,6,171
762,9,152,10,224
763,3,153,3,114
764,2,2,3,98
765,3,3,6,170
766,3,154,2,79
767,3,3,6,170
768,3,8,2,63
769,3,155,2,64
770,3,59,3,101
771,3,92,2,44
772,10,28,7,175
773,3,154,2,79
774,3,3,6,170
775,3,92,2,44
776,10,28,7,175
777,3,154,2,79
778,3,154,2,79
779,10,28,7,175
780,3,103,2,45
781,3,11,1,1
782,3,55,2,47
783,3,137,3,103
784,3,11,1,1
785,1,27,1,12
786,1,1,1,3
787,3,79,2,67
788,3,103,2,49
789,3,87,2,36
790,3,11,1,1
791,3,11,1,1
792,2,2,3,98
793,6,156,8,196
794,3,11,1,1
795,5,16,4,146
796,3,102,1,10
797,10,49,3,107
798,3,88,1,5
799,3,11,1,1
800,3,59,3,101
801,3,87,2,36
802,2,2,3,98
803,3,157,6,172
804,7,45,3,108
805,3,41,1,9
806,9,120,10,219
807,3,92,2,44
808,11,158,5,166
809,6,156,8,196
810,3,3,6,170
811,3,59,3,101
812,11,158,5,166
813,11,145,5,163
814,10,28,7,175
815,7,75,4,121
816,3,48,2,39
817,2,97,9,202
818,9,43,10,217
819,3,89,1,6
820,3,79,2,67
821,10,28,7,175
822,11,159,5,165
823,3,157,6,172
824,3,3,6,172
825,3,160,2,78
826,3,69,1,6
827,3,53,1,13
828,9,152,10,216
829,3,106,6,171
830,3,160,2,78
831,3,83,2,50
832,3,127,2,66
833,3,87,2,36
834,6,130,8,198
835,3,11,1,1
836,7,75,4,121
837,3,47,2,35
838,3,106,2,40
839,9,149,10,218
840,3,8,2,63
841,9,43,10,221
842,3,11,1,1
843,9,161,8,188
844,3,59,3,101
845,9,152,10,216
846,8,143,9,205
847,1,27,1,12
848,3,162,2,87
849,3,4,2,69
850,2,2,3,98
851,3,163,2,96
852,3,44,2,60
853,3,115,2,48
854,3,8,2,63
855,3,8,2,63
856,9,164,10,213
857,3,115,2,48
858,3,55,2,47
859,3,21,2,38
860,3,3,6,170
861,3,22,2,75
862,3,3,6,170
863,3,59,3,101
864,3,165,3,120
865,3,101,2,40
866,3,11,1,1
867,3,41,1,9
868,3,47,2,35
869,3,11,1,1
870,3,46,2,62
871,12,50,7,176
872,3,11,1,1
873,3,106,1,1
874,3,85,2,37
875,3,59,3,101
876,3,87,2,36
877,3,11,1,1
878,3,47,2,37
879,3,47,2,35
880,3,85,2,37
881,3,41,1,9
882,8,166,9,204
883,14,167,4,154
884,11,145,5,164
885,3,11,1,1
886,3,21,2,38
887,3,3,6,170
888,3,85,2,37
889,3,106,1,1
890,3,168,1,14
891,3,106,2,42
892,3,92,2,44
893,9,43,10,221
894,3,108,2,61
895,3,47,2,35
896,3,59,3,101
897,3,127,2,66
898,3,101,2,40
899,3,22,2,75
900,3,47,2,35
901,3,70,2,43
902,3,87,2,36
903,3,11,1,1
904,10,114,3,109
905,11,34,5,161
906,2,2,3,99
907,9,149,10,218
908,3,47,2,37
909,3,154,2,79
910,3,106,2,42
911,1,37,1,11
912,2,2,3,98
913,3,22,2,75
914,3,127,2,66
915,3,11,1,1
916,3,22,2,75
917,2,10,3,116
918,3,101,2,40
919,7,75,4,121
920,3,11,1,1
921,3,70,2,43
922,3,47,2,35
923,3,21,2,38
924,3,48,2,39
925,15,110,12,234
926,3,11,1,1
927,3,11,1,1
928,3,20,2,54
929,3,160,2,78
930,3,11,1,1
931,9,152,10,216
932,3,92,2,44
933,3,21,2,38
934,3,169,2,92
935,3,47,2,35
936,9,152,9,209
937,3,87,2,36
938,3,115,2,48
939,9,26,10,215
940,3,21,2,38
941,3,11,1,1
942,3,59,3,101
943,3,169,2,92
944,7,170,4,159
945,3,59,3,101
946,3,89,1,6
947,9,152,10,224
948,15,134,12,233
949,3,40,2,65
950,1,1,1,3
951,2,2,3,99
952,3,169,2,92
953,8,166,9,204
954,3,11,1,1
955,8,166,9,204
956,3,81,2,55
957,2,2,3,99
958,3,87,2,36
959,3,21,2,38
960,3,73,3,113
961,3,89,1,6
962,3,160,2,78
963,15,134,12,236
964,3,11,1,1
965,3,142,2,40
966,9,171,10,216
967,3,89,1,6
968,8,166,9,204
969,3,87,2,36
970,3,47,2,35
971,3,79,2,67
972,1,18,1,2
973,5,131,3,108
974,1,172,2,51
975,3,59,3,101
976,9,149,10,218
977,3,47,2,35
978,3,173,1,23
979,2,174,3,117
980,3,11,1,1
981,11,145,5,164
982,3,79,2,67
983,12,50,7,184
984,3,142,2,40
985,3,96,2,56
986,9,175,10,225
987,2,2,3,98
988,3,4,2,69
989,3,65,2,84
990,3,176,2,90
991,3,59,3,101
992,3,87,2,36
993,7,45,4,132
994,1,18,1,2
995,3,103,2,45
996,3,44,2,60
997,3,89,1,6
998,3,115,2,48
999,13,77,11,227
1000,3,69,1,8
1001,3,102,1,10
1002,3,44,2,60
1003,3,177,2,50
1004,2,2,3,99
1005,3,178,2,91
1006,8,24,9,211
1007,3,85,2,37
1008,3,179,2,43
1009,3,68,2,49
1010,3,11,1,1
1011,3,103,2,45
1012,7,122,4,137
1013,3,59,3,101
1014,7,122,4,137
1015,13,133,4,125
1016,3,176,2,90
1017,1,1,1,3
1018,15,110,12,237
1019,9,149,10,218
1020,3,177,2,50
1021,10,114,11,228
1022,3,103,2,45
1023,3,69,1,8
1024,3,74,2,72
1025,3,103,2,45
1026,3,103,2,45
1027,3,87,2,56
1028,3,44,2,60
1029,11,159,5,165
1030,9,152,10,216
1031,8,166,9,204
1032,7,122,4,137
1033,3,12,3,102
1034,3,157,6,172
1035,3,47,2,37
1036,3,13,1,4
1037,3,176,2,90
1038,7,75,4,121
1039,1,172,2,51
1040,7,75,4,121
1041,3,4,2,41
1042,3,127,2,49
1043,3,11,1,1
1044,3,47,2,52
1045,11,58,5,160
1046,3,92,1,1
1047,3,47,2,35
1048,3,11,1,1
1049,3,69,1,8
1050,3,102,1,10
1051,3,85,2,47
1052,6,125,8,186
1053,10,28,7,175
1054,3,87,2,36
1055,3,103,2,45
1056,3,11,1,1
1057,10,124,7,182
1058,11,58,5,160
1059,3,85,1,10
1060,2,2,3,98
1061,3,47,2,35
1062,3,178,2,91
1063,12,50,7,176
1064,1,172,2,51
1065,3,47,2,35
1066,10,114,3,109
1067,3,115,2,48
1068,3,115,2,48
1069,9,161,10,222
1070,10,124,7,182
1071,3,93,2,81
1072,11,58,5,160
1073,11,58,5,160
1074,11,34,5,161
1075,2,2,3,99
1076,2,10,3,104
1077,3,87,2,36
1078,7,122,4,137
1079,3,59,3,101
1080,3,150,2,37
1081,3,115,2,48
1082,3,13,1,4
1083,2,2,3,98
1084,9,148,10,220
1085,3,71,2,46
1086,6,125,8,186
1087,3,103,2,45
1088,2,2,3,98
1089,3,108,2,35
1090,3,47,2,37
1091,11,145,5,163
1092,3,106,2,42
1093,3,180,2,80
1094,3,154,2,79
1095,3,4,2,41
1096,5,94,8,188
1097,11,58,5,160
1098,6,156,8,196
1099,3,59,3,101
1100,3,21,2,38
1101,9,43,10,221
1102,6,156,8,196
1103,3,181,2,63
1104,6,113,8,191
1105,7,52,4,139
1106,3,144,2,58
1107,3,115,2,48
1108,3,71,2,46
1109,3,38,2,57
1110,3,108,2,35
1111,1,1,1,3
1112,7,182,11,232
1113,3,180,2,80
1114,3,59,3,101
1115,3,11,1,7
1116,10,124,7,178
1117,3,8,2,63
1118,7,122,4,137
1119,3,144,2,58
1120,2,2,3,98
1121,3,13,1,4
1122,3,4,2,41
1123,3,48,2,39
1124,2,2,3,99
1125,10,28,7,175
1126,15,134,12,236
1127,11,58,5,160
1128,2,2,3,98
1129,2,2,3,98
1130,8,166,9,204
1131,3,11,1,1
1132,2,2,3,98
1133,3,69,2,52
1134,3,4,2,41
1135,3,59,3,101
1136,3,144,2,58
1137,3,69,1,8
1138,3,177,2,50
1139,3,44,2,60
1140,3,183,1,19
1141,1,172,2,51
1142,11,58,5,160
1143,3,48,2,39
1144,1,111,1,22
1145,3,59,3,101
1146,3,184,2,68
1147,3,127,2,66
1148,5,16,4,146
1149,3,47,2,35
1150,3,13,1,4
1151,3,106,2,42
1152,8,24,9,212
1153,3,12,3,102
1154,3,21,2,38
1155,3,106,2,42
1156,3,20,2,54
1157,3,47,2,53
1158,9,43,10,217
1159,7,75,3,101
1160,3,70,2,43
1161,12,50,7,176
1162,5,16,4,146
1163,11,147,5,168
1164,1,172,2,51
1165,3,85,1,10
1166,3,11,1,1
1167,11,34,5,161
1168,15,129,12,238
1169,3,142,2,40
1170,3,103,2,45
1171,1,1,1,3
1172,3,69,1,8
1173,3,69,1,8
1174,7,82,11,228
1175,3,103,2,45
1176,2,2,3,98
1177,1,172,2,51
1178,10,124,7,178
1179,3,21,2,38
1180,3,81,2,55
1181,3,69,1,8
1182,3,11,1,1
1183,3,21,2,38
1184,3,73,3,113
1185,3,5,2,34
1186,3,144,2,58
1187,3,142,2,40
1188,12,50,7,176
1189,3,144,2,58
1190,11,58,5,160
1191,3,21,2,38
1192,3,85,1,10
1193,3,11,1,1
1194,3,185,6,174
1195,2,2,3,98
1196,11,34,5,161
1197,3,4,2,41
1198,3,106,2,42
1199,3,42,2,82
1200,3,144,2,58
1201,3,85,2,37
1202,9,152,10,216
1203,3,11,1,1
1204,3,59,3,101
1205,13,133,4,128
1206,12,50,7,176
1207,3,85,1,10
1208,3,44,2,60
1209,3,46,2,62
1210,3,11,1,1
1211,10,28,7,175
1212,3,144,2,58
1213,7,39,4,136
1214,2,186,3,118
1215,14,140,4,141
1216,3,187,1,20
1217,3,93,2,81
1218,3,3,6,171
1219,3,38,2,57
1220,3,157,6,172
1221,3,11,1,7
1222,3,106,6,171
1223,2,2,3,98
1224,1,1,1,3
1225,11,58,5,160
1226,3,184,2,68
1227,3,4,2,41
1228,2,2,3,99
1229,3,11,1,1
1230,3,13,1,4
1231,3,92,2,44
1232,3,83,2,50
1233,3,47,2,35
1234,3,88,1,5
1235,3,96,2,56
1236,15,134,12,233
1237,7,122,4,137
1238,3,155,2,64
1239,11,158,5,166
1240,3,188,2,74
1241,12,50,7,185
1242,3,68,2,49
1243,3,106,2,42
1244,3,87,2,36
1245,3,92,2,44
1246,3,103,2,49
1247,1,18,1,2
1248,3,142,2,40
1249,3,127,2,66
1250,3,3,6,171
1251,3,142,9,210
1252,3,38,2,57
1253,3,41,1,9
1254,3,185,7,176
1255,3,155,2,64
1256,10,49,3,107
1257,3,155,2,64
1258,3,181,2,63
1259,3,4,2,69
1260,6,130,8,198
1261,7,62,4,130
1262,3,168,1,14
1263,5,189,1,17
1264,3,108,2,61
1265,3,88,1,5
1266,2,2,3,98
1267,10,124,7,182
1268,1,18,1,2
1269,3,181,2,63
1270,3,81,2,37
1271,3,142,2,40
1272,3,69,1,8
1273,1,86,1,15
1274,13,133,4,125
1275,3,157,6,172
1276,3,92,2,44
1277,13,60,11,226
1278,3,181,2,63
1279,2,76,3,105
1280,10,138,3,110
1281,3,185,6,174
1282,3,157,6,172
1283,3,88,1,5
1284,3,3,6,170
1285,3,11,1,1
1286,3,87,2,36
1287,3,68,2,49
1288,3,47,2,35
1289,10,114,3,109
1290,3,42,2,82
1291,3,59,3,101
1292,3,106,6,171
1293,11,58,5,160
1294,3,96,2,56
1295,3,59,3,101
1296,2,10,3,104
1297,3,187,1,20
1298,3,20,2,54
1299,3,59,3,101
1300,3,96,2,57
1301,3,106,1,14
1302,7,136,4,153
1303,3,48,2,39
1304,11,158,5,166
1305,10,28,7,175
1306,3,68,2,49
1307,3,108,2,35
1308,1,172,2,51
1309,3,47,2,35
1310,13,77,11,227
1311,11,58,5,167
1312,3,180,2,80
1313,3,87,2,36
1314,7,122,4,137
1315,3,179,2,43
1316,11,58,5,160
1317,3,144,2,58
1318,9,171,10,223
1319,3,42,2,82
1320,7,75,4,121
1321,11,58,5,160
1322,1,18,1,2
1323,3,88,1,5
1324,3,41,1,9
1325,3,20,2,54
1326,3,106,1,14
1327,7,62,4,130
1328,3,180,2,80
1329,3,106,2,42
1330,3,71,2,46
1331,3,21,2,38
1332,9,171,10,223
1333,9,43,10,214
1334,3,102,1,10
1335,3,155,2,64
1336,3,157,6,172
1337,3,4,2,41
1338,3,184,2,68
1339,8,105,9,206
1340,3,108,2,36
1341,2,2,3,98
1342,3,4,2,41
1343,3,181,2,63
1344,3,11,1,7
1345,11,139,5,162
1346,3,87,2,36
1347,8,143,9,205
1348,7,62,4,130
1349,3,108,2,61
1350,3,38,2,49
1351,3,87,2,36
1352,7,121,4,133
1353,9,161,10,222
1354,3,4,2,69
1355,1,172,2,51
1356,3,68,2,49
1357,2,76,3,105
1358,3,180,2,80
